word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
CHOSE,1263,131.0,218.4,227.8,315.2,115.4
STUDY,1030,87.4,162.2,149.8,224.6,90.4
AT,250,0,0,0,0,86.0
UB,421,0,0,0,0,39.0
BECAUSE,2044,331.8,376.6,366.6,419.5,87.9
ITHAS,1794,190.4,274.6,280.8,365.0,115.4
HAS,296,10.3,36.3,26.0,72.7,83.0
ONE,1529,57.3,104.0,78.0,124.7,67.3
OF,234,0,0,0,0,54.5
HE,218,0,0,0,0,70.0
BEST,1248,234.0,253.5,257.5,316.0,93.5
COMPUTER,1887,105.2,161.9,169.6,230.2,80.1
SCIENCE,2699,1178.7,1181.0,1180.9,1183.1,91.4
FACULY,1295,67.7,137.8,137.8,208.0,85.8
TY,1732,0,0,0,0,39.0
AND,359,5.3,31.3,36.3,73.0,78.3
VERY,873,43.0,101.5,97.5,156.0,81.8
GOOD,608,54.5,78.0,85.8,109.2,54.8
RANKING,1154,191.7,229.7,220.6,258.6,73.6
AMONG,889,62.8,102.8,106.2,159.0,81.0
THE,296,5.0,31.3,26.0,62.3,67.3
VARIOUS,1060,55.4,120.4,120.3,189.6,82.6
US,343,0,0,0,0,54.5
UNIVERSITIES,2418,603.2,612.2,604.4,613.5,59.9
ND,250,0,0,0,0,46.5
AM,249,0,0,0,0,70.0
PRETTY,967,72.7,122.2,122.2,171.7,67.7
SATISFIED,2199,379.7,403.9,397.0,421.2,90.1
WITHJ,499,18.6,68.6,62.4,112.4,75.0
MY,374,0,0,0,0,54.5
DECISION,1310,120.8,144.2,162.0,189.2,74.2
WHEN,452,15.5,62.5,62.2,109.2,78.0
REALIZE,6740,566.3,606.3,601.9,641.9,86.9
THE,328,15.7,46.7,41.7,72.7,57.0
IMPORTANCE,5413,74.7,124.8,121.5,173.9,56.9
THAT,514,4.0,43.0,27.2,66.2,62.2
OF,1623,23.0,85.5,78.0,140.5,117.5
HE,203,0,0,0,0,54.5
KNOWLEDGE,1747,109.0,176.8,173.3,241.1,74.8
THAT,437,4.0,31.0,15.5,50.5,54.5
AM,203,0,0,0,0,70.5
GAINING,1030,202.7,216.1,209.4,222.9,64.6
DAILY,1903,96.8,156.0,165.4,231.0,87.4
THE,531,36.3,72.7,62.3,98.7,62.3
MOST,827,50.5,117.0,101.5,168.0,90.0
IMPOPRTANT,1685,182.6,215.3,213.6,258.9,81.1
RTANT,2746,43.6,84.2,87.4,140.4,75.0
QUALITY,1326,87.0,158.3,160.6,231.9,89.1
IN,328,0,0,0,0,47.0
A,156,0,0,0,0,140.0
UNIVERSITY,1670,237.1,282.4,279.4,324.7,70.4
IS,203,0,0,0,0,39.0
THE,297,10.7,20.7,26.0,57.3,68.0
QUALITY,1201,66.7,142.6,140.3,216.1,91.4
OF,281,0,0,0,0,54.5
THE,280,5.3,36.3,36.3,67.3,62.0
FACULTY,2621,160.4,222.9,222.9,311.9,102.3
AND,297,10.3,26.0,36.7,73.0,83.3
THE,297,10.7,26.0,26.0,62.7,73.3
INFRASTRUCTURE,3416,602.9,638.6,638.5,674.2,69.1
THAT,453,7.8,43.0,27.2,62.5,54.8
THE,359,41.3,72.7,62.3,93.7,52.3
UNIVERSITY,1919,294.7,343.2,340.1,388.6,71.9
HAS,359,15.7,83.3,62.3,161.3,130.0
TO,249,0,0,0,0,54.5
OFFER,1810,75.5,124.8,124.8,174.2,67.5
TO,234,0,0,0,0,55.0
PROVIDEW,1295,77.9,144.2,146.2,236.1,101.6
HOLISTIC,2824,258.3,298.1,300.0,339.8,76.2
LEARNING,6833,69.0,98.0,97.0,126.0,45.7
ENVIRONMENT,2480,271.0,314.8,313.5,357.4,69.5
IF,1607,210.5,265.0,257.5,312.0,101.5
ASKED,796,43.8,118.6,128.0,221.6,128.0
WOULD,765,59.4,99.8,109.2,156.0,75.0
DEFINITELY,2075,397.9,418.1,421.3,441.5,70.2
RECOMMEND,1482,249.6,296.3,286.1,332.9,78.0
UB,2574,31.0,62.2,46.8,78.0,47.0
TO,281,31.0,86.0,85.5,140.5,109.5
MY,1264,273.0,351.0,320.0,398.0,125.0
FSCHOOL,6224,70.1,95.1,98.3,123.3,34.4
GRADUATES,1809,194.1,249.6,248.0,303.4,98.8
AS,327,7.5,85.5,62.0,140.0,132.5
UB,562,0,0,0,0,31.0
PROVIDES,2169,134.4,224.2,228.1,318.0,107.5
WONDERFUL,4883,347.5,405.6,409.9,468.1,68.1
