word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
Z,1077,0,0,0,0,171.0
THE,40497,31.0,104.0,99.0,182.0,119.3
RIMARY,1310,155.8,181.8,174.3,226.3,112.0
REASON,796,39.0,83.2,78.0,189.8,137.8
TO,234,0,0,0,0,62.5
ELECT,1342,118.6,143.6,146.6,184.0,112.2
CHOOSE,3089,90.8,169.0,161.2,239.3,93.8
TO,1201,0,0,0,0,62.5
STUDY,936,25.0,90.6,93.6,159.2,93.6
AT,358,7.5,70.0,85.5,148.0,140.5
UB,1155,10.3,52.0,46.7,88.3,78.0
IS,422,78.0,156.0,125.0,203.0,125.0
W,546,0,0,0,0,171.0
WAS,999,31.3,88.3,109.0,197.3,140.3
THE,609,52.0,78.0,93.7,161.0,103.7
COURSEWORK,2012,539.8,575.6,566.2,602.0,90.3
OFFERED,1576,167.3,196.1,191.7,220.6,80.0
FOR,312,5.3,47.0,36.3,78.0,72.7
THE,577,47.0,114.7,114.3,182.0,109.0
CSE,734,36.3,98.7,119.7,182.0,119.7
BY,2215,0,0,0,0,78.0
HE,234,0,0,0,0,62.5
CS,686,23.5,70.0,94.0,140.5,117.0
E,281,0,0,0,0,156.0
DEPARTMENT,3572,463.2,470.5,473.8,495.5,71.9
SOME,1389,40.6,81.0,78.0,118.4,65.4
THE,359,10.3,72.7,78.0,161.0,124.7
COURSES,1700,256.3,303.1,298.6,350.0,100.3
LIKE,702,58.8,128.8,117.0,187.0,101.0
CSE,764,67.7,145.7,161.0,239.0,124.7
AND,405,10.3,98.7,93.3,192.3,135.3
CSE,2043,67.3,130.0,150.7,234.0,135.3
AND,577,62.3,109.3,109.0,156.0,93.7
CSE,889,36.7,114.3,104.0,203.0,140.7
LOOKED,1060,52.0,137.8,135.2,241.7,129.8
VERY,983,50.8,152.0,156.0,280.8,163.8
INTERESTING,2715,301.2,293.9,287.9,290.3,60.0
APART,1139,115.4,128.0,137.4,156.4,97.2
ROM,452,10.3,52.0,41.7,104.0,114.3
THUIS,765,34.4,106.2,109.2,206.2,128.2
IS,1092,55.0,117.0,101.5,163.5,108.5
I,5320,0,0,0,0,109.0
WOULD,717,28.2,118.6,115.4,212.2,118.6
SAY,889,146.0,234.0,223.7,311.7,119.0
AIRLY,1670,122.6,205.0,202.9,285.3,100.3
SATISFIED,2059,188.8,226.3,232.5,273.0,85.8
BY,1888,10.3,52.0,62.3,104.0,93.7
MY,1124,31.0,72.7,78.0,119.7,88.7
ECISION,1810,182.9,247.6,242.9,307.6,115.9
APART,1700,29.0,40.1,49.0,82.4,55.7
FROM,811,54.8,152.0,136.5,265.2,152.2
THE,406,5.0,46.7,46.7,88.3,83.3
NECESSITY,1810,187.1,228.8,233.9,275.6,81.6
TO,484,0,0,0,0,23.5
COMPLENFORCED,6458,579.5,590.5,591.2,602.1,41.4
CRITERIA,2013,223.2,246.6,248.1,271.5,62.3
BY,468,78.0,148.5,156.0,226.5,148.5
UB,1155,7.5,47.0,47.0,101.5,109.0
TO,1420,20.7,62.3,62.3,104.0,83.3
COMPLETE,1154,60.5,124.8,122.8,206.8,124.9
CREDITS,1966,136.4,218.4,218.4,308.1,107.4
PER,452,26.0,57.3,67.7,151.0,130.0
SEMESTER,1326,189.1,222.2,214.4,247.5,79.9
COMPULSORILY,3962,745.2,795.6,806.5,856.9,103.3
MOST,1732,59.0,113.2,132.8,203.0,97.5
IMPORTANT,1607,128.2,199.3,201.1,279.1,126.6
QUALITY,1357,62.4,162.7,164.9,278.6,129.3
IN,1138,0,0,0,0,57.0
