word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
UNIVERSITY,4711,399.3,457.2,466.5,540.0,112.5
BUFFALO,1310,84.7,129.4,131.6,216.3,107.0
WAS,609,73.0,145.7,151.0,255.0,161.3
THE,359,10.3,78.0,73.0,161.3,124.7
BEST,593,62.2,109.2,117.0,195.0,113.0
OF,218,0,0,0,0,62.5
THE,327,10.3,57.3,52.0,119.7,104.0
UNIVERSITIES,2871,682.4,699.4,704.6,724.1,87.1
HAD,312,5.3,36.3,26.0,67.7,73.0
GOT,281,0.0,31.3,31.3,62.7,62.7
ADMISSION,1919,138.7,184.0,177.7,229.4,79.7
INTO,468,23.2,39.0,50.8,113.0,101.2
FOR,327,10.3,21.0,31.0,62.3,72.7
MY,280,0,0,0,0,70.0
MASTERS,1294,276.4,312.1,303.1,378.9,133.6
PROGRAM,1029,200.4,236.3,236.0,271.9,93.6
COMPUTER,1357,73.9,154.1,152.1,259.4,118.9
SCIENCE,827,211.6,222.7,202.7,213.9,71.3
APART,2247,245.1,254.1,260.7,269.7,57.7
ROM,343,5.0,47.0,36.3,88.3,93.3
ACADEMIC,1232,173.5,202.8,208.6,257.4,101.5
CURRICULUM,2169,302.7,333.8,332.3,363.4,60.8
THE,452,5.3,52.0,41.7,88.3,83.0
LOW,436,36.3,62.3,57.0,83.0,46.7
COST,452,19.2,54.8,50.5,101.5,74.2
OF,218,15.5,47.0,46.5,109.0,124.5
LIVINGTUITION,7707,1754.1,1763.7,1759.3,1768.9,45.1
AND,328,31.3,57.0,62.3,130.0,114.7
DISTANCE,1014,37.1,111.2,105.4,206.8,115.0
TO,203,0,0,0,0,78.0
RELATIVES,1716,360.7,438.7,426.4,504.4,112.7
WERE,827,179.5,179.2,168.0,230.2,129.0
OTHER,1139,15.4,87.4,87.4,184.2,118.6
MOTIVATING,1919,196.5,223.0,219.9,283.8,106.0
DRIVING,1638,102.6,144.9,135.9,191.9,98.3
FACTORS,2372,232.0,307.6,303.1,419.0,136.0
SELECTING,1170,84.8,128.2,133.4,201.1,97.1
UB,2964,647.5,678.5,725.5,756.5,109.0
AHEAD,609,81.0,121.6,105.8,146.4,93.8
OF,624,7.5,54.5,62.5,109.5,102.0
OTHERS,671,15.3,62.3,62.5,135.2,93.5
AT,4368,132.5,195.0,234.0,296.5,164.0
NY,530,7.5,46.5,62.0,101.0,93.5
UNIVERSITY,1669,165.5,234.0,235.6,319.9,112.4
STUDENTS,1373,120.9,115.1,111.1,128.6,83.6
AND,749,15.7,52.0,67.7,124.7,109.0
FACULTY,2340,53.7,118.1,127.1,205.0,98.0
LEARN,1124,34.4,109.2,103.0,215.4,134.4
THROUGH,2387,21.8,59.2,59.3,96.7,48.4
EXCHANGE,1248,142.2,179.2,175.5,220.2,95.5
OF,250,0.0,47.0,78.0,125.0,125.0
THOUGHTS,1108,158.0,152.1,167.9,177.5,89.8
IDEAS,1014,50.0,103.0,90.6,212.4,137.4
AND,577,57.3,135.3,151.0,229.0,130.0
INFORMATION,1669,243.9,268.1,273.8,298.0,75.2
SO,406,0,0,0,0,85.5
IT,171,0,0,0,0,46.5
IS,546,78.0,164.0,140.5,226.5,148.5
VERY,546,23.5,54.5,66.2,120.8,89.5
IMPORTANT,1576,133.6,173.1,190.7,272.2,133.7
TO,733,0,0,0,0,39.0
HAVE,358,11.5,50.8,46.8,109.0,89.5
DIVERSE,1685,214.0,274.1,265.3,325.4,118.1
CLASS,1155,103.2,146.6,156.0,218.6,90.8
OF,219,0,0,0,0,62.5
PEOPLE,843,117.0,143.2,140.2,166.3,80.7
AROUND,999,59.8,140.3,140.5,221.0,101.3
FOR,281,5.3,41.7,36.7,73.0,67.7
MUTUAL,858,106.5,119.5,135.0,148.0,65.0
BENEFITS,2418,248.0,282.4,277.4,315.4,67.6
NOT,374,31.3,26.0,36.3,93.7,125.0
JUST,561,31.2,109.2,97.5,191.0,120.8
GEOGRAPHICALLY,2621,254.1,306.4,316.4,368.7,103.6
BUT,452,52.0,88.3,93.3,181.7,135.0
ACADE,4493,280.6,277.4,280.8,340.0,131.0
OR,203,8.0,39.0,47.0,94.0,102.0
CULTURALLYMICALLY,4134,720.3,731.4,725.8,744.1,62.4
DIVERSE,1154,171.4,233.9,209.4,271.9,106.9
TOO,468,52.0,67.7,88.3,104.0,52.0
STUDENTS,1076,83.8,111.1,101.2,136.4,64.2
FROM,437,27.2,85.8,66.2,140.2,97.5
VARIOUS,2449,34.3,65.5,70.2,129.6,73.5
MAJORS,3915,78.2,150.7,150.8,265.3,135.3
AND,1216,11.8,54.8,62.5,105.5,74.2
VARIETY,1825,145.0,222.9,227.3,323.1,113.7
OF,327,0.0,54.5,85.5,140.0,140.0
WITH,2090,23.2,66.2,66.2,116.8,77.8
WORK,2808,39.0,70.0,85.8,140.2,93.5
EXPERIENCES,2371,177.3,218.4,218.5,259.5,79.5
PAST,2325,19.8,109.0,101.5,222.2,148.2
WOULD,843,47.2,121.6,121.8,240.2,146.6
RECOMMENT,1373,230.6,273.9,272.1,315.4,77.9
UB,718,0,0,0,0,62.5
TO,140,0,0,0,0,62.0
HIGH,1467,18.2,33.8,31.2,46.8,28.7
SCHOOL,1045,54.5,109.2,111.8,166.5,75.5
AND,296,21.0,10.3,31.0,62.3,83.3
UNDERGRADUATE,2855,489.2,497.0,498.1,505.9,79.1
STUDENTS,4540,132.5,117.0,116.9,136.4,89.6
FOR,296,5.3,26.0,31.0,62.3,67.7
ALL,358,36.3,67.3,88.3,119.3,83.0
THE,265,0.0,26.0,26.0,52.0,52.0
ABOVE,921,74.8,143.4,143.6,212.2,96.8
REASONS,3339,309.4,332.9,326.2,362.7,68.9
STATED,967,127.3,179.7,168.8,226.2,117.0
ABOVE,624,25.0,81.2,87.4,149.6,93.4
BUT,624,47.0,93.7,109.3,156.0,109.0
NOT,297,31.0,15.7,21.0,67.7,98.7
TO,156,0,0,0,0,62.5
GRADUATE,2387,486.8,525.8,516.5,567.9,84.1
STUDENTS,1014,115.0,105.4,97.6,119.0,81.6
INTERESTING,1467,141.7,121.8,130.5,136.2,75.2
LMOST,5710,19.5,39.0,43.0,93.5,70.0
OF,234,0,0,0,0,62.5
WHO,327,20.7,52.0,26.0,98.7,119.3
ARE,312,10.3,52.0,46.7,88.3,78.0
PURSUE,4899,144.2,152.2,159.8,167.8,43.0
MASTERS,1076,207.3,245.0,229.6,303.0,127.0
FOR,702,104.0,182.0,197.7,275.7,125.0
JOB,3666,41.3,52.0,88.3,171.7,151.0
THE,904,10.3,41.3,57.3,88.3,78.0
REASON,858,67.7,117.0,119.7,236.7,143.0
BEHING,936,46.8,130.0,137.8,247.0,130.0
THID,3229,383.8,414.8,421.2,502.2,106.0
IS,187,0,0,0,0,39.0
LOCATION,967,158.1,181.5,173.5,216.6,86.0
OF,234,0,0,0,0,62.5
BUFFALO,2652,64.4,95.5,101.4,167.8,82.0
FROM,390,35.0,74.2,54.8,125.0,89.8
HE,172,0,0,0,0,47.0
SOFTWARE,2043,167.4,236.0,234.0,349.4,132.9
INDUSTRIES,4228,634.3,648.6,655.2,669.4,67.6
AND,328,10.0,62.3,67.7,130.0,104.0
DISTANCE,1092,50.8,121.0,117.0,222.5,119.1
IT,5522,0,0,0,0,62.5
GIANTS,1654,44.3,137.7,127.5,231.2,114.2
NY,1108,0,0,0,0,47.0
AND,250,26.0,5.0,15.7,46.7,72.7
SILICON,1139,142.7,160.6,171.6,198.3,73.3
VALLEYS,7988,615.1,699.9,695.4,780.1,102.6
RELATIVELY,2777,218.6,284.0,280.9,346.3,110.7
SUBSTANDARD,3557,721.9,735.9,727.6,741.6,75.2
UNIVERSITY,2371,280.8,358.8,352.4,436.8,117.1
STUDENTS,3572,130.5,122.8,107.1,126.6,87.6
END,297,21.0,5.0,26.0,52.0,73.0
UP,296,0,0,0,0,62.5
EARNING,952,113.7,140.3,151.6,204.7,111.1
HIGH,405,15.8,11.5,15.5,42.8,58.5
PAYING,1014,75.5,145.7,153.5,260.0,127.3
JOBS,624,66.0,101.5,120.8,218.2,140.2
IN,203,0,0,0,0,70.5
HE,218,0,0,0,0,54.5
WEST,608,35.0,66.5,74.0,144.5,113.2
COAST,1232,109.3,179.3,176.7,273.0,119.7
AREA,1076,97.5,42.5,58.5,58.5,113.0
THATN,422,53.2,56.4,43.8,47.0,59.4
UB,514,0,0,0,0,62.5
STUDENTS,904,107.4,103.4,95.8,119.0,81.8
BUT,499,26.0,57.0,57.3,88.3,62.3
THEM,1607,2.1,33.4,26.7,58.0,42.4
N,1061,0,0,0,0,78.0
OPINIONS,2340,395.1,417.8,419.3,442.0,64.1
AND,281,15.7,15.3,26.0,57.0,72.7
PREFERENCES,1685,205.6,243.9,245.5,283.7,71.0
DEFER,874,131.0,168.6,143.4,199.8,106.2
LIKE,936,128.8,175.5,175.5,222.2,74.0
RO,187,0,0,0,0,70.0
TO,671,0,0,0,0,54.5
SPEND,2527,4.7,43.7,45.2,87.4,54.7
TIME,530,39.0,101.5,97.5,175.5,105.2
ON,296,0,0,0,0,70.0
QUORA,1310,146.8,218.4,218.4,321.2,130.8
READING,733,46.6,80.3,89.1,189.4,124.7
ABOUT,1389,158.8,243.4,249.6,346.6,125.2
PEOPLES,2652,360.9,405.6,398.7,443.4,96.0
EXPERIENCES,1701,161.7,202.9,207.1,248.3,80.9
VARIOUS,2418,192.3,254.9,254.8,327.6,86.6
LIFE,2293,82.0,144.5,121.0,183.5,82.0
AND,3198,11.8,7.8,23.2,42.8,54.5
IN,3214,0,0,0,0,86.0
LIFE,593,54.8,97.5,113.0,155.8,77.8
AND,437,26.0,93.7,99.0,176.7,129.7
VARIOUS,936,40.0,100.3,98.1,207.6,129.6
CATEGORIES,1841,215.3,269.9,279.4,349.6,114.0
OTHER,1950,18.8,65.6,53.0,118.6,84.2
BUFFALO,17160,73.4,120.4,127.1,209.6,100.3
IS,203,0,0,0,0,47.0
CCORDING,2075,40.0,93.7,97.0,192.4,111.0
TO,219,0,0,0,0,62.5
ME,234,0.0,54.5,54.5,109.0,109.0
IS,296,0,0,0,0,70.0
NOT,312,51.7,47.0,62.3,161.0,155.7
PERFECTLY,1545,154.2,225.3,218.4,289.6,107.6
SUITED,1045,70.2,153.3,150.8,280.7,150.7
FOR,280,10.3,36.3,20.7,67.3,77.7
INDOOR,874,72.7,119.7,127.5,210.5,109.0
ND,171,8.0,46.5,31.0,85.5,93.5
OUT,531,41.3,119.3,125.0,203.0,125.0
DOOR,765,35.0,54.5,70.2,89.8,54.8
ACTIVITIESBI,11919,1211.5,1236.5,1236.5,1261.5,59.3
HE,312,16.0,86.0,55.0,125.0,109.0
WINTERS,842,37.9,66.9,73.4,178.1,131.4
RE,203,0,0,0,0,86.0
START,1607,190.2,205.8,215.0,237.0,106.2
ARLY,1217,159.8,253.5,253.5,347.2,125.0
AND,296,26.0,46.7,72.7,124.7,104.0
ARE,5164,52.0,114.3,93.7,208.0,161.3
PRETTY,967,77.8,119.5,119.5,192.2,90.8
COLD,1466,54.8,113.0,109.2,191.0,109.0
COLDER,671,44.0,93.7,88.5,189.8,119.5
FOR,1544,319.8,362.5,362.8,405.5,66.2
PEOPLE,1279,117.0,109.0,114.7,106.7,88.3
COMIONG,1482,101.4,120.9,146.4,181.4,81.9
FROM,436,31.2,78.0,62.2,124.5,85.5
THE,2652,4.0,15.5,19.5,39.0,43.0
HOTTEST,1107,191.6,198.4,225.1,258.6,104.9
OF,218,8.0,46.5,54.5,109.0,117.0
THE,405,26.3,67.3,78.0,140.3,104.0
REGIONS,1856,160.0,208.6,214.5,317.9,124.8
ON,281,0,0,0,0,39.0
EARTH,858,40.8,106.0,121.6,212.0,124.8
THE,9375,5.3,18.3,31.3,44.3,39.0
ACADEMIC,1450,243.6,265.0,276.9,337.2,120.9
CURRICULUM,4150,564.7,591.3,611.4,638.0,67.1
