word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
IT,9844,8.0,70.5,78.0,140.5,132.5
WAS,437,67.7,104.0,119.7,156.0,67.7
ONE,468,52.0,88.7,93.3,130.0,78.0
OF,234,23.5,62.5,70.0,109.0,85.5
THE,358,20.7,93.7,83.0,156.0,93.7
BEST,515,34.8,101.2,97.5,179.5,105.5
UNIVEWRSITIES,2012,471.6,481.2,480.1,489.6,57.6
FOR,296,10.3,57.0,62.3,119.7,88.7
COMPUTER,1622,66.5,134.6,140.4,216.2,93.4
SCIENCE,1529,332.3,316.7,347.9,332.3,66.9
AND,359,20.7,93.7,88.3,161.3,99.0
ALSO,562,23.2,66.2,66.5,117.0,74.0
OFFERING,1825,140.4,210.6,214.5,284.8,83.9
GREAT,843,84.4,118.6,128.0,187.4,87.6
COURSES,1248,153.7,193.9,187.3,227.4,78.1
IN,281,0,0,0,0,47.0
HARDWARE,2028,337.2,358.6,347.1,376.2,66.4
BEING,781,68.6,121.8,134.2,206.2,97.0
BY,297,15.5,54.5,70.5,140.5,156.0
MY,1358,93.5,140.5,148.0,195.0,101.5
SPECIALIZATION,4134,408.9,449.0,445.7,490.2,76.9
YE,1107,39.0,86.0,101.0,148.0,109.0
S,141,0,0,0,0,78.0
S,344,0,0,0,0,94.0
AM,187,0,0,0,0,46.5
SATIFIED,1576,177.5,222.2,210.6,255.4,74.0
BY,328,54.5,101.0,109.5,156.0,101.5
MY,374,78.0,132.5,124.5,179.0,101.0
DECISION,2324,161.8,214.4,198.8,251.4,81.9
THE,1731,46.7,93.3,119.7,166.3,83.3
MOST,764,81.8,160.0,156.0,241.8,113.0
IMPORTANT,1997,235.6,291.0,289.4,351.8,91.9
QUALITY,1139,51.6,144.9,140.4,233.7,106.6
IS,141,0,0,0,0,47.0
THE,406,10.3,93.7,88.3,171.7,119.7
LEVEL,842,37.4,18.8,18.6,0.0,37.4
OF,218,16.0,31.0,46.5,93.5,109.5
PROFESSORS,2480,416.4,424.3,424.2,432.1,56.2
TEACHING,10343,33.8,69.7,69.7,107.5,42.4
FACULTY,2793,100.3,171.6,165.0,245.1,91.3
ANBD,359,46.8,89.8,54.5,128.5,93.5
LEVEL,702,31.2,15.6,12.6,3.0,34.2
OF,171,8.0,31.0,46.5,85.5,93.5
STUDENT,1170,289.9,325.4,332.1,367.7,75.9
UNDERSTANDING,3619,417.5,456.0,451.2,489.6,74.5
YES,1264,46.7,104.0,114.3,171.7,93.7
WOULD,982,109.2,171.6,177.8,265.0,112.0
RECOMMEND,2636,308.6,353.7,346.7,391.8,76.3
THIS,468,19.5,78.0,74.0,132.5,81.8
UNIVERSITY,1623,232.3,279.2,273.0,319.9,73.5
AS,281,39.0,78.0,86.0,125.0,86.0
IT,171,31.5,7.5,23.0,62.0,93.5
HAS,374,26.0,88.3,88.3,160.7,103.3
PRVIDE,1810,215.8,267.8,273.0,351.0,98.8
OVIDED,3463,169.2,200.3,205.5,236.7,78.0
ME,202,0.0,46.5,39.0,85.5,85.5
WITH,530,35.0,109.0,105.2,179.2,97.5
GREAT,827,50.0,134.2,131.2,215.4,103.0
EXPOSURE,2340,273.9,318.9,322.2,377.7,90.1
WHICH,2075,528.4,519.4,532.9,523.9,46.9
WILL,515,0.0,23.5,19.5,43.0,43.0
ENABLE,968,59.7,114.5,111.8,166.7,73.0
MNE,188,62.3,83.0,31.3,73.3,83.7
E,1154,0,0,0,0,47.0
N,125,0,0,0,0,109.0
TO,1295,0,0,0,0,39.0
JOIN,2621,58.8,144.5,144.2,238.0,121.0
RELEVANT,1498,142.2,183.4,191.1,240.0,78.1
INDUSTRY,2293,130.6,206.6,206.6,282.6,89.6
WITH,639,66.2,109.2,109.2,152.2,62.5
NO,328,46.5,117.0,93.5,164.0,117.5
ISSUES,2121,247.0,262.7,265.2,280.8,70.2
SI,10905,0,0,0,0,47.0
LIKE,811,109.2,163.8,160.0,214.5,81.8
TO,281,0,0,0,0,46.5
CYCLE,1857,128.0,152.8,137.2,162.0,71.4
GAMING,3369,169.2,202.8,210.8,244.5,72.8
OIR,202,36.3,46.7,31.0,83.3,88.7
WATCH,1217,149.8,199.6,199.6,249.4,71.6
SHOWS,2153,387.0,405.6,415.2,433.8,87.2
S,8892,0,0,0,0,125.0
IO,343,47.0,8.0,31.0,70.0,117.0
LIKE,515,23.2,74.0,85.8,136.5,86.0
TO,203,0,0,0,0,62.5
LISTEN,1264,122.0,195.0,189.8,273.2,99.0
TO,328,0,0,0,0,47.0
MUSIC,4571,90.4,159.2,168.6,237.4,93.8
THE,1248,26.0,98.7,99.0,171.7,109.3
I,2324,0,0,0,0,47.0
LIKE,484,31.2,82.0,78.0,128.8,74.2
VARIOUS,1201,82.4,158.1,158.3,243.1,98.3
OUTDOOR,2309,345.4,361.1,372.3,392.3,69.1
ACTIVITIES,1747,224.8,259.1,254.3,288.6,59.3
TO,234,0,0,0,0,54.5
NAME,406,7.8,70.2,78.0,148.0,97.2
A,733,0,0,0,0,47.0
FEW,639,10.3,26.0,15.7,52.0,62.3
WOULD,593,28.0,93.6,87.4,153.0,84.4
BE,187,0,0,0,0,54.5
PLAYING,3385,81.0,124.8,140.4,202.8,85.8
SPORTS,890,158.3,161.3,184.5,202.8,90.8
LIKE,483,15.5,74.0,81.8,140.2,97.5
CRICKET,4196,541.7,588.4,588.4,639.7,89.3
SOCCER,2371,119.7,176.8,179.5,236.7,72.8
ETC,2699,57.0,119.7,124.7,187.3,99.0
ACTIVITIES,5507,251.2,288.5,284.1,321.4,68.6
TO,234,0,0,0,0,39.0
DO,171,0,0,0,0,31.0
IN,297,31.0,93.5,86.0,148.5,117.5
BUFFALO,3042,294.5,345.1,335.4,386.0,60.4
WOULD,702,52.6,121.6,109.2,178.2,81.6
BE,234,0.0,47.0,46.5,93.5,93.5
GO,203,0,0,0,0,47.0
ICS,1061,78.0,192.3,176.7,291.0,150.7
E,437,0,0,0,0,109.0
SKATING,1997,160.0,230.1,232.1,306.2,85.9
M,78,0,0,0,0,78.0
WATCH,1030,90.6,165.2,149.8,224.4,96.6
A,125,0,0,0,0,78.0
FOOTBALL,2371,200.8,243.8,239.8,282.8,50.8
GAME,530,27.5,105.2,105.2,183.0,97.2
ICE,515,62.3,119.7,130.0,187.3,93.7
HOCKEY,2902,80.7,161.2,158.7,239.2,93.5
YES,1248,99.0,171.7,161.3,234.0,98.7
THERE,1155,215.2,237.0,240.2,262.0,62.2
IS,296,0,0,0,0,70.0
GOOD,1201,0,0,0,0,21.8
BALANCE,1154,127.1,169.4,167.1,214.0,80.3
OF,203,8.0,39.0,47.0,94.0,102.0
OUTDOOR,1794,394.6,407.7,414.6,432.3,55.7
AND,406,36.3,93.7,104.0,161.3,93.7
INDOOR,1357,150.8,205.3,208.0,262.5,70.2
ACTIVITIES,1685,194.9,232.5,237.1,274.7,73.4
UNTIL,780,50.0,128.0,121.6,199.6,96.6
SONW,1607,296.0,358.8,362.8,441.0,105.8
NOW,1482,46.7,104.0,104.0,161.3,83.3
FALL,1295,89.5,132.5,132.5,175.5,62.5
THE,842,15.7,88.3,88.3,171.7,125.0
DURATION,1373,74.1,134.5,132.6,204.8,83.9
OF,172,0,0,0,0,62.5
SNOWFALL,3027,210.5,273.0,276.9,339.4,76.1
STHE,26567,6470.2,6559.8,6559.8,6649.2,120.8
SCENE,780,124.8,146.6,146.6,174.8,78.2
