word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,312,0,0,0,0,109.0
I,7317,0,0,0,0,25.0
AHVE,1232,160.0,241.8,253.5,335.2,120.8
CHOSEN,2480,283.2,377.0,377.0,470.8,112.0
UB,749,39.0,62.5,109.0,132.5,93.5
FOR,593,47.0,109.3,130.0,192.3,114.3
MY,374,23.5,70.5,85.5,132.5,109.0
GRADUATE,2637,433.1,485.5,487.6,548.0,113.1
STUDY,1685,193.4,283.8,283.8,374.2,115.4
BECAUSE,3931,345.0,395.2,398.7,459.3,78.0
OF,1856,166.3,208.0,202.7,244.3,78.0
ITS,546,57.0,140.3,135.3,218.7,120.0
REPUTATION,7722,815.8,862.8,875.9,930.0,93.6
ADN,499,47.0,67.7,83.3,156.0,124.7
RANKINGS,1997,232.0,300.2,300.2,368.5,111.1
IT,343,39.0,93.5,101.5,156.0,117.0
HAS,483,15.7,104.0,98.7,207.7,150.3
IN,468,54.5,93.5,124.5,163.5,109.0
VARIOUS,1264,60.3,158.3,158.3,256.3,118.0
FIELDS,3447,320.7,423.4,416.7,519.4,118.3
THE,858,67.3,140.7,140.3,213.7,109.7
QUALITY,5974,109.2,168.4,171.6,230.8,73.3
OF,2028,35.0,58.5,62.2,85.8,50.8
PROFESSORS,2496,468.0,478.8,485.3,499.3,74.8
ALSO,1840,249.6,312.0,324.4,386.8,90.4
IMPRESSES,3369,149.9,207.5,205.9,263.5,66.9
ME,374,23.5,78.0,78.0,132.5,109.0
BEFORE,1092,268.0,314.7,309.7,356.3,109.2
THE,639,41.7,130.0,145.7,234.0,150.7
D,3603,0,0,0,0,125.0
TO,405,15.5,70.0,70.0,124.5,109.0
ME,2964,577.3,613.7,613.7,650.0,72.7
TO,1669,655.5,710.0,710.0,764.5,109.0
JOIN,1108,129.0,218.5,218.5,308.0,116.8
UB,1794,31.0,70.0,93.5,132.5,101.5
I,6848,0,0,0,0,94.0
AM,359,23.5,39.0,62.5,125.0,148.5
NOT,609,62.3,130.0,161.3,229.0,125.0
SATISFIED,2075,277.2,291.1,312.0,325.9,98.8
WITH,827,70.2,148.2,144.2,222.2,105.2
MY,406,23.0,78.0,93.5,148.5,125.5
DECISION,1669,165.6,210.6,234.0,282.8,107.4
TO,359,31.5,86.0,70.5,125.0,93.5
COME,764,23.2,117.0,124.8,218.5,128.8
TO,374,31.5,78.0,86.0,132.5,101.0
UB,983,8.0,62.5,54.5,125.0,133.0
I,390,0,0,0,0,109.0
THINK,2122,231.3,314.7,314.7,398.0,101.5
A,187,0,0,0,0,156.0
UNVERSITY,2480,129.8,240.9,237.4,355.4,128.4
SHOUULD,1654,135.9,216.1,216.1,296.4,98.1
HAVE,936,74.0,156.0,152.2,265.2,148.2
