word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
SI,42869,21122.5,21177.0,21224.0,21278.5,156.0
HAVE,390,8.0,46.8,50.5,105.2,74.2
HAVE,2605,132.5,203.0,210.5,288.5,101.2
DESIRE,842,57.2,96.3,101.3,140.5,54.7
TO,156,0.0,31.5,31.0,62.5,62.5
PURSUE,780,169.0,195.0,176.8,202.8,49.3
MY,328,70.0,101.0,117.0,148.0,78.0
MASTER,1045,44.2,117.0,119.5,192.3,85.8
S,234,0,0,0,0,78.0
IN,687,257.5,288.5,281.0,312.0,54.5
COMPUTER,1435,62.4,134.5,138.4,210.5,85.8
SCIENCE,1107,278.6,287.6,274.1,283.1,64.7
UB,5101,46.5,85.5,85.5,124.5,78.0
IS,468,148.5,179.5,195.0,226.0,77.5
AMONG,874,96.4,140.4,156.0,218.4,90.4
TOP,3713,28.7,52.0,52.0,75.3,36.3
UNIVERSITIES,4478,1056.0,1057.3,1063.2,1064.5,49.2
IN,281,39.0,93.5,78.0,132.5,93.5
THE,265,10.3,31.0,36.3,57.0,46.7
FIELD,2308,306.7,358.7,358.7,410.7,65.0
OF,234,23.5,54.5,62.5,93.5,70.0
RESEARCH,1295,146.2,161.9,165.9,185.2,72.1
IN,312,62.5,109.5,93.5,140.5,78.0
US,1919,23.5,101.5,46.5,124.5,101.0
IT,749,70.0,109.0,109.0,148.0,78.0
UB,1248,47.0,86.0,86.0,125.0,78.0
P,13073,0,0,0,0,15.5
US,406,0,0,0,0,31.0
IN,1825,23.2,46.8,35.0,58.5,35.2
THE,281,0.0,20.7,26.0,46.7,46.7
THE,281,10.3,20.7,15.7,46.7,57.0
FIELD,858,78.2,143.6,146.8,212.2,84.2
OF,234,23.5,62.5,70.5,109.5,86.0
RESEARCH,1965,154.0,171.6,171.8,189.4,64.2
THE,4368,46.7,83.3,83.3,130.0,72.7
COURSES,1155,133.6,171.6,173.7,211.7,71.3
I,219,0,0,0,0,78.0
WANT,452,35.2,97.5,97.5,159.8,77.8
TO,203,0.0,54.5,39.0,93.5,93.5
PURSUE,905,218.3,257.2,255.0,293.8,75.5
OPERATIONG,1872,174.8,219.9,221.5,266.6,62.4
SRESEARCH,13260,202.9,217.4,217.4,231.9,31.1
DONE,484,31.0,93.5,97.5,160.0,86.0
BY,327,62.0,101.0,101.0,140.0,78.0
PROF,873,58.5,109.0,109.2,159.8,66.2
VARUN,1996,184.3,241.8,241.8,299.3,70.5
CHANDOLA,6147,153.9,166.5,165.4,178.0,25.1
IN,296,54.5,85.5,93.5,124.5,70.0
THE,234,5.3,26.0,26.0,46.7,41.3
SPECIALIZATIONFIELD,5975,1444.2,1458.3,1475.5,1489.5,56.7
OF,593,203.0,234.0,242.0,273.0,70.0
MACHINE,1482,111.4,176.1,182.7,247.4,78.0
LEARNING,1934,117.0,162.0,159.8,204.8,68.2
IS,2028,20.7,52.0,41.7,73.0,52.3
HAS,1623,15.3,83.0,73.0,161.3,119.7
LURED,765,78.0,134.2,134.2,190.4,71.8
ME,188,7.5,46.5,39.0,78.0,70.5
TOWARDS,1358,115.7,180.4,176.1,240.9,73.7
PURSUING,1450,237.9,259.2,263.1,284.5,48.6
MY,359,85.5,109.0,124.5,148.0,62.5
MS,656,39.0,101.5,70.5,133.0,94.0
FROM,578,58.5,113.0,117.0,171.5,78.0
UB,1794,62.5,93.5,93.5,124.5,62.0
YES,3120,452.3,530.3,504.3,582.3,98.7
I,842,0,0,0,0,78.0
AM,187,15.5,31.5,39.0,86.0,101.5
SATISFIED,1529,223.6,232.2,253.2,261.9,71.2
WITH,546,42.8,89.8,109.2,156.2,82.0
MY,702,62.5,93.5,109.0,140.0,77.5
DECISION,1185,121.0,150.1,163.9,193.0,64.4
TO,219,15.5,47.0,54.5,86.0,70.5
COME,827,113.2,179.2,179.5,245.5,89.5
TO,172,8.0,47.0,39.0,78.0,70.0
UB,484,46.5,93.5,78.0,125.0,78.5
THE,812,46.7,93.3,88.3,135.0,67.7
COURSE,18408,53.0,98.3,101.4,146.7,56.2
CURRICULAM,1732,117.0,143.5,148.2,174.7,46.9
THE,12184,67.3,114.3,119.3,166.3,73.0
HE,1341,15.5,46.5,54.5,85.5,70.0
COURSE,1092,85.7,153.3,158.7,226.3,83.3
I,3245,0,0,0,0,78.0
THINK,655,59.0,109.2,106.0,168.6,78.2
THE,297,10.7,36.7,36.7,62.7,52.0
MOST,1840,284.0,337.0,336.8,389.8,71.6
IMPORTANT,1731,178.4,202.8,220.1,247.8,65.7
QUALITY,1139,71.4,129.3,138.1,196.0,75.7
IN,280,47.0,86.0,78.0,117.0,70.0
UNIVERSITY,1435,210.6,262.0,268.5,319.9,76.5
IS,156,0,0,0,0,31.0
ITS,531,83.0,150.7,130.0,197.7,88.7
THE,15117,6.5,23.4,19.5,36.4,23.4
QUALITY,1201,78.1,149.4,158.1,229.4,89.0
OF,234,23.5,54.5,62.5,93.5,70.0
EDUCATION,1560,86.4,157.7,159.4,230.7,81.7
IT,266,39.0,78.0,70.5,109.5,70.5
PROVIDES,2418,129.9,187.1,187.2,244.4,64.2
TO,234,23.0,62.0,62.0,101.0,78.0
THE,296,15.7,78.0,62.3,124.7,83.0
STUDENTS,3089,191.9,193.3,185.5,202.5,54.6
IN,296,62.5,93.5,93.5,124.5,62.0
TERMS,624,40.6,84.2,87.4,131.0,59.2
OF,749,273.0,312.0,312.0,351.0,78.0
COURSE,1420,54.7,114.5,117.0,176.8,72.8
OPPORT,14633,850.2,863.9,863.9,877.5,42.9
YES,2200,254.3,343.0,322.3,411.0,109.7
I,234,0,0,0,0,78.0
WILL,515,70.5,101.5,109.2,140.2,54.2
RECOMMEND,1420,213.1,246.0,247.8,280.7,60.7
TEACHING,1373,66.5,150.1,156.0,239.6,97.2
STAFFUB,5928,189.7,218.3,217.1,245.8,33.9
TO,202,8.0,47.0,54.5,93.5,85.5
HIGH,1903,178.0,156.0,162.4,140.4,37.6
SCHOOL,2996,122.6,162.7,171.7,211.9,62.4
GRADUATES,6380,138.7,183.8,173.2,218.3,74.4
EMPLOYEES,3885,531.6,542.4,542.4,553.2,28.8
N,62,0,0,0,0,31.0
BBCAUSE,4665,45.7,81.6,85.2,121.2,43.2
ECAUSE,2605,138.0,171.7,177.0,210.7,78.0
I,281,0,0,0,0,62.0
AM,234,15.5,23.5,54.5,93.5,109.0
IMPRESSED,2153,241.0,272.2,273.9,305.1,50.2
WITH,483,35.5,78.0,89.8,132.2,69.8
THE,359,31.0,83.0,73.0,125.0,73.0
CURRICULAM,1482,117.0,146.8,148.1,180.9,54.5
ENVIRONMENT,5024,595.4,618.8,629.2,652.6,46.8
DIVERSITY,1435,265.2,298.2,329.3,362.3,79.8
AND,328,0.0,57.3,73.0,130.3,99.0
CULTURE,1216,243.1,274.3,278.7,309.9,66.7
OF,187,8.0,47.0,39.0,78.0,70.0
UB,2449,55.0,101.5,86.0,132.5,77.5
SO,234,8.0,23.5,46.5,78.0,86.0
I,327,0,0,0,0,94.0
AND,390,26.0,26.0,67.7,119.7,119.7
I,921,0,0,0,0,78.0
LIKE,561,66.2,113.0,113.0,159.8,66.2
TO,172,8.0,39.0,39.0,70.0,62.0
LISTEN,1653,75.3,150.8,148.2,223.7,85.8
MUSIC,967,78.0,149.8,146.6,218.4,87.4
IN,1560,31.2,47.0,46.8,62.5,31.2
MUY,281,47.0,52.0,62.7,88.3,51.7
SPARE,717,50.2,109.2,121.6,180.6,83.8
READING,1279,75.7,164.9,164.9,254.0,100.3
NOVEL,5818,78.2,135.3,143.0,200.2,77.8
I,1108,0,0,0,0,78.0
LIKE,780,124.5,167.8,171.5,214.8,62.8
SOOTHING,1357,101.6,148.2,161.8,208.4,64.1
FT,1732,47.0,86.0,86.0,125.0,78.0
MUSIC,2808,68.8,140.4,140.4,212.0,87.2
IN,1045,54.5,93.5,85.5,124.5,70.0
I,1217,0,0,0,0,46.0
LIKE,1544,65.6,93.6,96.8,124.8,40.4
TO,172,8.0,39.0,47.0,78.0,70.0
PLAY,593,46.8,117.0,121.0,191.2,89.8
BADMINTON,1529,159.4,206.2,206.2,256.6,74.6
AS,639,8.0,46.5,93.5,148.0,156.0
AN,202,8.0,23.5,46.5,78.0,86.0
OUTDOOR,1139,178.1,200.4,207.3,229.6,51.1
ACTIVITY,3853,323.9,333.5,351.1,360.8,66.4
IN,1311,78.0,117.0,109.0,148.0,70.0
MY,281,46.5,85.5,85.5,124.5,78.0
CURRENT,1154,104.7,153.7,153.7,202.7,60.1
CITY,453,31.5,78.0,89.8,136.2,73.8
BUFFALO,3775,95.7,147.1,149.3,218.4,82.4
I,218,0,0,0,0,62.0
WOULD,998,109.2,162.2,174.6,227.6,78.0
NBLIKE,20686,2868.0,2908.3,2906.0,2959.7,64.9
TO,171,7.5,31.5,23.5,62.5,70.0
GIVE,1903,65.4,109.2,109.2,153.0,59.4
MUSIC,780,50.0,115.6,112.4,178.0,78.0
PERFORMANCES,5132,366.5,401.7,406.9,442.1,67.7
PLAYING,2605,253.5,312.0,310.0,368.5,66.2
VARIUOS,1248,91.3,158.3,160.4,227.4,80.3
SPORTS,5741,736.6,738.3,731.3,733.1,27.7
LIKE,530,55.0,105.5,109.2,159.8,73.8
BASKET,905,54.7,119.5,122.2,202.7,93.5
BALL,1622,54.5,101.2,105.2,152.0,66.2
YES,1513,99.0,161.3,156.0,218.3,83.0
B,7972,0,0,0,0,31.0
BUFFALI,3620,202.8,255.4,257.4,310.0,64.4
OS,172,0,0,0,0,39.0
O,1139,0,0,0,0,62.0
IS,188,0,0,0,0,31.5
CITY,764,97.5,148.2,160.0,210.8,78.0
THAT,437,70.2,101.5,62.2,93.5,85.8
HAS,328,10.7,62.7,36.7,88.7,78.0
A,125,0,0,0,0,125.0
GOOD,437,51.0,89.8,86.0,124.8,58.2
BALANCED,952,123.0,156.1,136.6,189.2,77.9
OF,234,31.0,70.0,70.0,109.0,78.0
INDOOR,749,62.3,106.7,109.2,153.5,54.7
ACTIVITES,2262,178.6,194.0,211.6,227.0,67.8
LIKE,546,62.0,113.0,109.2,160.2,66.8
EVENTSCULTURAL,6833,1031.9,1049.8,1049.6,1067.6,58.1
IBEINGN,8736,107.0,127.0,129.3,149.3,51.1
CONDUCTED,1669,369.2,384.8,381.3,396.9,58.8
IN,327,78.0,117.0,109.0,148.0,70.0
UNIVERSITY,1389,199.6,246.4,254.3,301.1,73.5
CAMPUS,889,64.8,127.3,127.3,200.2,88.5
AND,312,20.7,57.0,72.7,119.7,88.7
OUTSIDE,7676,211.6,274.1,278.6,341.1,73.7
ALSO,1295,62.2,113.0,140.2,191.0,89.8
UB,499,55.0,101.5,86.0,132.5,77.5
BUFFALO,3947,212.6,263.2,265.2,315.9,60.4
ORGANI,4883,83.2,153.5,150.8,231.5,91.0
B,4430,0,0,0,0,78.0
SEVERAL,1903,405.4,429.0,442.6,477.8,78.0
OUTDOOR,1201,189.3,218.3,218.4,247.4,55.9
SPORTS,1685,184.2,207.8,202.7,226.3,65.2
TRIPS,2979,75.0,128.0,127.8,180.8,71.6
ARE,562,88.3,135.3,166.3,213.3,99.0
BEING,578,37.4,93.6,93.6,155.8,77.8
ORGANIZED,2948,105.9,180.3,183.7,261.7,88.3
I,280,0,0,0,0,78.0
WOULD,858,81.2,124.8,134.2,177.8,68.6
LIKE,531,58.8,105.2,105.5,152.0,62.2
T,187,0,0,0,0,93.0
O,515,0,0,0,0,109.0
ORGANIZE,1435,86.0,163.9,161.9,259.2,105.1
MORE,562,58.5,109.0,117.0,167.5,74.0
DIVERSITY,4446,266.4,296.3,306.1,336.0,55.2
RELATED,1170,274.0,318.7,312.0,356.7,76.0
EVENTS,1046,119.7,145.7,148.3,174.3,77.8
SO,203,15.5,16.0,54.5,86.0,101.5
THAT,468,70.0,85.5,66.2,81.8,66.5
PEOPLE,1825,434.7,443.6,441.4,450.3,35.6
FROM,546,46.5,109.2,109.0,171.8,86.0
CROSS,905,90.2,134.0,140.4,184.2,65.8
THE,250,5.0,26.0,26.0,47.0,42.0
WORLD,702,65.4,112.4,112.4,177.8,87.2
GET,436,36.3,98.7,114.3,176.7,98.7
BETTER,874,187.3,202.8,192.7,208.2,47.0
CHANCE,998,106.5,140.5,130.0,164.0,72.8
TO,218,15.5,54.5,46.5,85.5,70.0
GET,437,41.7,104.0,114.7,177.0,93.7
CLOSER,1560,151.4,205.0,209.6,263.1,69.3
TO,203,0.0,39.0,39.0,78.0,78.0
EACH,515,15.5,105.2,101.5,191.2,109.2
OTHER,1155,40.8,100.0,106.2,165.4,74.8
OPPOMAKE,22901,2.8,18.4,18.4,35.8,22.9
A,125,0,0,0,0,109.0
CLOSE,733,53.2,118.6,124.8,190.2,84.0
INTERACTION,2355,295.0,322.0,317.5,344.5,61.0
THROUGH,1014,263.1,287.4,294.3,318.6,60.0
SUCH,546,38.8,89.8,101.5,160.0,89.8
ACTIVITESIN,37674,8557.9,8590.5,8600.8,8633.4,63.8
THE,312,36.7,78.0,78.0,119.3,62.0
ABOVE,1872,223.7,288.7,288.5,353.5,88.3
PICTURE,1544,66.9,138.3,133.7,205.1,80.3
I,920,0,0,0,0,63.0
CAN,640,83.0,161.0,171.7,249.7,114.7
GRASP,765,59.2,121.6,128.0,215.6,109.6
MAKE,3635,23.5,78.0,82.0,144.0,81.5
AN,343,47.0,78.0,117.0,148.0,101.0
INTERPRETATION,3619,214.0,212.9,212.9,211.8,43.5
THAT,1388,68.6,77.8,68.8,78.0,46.8
IT,453,109.5,140.5,148.5,179.5,70.0
IS,172,8.0,47.0,47.0,86.0,78.0
A,749,0,0,0,0,141.0
WATER,952,84.4,146.6,156.0,218.2,81.0
PARK,1872,187.5,269.2,269.2,351.0,101.2
FOR,281,5.0,57.0,62.7,114.7,88.7
THE,266,10.3,36.3,31.3,57.3,47.0
PEOPLE,2324,260.0,275.5,267.8,283.3,46.8
WHERE,655,118.8,134.2,140.6,156.0,56.0
PEOPLE,2730,78.0,78.0,80.3,80.3,24.3
ARE,483,57.3,109.3,130.0,182.0,98.7
RIDING,749,117.0,135.2,150.8,169.0,64.8
BOATS,2247,81.0,153.0,149.8,221.8,87.6
CRUISES,4071,171.6,200.6,209.4,238.4,71.3
TAKING,2278,265.1,316.4,314.3,365.6,60.3
SUNBATH,3526,182.9,249.7,256.3,323.1,82.4
ENJOYING,2215,495.2,524.4,524.5,553.6,52.5
SWIMMING,1311,159.9,189.0,193.1,222.2,56.5
POOLBATH,6989,468.0,507.7,506.3,546.0,42.5
IN,343,46.5,78.0,85.5,117.0,70.5
DOING,671,50.0,87.2,99.8,143.4,71.8
OTHER,577,31.4,96.8,96.8,162.2,77.8
WATER,890,65.2,140.4,149.8,225.0,97.2
RELATED,1373,271.9,302.9,301.0,332.0,60.1
FUN,577,104.0,145.7,150.7,192.3,67.7
CTIVITES,2028,187.1,197.0,206.5,216.4,66.2
I,328,0,0,0,0,78.0
CAN,312,31.0,67.3,67.7,145.3,109.0
SEE,1014,249.7,270.3,301.7,322.3,72.7
BOATS,1669,90.0,162.2,162.2,234.4,91.0
SWIMMING,1560,167.9,199.0,204.9,236.0,58.5
POOL,1092,101.5,132.5,132.8,163.8,46.8
BALLS,1170,46.8,106.2,99.8,159.2,71.8
ROPE,3604,144.0,195.0,187.2,238.2,66.8
MEN,6069,346.4,377.4,380.6,411.6,46.6
WOMEN,1014,56.2,112.4,118.4,174.6,74.8
KIDSDANCING,10858,2769.7,2783.7,2789.5,2803.5,78.0
SEA,3261,98.7,182.0,166.7,250.0,120.0
KIND,1419,66.2,113.0,113.0,159.8,66.2
OF,203,23.5,54.5,47.0,78.0,54.5
IN,1966,62.5,94.0,85.5,117.0,54.5
SEA,1919,62.3,140.3,130.0,208.0,119.7
I,18034,0,0,0,0,94.0
WATERBORN,4430,362.3,393.5,400.7,431.8,52.8
ANIMALSSSSSSSS,14446,818.9,831.2,830.1,842.4,31.3
SSSWWW,39500,5124.5,5135.0,5155.8,5166.3,41.8
GMAIL,1014,62.4,143.6,149.8,231.0,106.2
COM,546,41.7,88.3,93.7,140.3,78.0
UBCOLLECTIONWWW,9469,813.3,844.5,849.7,880.9,46.7
YAHOOMAIL,1513,277.7,313.9,293.0,329.2,56.9
COM,608,72.7,109.0,114.3,150.7,62.3
UBCOLLECTIONARTIGUPTA,59026,10994.0,11009.0,11000.0,11015.0,54.2
MSGMAIL,2402,508.0,532.6,541.6,575.0,77.9
COMTASK,3619,423.3,492.4,492.6,561.7,78.1
PROJECT,2340,82.7,149.3,147.1,213.7,75.6
TASK,1373,58.5,124.8,125.0,191.2,78.0
ONE,1856,52.3,104.0,99.0,150.7,67.3
AND,749,135.3,187.3,208.0,260.0,93.7
