word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,281,0,0,0,0,94.0
CHOSE,2184,187.0,230.4,228.8,272.2,53.9
TO,280,15.5,39.0,46.5,101.0,116.5
STUDY,951,81.0,149.8,159.0,246.2,112.0
T,109,0,0,0,0,109.0
UB,1497,31.0,23.5,39.0,93.5,124.5
SINCE,546,31.2,84.2,81.2,196.6,137.2
UB,436,23.0,31.5,55.0,109.5,132.5
OFFERED,1841,209.4,245.1,227.1,267.4,82.4
GOOD,1934,13.4,29.0,26.7,42.3,28.9
COURSEWORK,1872,435.4,460.2,471.3,496.1,84.1
IN,1201,234.0,253.5,257.2,276.8,42.8
MY,421,86.0,125.0,125.0,164.0,78.0
AREA,484,109.2,50.5,86.0,74.2,128.8
OF,250,0,0,0,0,54.5
INTEREST,1217,208.8,208.8,216.4,235.9,91.5
DATA,1264,183.2,194.8,175.5,187.0,85.8
SCIENC,3417,216.0,233.9,231.6,249.4,64.6
MACHINE,842,28.9,82.4,82.4,171.7,104.9
LEARNING,1544,83.6,140.4,146.1,222.4,117.1
IM,1014,312.0,351.0,374.5,413.5,101.5
QUITE,796,40.6,106.0,99.8,215.2,146.6
SATISFIED,1280,159.4,173.3,169.9,183.8,83.3
WITH,484,23.2,70.2,70.2,156.2,113.2
MY,452,109.5,140.5,156.0,187.0,77.5
DECISION,2185,171.6,203.0,206.6,273.0,113.0
TO,281,23.5,39.0,31.5,94.0,117.5
COME,437,23.5,35.0,35.0,93.5,89.8
HERE,422,109.2,113.2,97.8,109.2,101.5
THE,717,36.7,67.7,67.7,98.7,62.0
MOST,578,35.0,109.2,117.0,206.8,121.0
IMPORTANT,1716,180.0,204.6,208.0,270.3,107.2
QUALITY,2075,167.1,251.7,260.7,358.7,122.6
IN,281,23.5,23.5,46.5,93.5,117.0
UNIVERSITY,2293,400.0,439.5,445.4,502.0,85.1
IN,266,31.5,23.5,39.0,94.0,125.5
MY,421,85.5,124.5,132.5,171.5,86.0
OPINION,1451,274.1,294.3,274.1,294.3,84.7
IUS,281,26.3,52.3,26.0,83.3,83.3
THE,327,21.0,52.0,62.3,135.3,119.7
QUALITY,2699,220.2,270.4,280.8,348.3,88.3
OF,281,8.0,46.5,47.0,101.5,109.5
COURSES,1685,135.9,153.9,160.4,223.0,109.4
AND,312,52.0,36.0,41.7,119.7,140.3
THE,312,36.3,46.7,41.7,124.7,124.7
FLEXIBILITY,1966,427.0,445.4,458.2,476.5,73.7
TO,234,39.0,15.5,23.5,78.0,117.0
CHOOSE,2075,168.1,194.1,201.0,233.9,48.4
COURSES,1419,214.0,234.0,240.7,296.4,111.4
THAT,343,3.8,39.0,19.5,62.2,66.0
INTEREST,1607,93.5,105.2,114.9,146.1,72.1
YOU,561,26.0,67.3,88.3,161.0,114.3
I,359,0,0,0,0,78.0
WOULD,811,43.8,115.4,109.2,224.4,140.2
DEFINITELY,1700,283.8,318.2,322.8,357.2,95.2
ECOMMEND,2309,323.4,329.0,330.4,336.0,41.2
UB,437,31.0,16.0,47.0,94.0,125.0
TO,296,15.5,39.0,39.0,93.5,109.0
HIGH,639,101.2,93.5,116.8,109.0,81.8
SCHOOL,998,80.7,132.7,135.2,197.5,77.8
GRADUATES,3292,143.8,206.1,201.0,270.2,110.9
DUE,328,26.0,15.7,21.0,62.7,88.7
TO,265,8.0,39.0,46.5,93.5,101.5
THE,280,5.0,26.0,26.0,57.0,62.0
KIND,468,35.0,66.2,62.5,124.8,85.8
OF,187,15.5,23.5,39.0,78.0,93.5
EXPOSURE,2402,243.3,266.7,266.8,312.0,84.2
IT,265,0.0,62.5,62.0,124.5,124.5
OFFERS,1638,154.1,181.4,185.2,212.5,42.9
TO,234,15.5,23.5,23.5,62.5,78.0
TUDENTS,2091,158.3,189.6,182.7,232.0,78.1
AND,671,72.7,140.3,171.7,239.3,135.3
GREAT,795,43.8,131.2,121.6,277.8,174.8
INDUSTRY,3697,258.1,310.5,317.7,392.9,90.8
OPPORTUNITIES,5273,153.8,186.0,172.9,209.9,71.8
AVAILABLE,1170,206.1,218.2,211.3,223.4,67.4
I,8003,0,0,0,0,94.0
LIKE,530,43.0,82.0,85.8,124.8,58.5
TO,250,23.5,23.0,31.5,78.0,101.5
O,1841,0,0,0,0,78.0
INDULGE,1186,71.1,151.6,153.9,247.7,111.7
IN,250,23.5,23.5,39.0,86.0,109.5
MUSIC,1997,106.0,202.8,196.6,293.4,112.4
IN,3120,6.9,3.4,8.7,19.0,25.9
MY,437,101.5,140.5,148.5,187.5,86.0
POARE,437,34.2,93.8,43.6,109.2,87.4
ARE,1248,5.3,52.0,46.7,104.0,109.3
TIME,453,23.5,89.5,78.0,175.5,113.2
I,484,0,0,0,0,124.0
PLAY,530,39.0,74.0,89.8,179.2,128.5
THE,1716,9.4,9.4,12.4,31.2,40.6
VIOLIN,998,228.8,270.3,247.0,288.5,93.7
AND,390,78.0,83.3,78.0,156.0,145.7
LIKE,499,46.8,101.2,93.5,171.5,97.5
