word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,406,0,0,0,0,94.0
DECISION,3494,762.9,794.0,787.1,818.2,55.3
OF,219,0,0,0,0,47.0
CHOOSINF,1638,62.4,110.9,112.7,178.7,76.4
G,967,0,0,0,0,39.0
UB,546,70.0,117.0,117.0,164.0,94.0
AS,281,47.0,93.5,86.0,132.5,85.5
MY,328,78.0,117.0,125.0,164.0,86.0
GRADUATE,4540,360.3,395.2,391.6,426.4,59.0
UNIVERSITY,1731,204.2,258.9,252.7,307.4,78.1
WAS,374,36.3,62.3,57.0,83.0,46.7
BASED,717,53.0,121.6,118.6,187.2,84.2
ON,296,39.0,93.5,78.0,132.5,93.5
A,109,0,0,0,0,78.0
NUMBER,983,80.7,140.5,145.7,205.5,72.8
OF,187,8.0,39.0,31.0,78.0,86.0
FACTORS,1357,91.4,158.3,156.0,222.9,75.7
INCLUDING,1419,149.1,190.6,192.4,241.0,83.3
THE,390,47.0,88.7,83.3,145.7,88.3
ACADEMIC,1810,341.1,374.4,370.2,403.5,64.4
EXCELLANC,2480,539.1,554.7,542.4,558.0,67.7
E,390,0,0,0,0,94.0
ENCE,1748,11.8,46.8,31.2,66.2,54.5
OF,187,0.0,39.0,46.5,85.5,85.5
THE,312,20.7,73.0,78.0,130.3,78.3
COMPUTER,1467,64.2,132.5,140.4,208.6,83.9
SCIENCE,1061,185.1,207.4,191.9,214.1,60.1
PROGRAM,1482,258.6,303.0,296.4,340.9,80.0
ARRAY,1919,181.0,180.8,178.0,177.8,59.2
OF,203,8.0,39.0,39.0,86.0,94.0
COURSES,1233,133.7,176.0,176.0,227.1,84.6
AVAILABLE,2386,514.8,528.6,509.8,523.6,57.2
MY,7488,0,0,0,0,15.7
PROFILE,1310,95.7,167.1,164.9,236.3,82.6
PROFESSIONAL,3962,369.2,404.2,422.4,465.3,79.3
TUITION,1638,169.4,191.7,189.6,211.9,57.9
COST,531,39.0,101.5,105.5,168.0,86.0
OF,156,15.5,23.5,23.5,62.5,78.0
LIVING,9251,163.8,187.3,197.7,231.5,88.5
AND,718,135.3,187.3,208.0,260.0,93.7
SO,187,15.5,31.5,23.5,70.5,86.0
ON,499,39.0,78.0,78.0,117.0,78.0
AM,219,0.0,54.5,39.0,93.5,93.5
ABSOLUTELY,3073,346.2,388.7,389.9,432.5,69.4
SATISFIED,1763,242.8,251.3,261.8,270.3,73.0
WITH,546,35.2,105.2,105.2,175.2,97.2
THE,296,21.0,67.7,67.7,114.3,67.3
DECISION,1654,179.4,218.6,220.2,259.5,72.2
TO,219,8.0,70.5,47.0,109.5,101.5
COME,421,19.5,74.0,74.0,144.0,89.5
TO,203,0.0,47.0,39.0,86.0,86.0
UB,1669,109.5,148.5,156.0,195.0,85.5
THE,515,26.0,62.3,57.3,93.7,67.7
MOST,1747,259.2,315.0,327.6,389.8,93.4
IMPORTANT,1841,192.6,246.1,237.6,291.1,81.3
QUALITY,1123,69.0,144.9,142.7,227.4,98.1
IN,249,0,0,0,0,70.0
A,78,0,0,0,0,78.0
N,765,0,0,0,0,140.0
INTERNATIONAL,3214,408.1,418.8,409.3,420.0,48.1
UNIVERSITY,1482,194.9,241.7,238.5,288.5,75.0
IS,577,195.0,226.5,241.5,273.0,78.0
THE,374,36.3,88.3,93.7,145.7,78.0
DIVERSITY,1825,282.6,332.8,326.0,376.2,76.2
THAT,453,85.8,93.5,74.2,82.0,54.5
IT,749,54.5,101.0,109.5,156.0,101.5
OFFERS,1919,114.5,171.7,171.7,228.8,70.2
THE,811,36.3,98.7,93.7,156.0,88.3
OPPORTUNITY,1763,191.5,219.6,214.1,242.3,60.9
TO,249,23.5,78.0,54.5,109.0,85.5
KNOW,515,23.2,101.2,105.2,191.2,109.5
ABOUT,858,78.4,149.8,146.8,231.0,99.8
HE,359,8.0,39.0,62.0,109.0,117.0
WORLD,718,43.4,112.4,118.6,187.6,87.8
AND,343,15.7,78.0,78.0,140.3,93.3
SHARING,873,47.0,109.1,111.4,178.1,77.9
SPACE,873,71.8,153.0,140.4,240.4,118.6
WITH,531,54.8,105.2,113.2,171.8,82.0
PEOPLE,842,176.8,189.8,184.7,197.7,46.8
FROM,609,39.0,128.8,117.0,206.8,109.2
ALL,453,83.3,125.0,109.3,151.0,67.7
CORNERS,1108,198.3,227.4,236.1,269.9,69.4
OF,203,15.5,54.5,54.5,93.5,78.0
THE,359,26.0,88.3,72.7,135.0,83.0
WORLD,2122,177.8,259.0,249.6,330.8,100.0
I,359,0,0,0,0,125.0
WOULD,561,46.8,78.0,81.0,156.2,100.2
HIGHLY,952,148.2,182.0,176.7,210.5,75.5
RECOMMEND,2886,341.6,371.4,368.2,398.0,54.8
UB,608,70.0,117.0,117.0,164.0,94.0
TO,203,0.0,47.0,46.5,93.5,93.5
HIGH,812,97.5,117.0,89.5,109.0,50.8
SCHOOL,2293,288.7,348.3,348.5,408.2,75.3
GRADUATES,1872,258.3,299.9,303.4,345.0,71.1
EMPLOYEES,5429,300.0,332.9,334.7,367.6,58.9
FOR,297,15.3,62.3,73.0,130.0,88.3
ITS,593,104.0,145.7,156.0,197.7,72.7
DIVERSE,1841,267.1,304.2,302.2,339.4,66.4
SOCIAL,983,72.8,137.7,137.8,202.7,80.5
AND,406,36.3,67.3,78.0,140.3,99.0
RESEARCH,2075,298.5,319.9,306.1,327.5,66.1
ORIENTED,1560,216.6,257.6,263.4,304.4,76.0
TECHINICALLY,4274,661.7,685.2,694.1,725.4,72.8
ENVIRONMENT,2933,187.1,222.5,222.6,258.1,59.5
SSSSSSSGMAIL,24991,1853.8,1885.0,1890.2,1924.2,44.3
JAGVIRSINGHGMAIL,14573,1109.9,1126.5,1126.3,1142.9,46.0
COM,531,26.0,104.0,104.0,192.7,125.3
NE,921,8.0,54.5,55.0,101.5,93.5
ERBCKDWN,3603,255.2,329.5,327.5,401.8,84.0
YA,7909,0,0,0,0,19.5
UBCOLLECTION,8736,311.9,353.5,352.2,393.8,59.8
DATACOLLECTION,4805,353.1,374.3,371.0,392.1,49.0
JAGVIRSIBUFFALO,4025,711.3,752.9,747.6,789.3,66.6
