word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
UB,37971,31.5,23.5,62.0,117.0,148.5
WAS,577,67.7,140.3,140.3,213.0,109.0
THE,359,5.0,31.0,46.7,72.7,67.7
BEST,593,35.2,109.2,109.2,183.2,97.5
COMBINATION,1950,463.8,500.8,497.8,534.8,82.2
OF,281,7.5,62.0,62.5,117.0,109.5
REPUTATION,1950,187.3,229.3,244.9,305.7,110.7
AND,530,42.0,119.7,114.3,192.0,119.0
AFFORDABILITY,3088,270.1,308.5,302.5,340.9,74.4
FOR,390,15.7,83.3,83.3,151.0,104.0
ME,468,23.5,78.0,70.5,125.0,101.5
MY,531,78.0,124.5,117.0,163.5,85.5
DECISION,1544,167.6,224.5,228.1,296.5,111.1
TO,281,8.0,55.0,62.5,109.5,101.5
COME,514,23.2,89.8,85.8,198.8,144.0
TO,328,15.5,47.0,62.5,125.0,140.5
UB,655,23.5,15.5,70.0,109.0,132.5
WAS,608,78.0,140.3,135.3,197.7,93.7
FURTHER,1107,202.9,258.7,236.0,291.9,95.7
INFLUENCED,1810,284.0,319.9,313.5,355.6,96.7
BY,312,23.5,39.0,78.0,140.5,164.0
A,265,0,0,0,0,125.0
FEW,593,52.0,114.3,145.7,228.7,145.3
SENIORS,1514,207.1,251.9,242.9,301.0,102.4
WHO,484,36.7,109.3,109.3,182.0,109.0
HAD,499,41.7,130.0,99.0,208.0,140.3
PASSED,1248,114.5,179.5,171.7,236.7,75.3
OUT,484,31.3,104.0,109.3,182.0,114.3
OF,218,7.5,62.5,46.5,101.5,94.0
D,2121,0,0,0,0,110.0
GRADUATED,1529,234.1,272.1,268.8,320.8,79.8
FROM,452,43.0,70.2,85.8,199.0,156.0
UB,593,31.5,23.5,62.0,117.0,148.5
A,188,0,0,0,0,141.0
FEW,655,52.0,140.3,140.3,228.7,135.0
YEARS,889,59.2,149.8,140.4,231.0,106.2
BACK,811,50.8,124.8,121.0,210.5,109.0
THE,546,41.7,72.7,62.3,93.3,51.7
COURSES,2075,260.6,296.4,305.3,358.9,107.1
OSTRUCTURE,5835,298.6,321.0,306.4,328.8,57.9
AND,421,31.0,104.0,98.7,171.7,109.3
THE,452,31.0,104.0,98.7,171.7,109.3
RESEARCHORIENCTED,4633,708.4,752.4,737.8,781.8,75.3
TED,1654,41.7,83.0,83.3,145.3,93.3
ATMOSPHERE,2652,213.6,265.2,262.0,313.6,79.8
E,3651,0,0,0,0,125.0
MAES,2948,74.0,160.0,156.0,242.0,109.2
AKES,2402,66.5,140.5,156.0,230.0,113.0
UB,468,23.0,23.5,62.5,109.0,132.0
A,109,0,0,0,0,109.0
GREAT,904,43.6,134.2,131.0,227.6,115.2
SCHOOL,1248,106.8,171.7,166.3,231.2,75.2
THE,608,51.7,130.0,114.3,192.7,104.3
MOST,687,54.5,128.8,128.8,203.0,93.8
IMPORTANT,1482,150.8,192.4,192.4,251.4,98.8
QUALITY,1279,75.9,169.4,162.7,256.3,102.4
TO,218,23.5,23.5,31.0,78.0,101.5
LOOK,639,85.8,124.8,120.8,159.8,58.5
FOR,375,10.3,41.7,52.0,83.3,73.0
IN,297,31.5,23.0,62.5,117.0,148.5
A,125,0,0,0,0,125.0
UNIVERSITY,1653,221.5,276.1,277.7,351.1,107.8
WHILE,1170,134.0,205.8,212.2,284.0,96.8
APPLYING,1747,144.2,200.9,200.9,288.5,103.2
IS,280,31.0,54.5,85.5,109.0,78.0
TO,328,7.5,62.5,70.0,125.0,117.5
CHECK,858,150.0,178.0,165.6,193.6,87.2
SEE,2511,104.0,140.3,135.3,171.7,67.7
IF,234,0,0,0,0,46.5
THE,452,41.7,114.3,104.0,176.7,109.0
GRADUATE,1482,181.4,230.1,236.0,284.8,85.8
COURSE,1014,54.5,137.7,140.3,239.2,119.7
PROVIDED,1482,130.6,179.5,177.5,230.1,109.2
BY,375,23.5,70.0,70.5,117.0,93.5
THE,374,10.3,36.3,46.7,72.7,62.3
UNIVERSITY,1997,254.3,316.7,312.1,380.9,93.8
ALIGNS,1233,104.2,182.0,184.7,262.5,98.7
WITHE,843,46.6,131.0,137.4,221.8,112.6
H,531,0,0,0,0,78.0
YOUR,562,50.8,117.0,109.2,214.5,124.8
OWN,577,57.3,135.3,135.0,213.0,109.0
INTERSTS,1684,347.1,364.5,380.0,424.9,107.2
ESTS,1638,152.0,171.5,179.2,198.8,46.8
AND,406,31.3,99.0,98.7,166.3,104.0
GOALS,3728,26.0,71.1,69.3,114.4,55.4
WOULD,920,62.8,121.8,128.0,187.0,87.0
DEFINITELY,5538,553.4,570.2,572.5,589.3,63.5
RECOMMEDI,3416,468.0,528.7,507.9,568.6,102.3
WN,3713,905.0,951.5,959.5,1006.0,101.0
UB,483,31.0,23.5,54.5,109.0,140.0
TO,312,0.0,70.0,78.0,148.0,148.0
OTHER,796,43.8,121.6,109.2,212.2,121.8
HIGH,2527,144.2,144.2,144.2,144.2,69.8
SCHOOL,1607,98.7,166.3,163.8,231.5,83.3
GRADUATES,3042,154.1,202.9,215.0,270.7,104.2
EMPLOYEES,3416,377.5,408.6,402.5,446.0,71.6
BECAUSE,1716,338.7,381.0,390.0,432.3,87.0
INSPITE,2044,354.9,388.0,386.1,419.2,68.4
OF,296,8.0,70.5,70.0,132.5,124.5
AS,3495,15.5,70.5,46.5,132.5,148.0
LONG,812,97.5,171.8,167.8,242.0,93.8
AS,327,8.0,70.0,70.0,148.0,156.0
THEY,592,50.8,109.2,105.2,187.2,105.2
DONT,1139,187.2,257.5,253.5,323.8,89.8
MIND,1326,214.5,276.8,273.0,335.2,85.8
THE,406,31.0,93.7,93.7,156.3,94.0
COLD,577,46.5,117.0,109.0,179.5,90.0
WEATHER,1622,278.6,336.7,318.6,376.7,113.7
THEY,546,27.0,93.5,97.5,164.0,90.0
WOULD,687,28.0,112.4,115.4,199.8,109.4
HAVE,514,27.2,101.2,97.5,171.5,93.5
A,156,0,0,0,0,109.0
GREAT,905,71.8,140.4,137.4,218.4,99.8
TIME,561,39.2,109.2,105.2,206.8,128.8
AT,328,15.5,62.5,78.0,125.0,109.5
UB,2886,23.5,23.5,62.0,109.0,132.5
I,312,0,0,0,0,93.0
LOVE,733,89.5,152.2,144.2,207.0,82.2
MOVIES,3292,162.7,247.4,240.7,325.4,98.1
I,343,0,0,0,0,93.0
LOVE,671,74.2,117.0,117.0,159.8,66.0
THEATRE,1264,349.7,365.3,347.6,363.1,93.7
MUSIC,1076,74.8,153.0,127.8,206.0,96.8
I,312,0,0,0,0,78.0
HAVE,499,23.5,101.5,89.8,167.8,97.5
MY,453,86.0,125.0,148.5,187.5,101.5
OWN,3572,115.9,138.1,142.6,164.9,37.9
SPECIFIC,1482,195.0,206.8,206.8,218.5,74.0
TASTES,2777,185.4,177.2,171.9,163.8,50.9
I,281,0,0,0,0,78.0
LOVE,671,70.2,144.5,132.8,207.0,93.8
THE,967,68.0,140.7,135.3,208.0,109.0
SHAKESPEAREINTHE,5460,1052.1,1075.5,1071.4,1100.8,67.2
PAR,10031,93.5,152.0,156.0,214.5,82.0
OUTDOOR,1451,231.9,252.0,247.6,267.7,53.6
SHOWS,889,184.2,212.0,193.6,221.4,74.8
THEY,1030,132.5,206.8,218.5,292.8,109.5
HAVE,593,43.2,124.8,113.2,194.8,101.0
AT,297,23.5,54.5,70.5,101.5,78.0
DELAWARE,3089,1070.4,1092.0,1087.9,1109.5,93.9
PARK,795,50.5,128.8,124.8,203.0,97.8
AS,578,47.0,125.0,125.0,203.0,156.0
FAR,640,57.3,135.0,145.7,254.7,166.3
AS,405,8.0,78.0,93.5,163.5,155.5
OUTDOOR,1435,265.1,305.3,296.4,336.6,75.7
ACTIVITIES,1747,216.9,259.1,262.1,304.3,78.1
GO,608,7.5,54.5,62.0,109.0,101.5
EXPLORING,1653,71.3,149.1,154.2,270.2,136.8
NE,484,23.5,93.5,70.5,140.5,117.0
W,1030,0,0,0,0,54.5
PLACES,936,75.5,122.2,130.0,244.7,143.3
IN,296,23.5,31.0,62.5,117.0,140.5
ND,1482,296.5,323.8,316.0,343.2,46.8
AROUND,1138,91.2,140.3,150.7,225.8,98.5
BUFFALO,1404,89.0,158.1,156.0,225.1,80.3
IS,265,0,0,0,0,62.5
PRETTY,999,72.8,140.3,140.5,218.3,93.5
MUCH,609,43.0,113.0,113.2,183.2,93.5
