word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
UB,796,0,0,0,0,62.5
HAS,468,5.0,67.7,47.0,119.7,124.7
VERY,421,23.2,58.5,46.8,128.5,116.8
GOOD,748,86.0,156.0,152.0,222.0,101.0
COURSE,936,15.7,114.3,104.0,208.0,132.7
WORKD,3057,238.4,291.9,296.4,349.9,75.7
SPECAILLY,2059,62.2,140.3,142.1,237.6,109.3
FOR,312,5.3,57.3,41.7,93.7,88.3
COMPUTER,1232,29.2,132.6,124.8,232.1,124.9
SCIENCE,936,156.1,173.7,178.6,196.1,80.1
DEPRTMENT,2246,305.1,334.7,339.8,369.3,110.9
AI,4399,0,0,0,0,78.0
AM,265,0,0,0,0,101.5
VERY,515,19.8,74.2,58.5,144.5,113.2
SATISFIED,1841,270.4,286.1,280.9,296.6,100.8
ND,234,0,0,0,0,86.0
HAPPY,780,43.8,87.4,93.6,143.6,75.0
ABOUT,827,40.6,103.0,115.4,177.8,93.6
MY,374,0,0,0,0,62.5
DECISION,2262,241.9,269.2,271.0,321.6,99.2
TO,188,0,0,0,0,86.0
JOIN,2356,258.6,291.9,294.3,327.6,49.0
UB,1638,55.0,86.0,117.0,148.0,93.0
ACCORDING,1794,64.1,131.7,142.1,209.7,90.1
TO,171,0,0,0,0,78.0
ME,265,0,0,0,0,78.0
THE,390,31.3,88.7,67.7,125.0,93.7
MOST,453,35.0,70.2,47.0,121.2,90.0
IMPORTANT,1887,187.1,240.9,246.0,299.8,104.1
QUALITY,1232,53.4,138.3,144.9,229.7,109.3
IN,265,0,0,0,0,39.0
UNIVERSITY,1638,168.4,235.6,240.2,319.8,123.2
IS,172,0,0,0,0,70.5
THE,2434,21.8,46.8,40.4,65.4,43.6
AMOUNT,3307,418.5,512.2,517.5,621.5,132.7
OF,281,0,0,0,0,78.0
RESEARCH,1794,236.0,234.0,230.2,228.2,103.5
DONE,515,34.8,82.0,74.0,144.2,105.2
WORK,9173,86.0,140.5,144.2,198.8,89.5
HAPPENING,1778,149.1,201.1,197.6,249.6,93.7
I,187,0,0,0,0,156.0
THE,375,31.0,78.0,67.7,114.7,83.7
IN,1918,0,0,0,0,54.5
THE,359,36.3,78.0,67.7,109.3,73.0
UNIVERSITY,3837,173.2,227.8,224.5,294.7,101.3
AND,500,10.3,104.0,88.7,203.0,166.3
HO,374,47.0,125.0,93.5,171.5,124.5
MUCH,514,27.2,89.8,81.8,144.2,89.8
DOES,546,27.2,105.2,105.2,191.2,117.2
THE,390,41.7,78.0,62.3,98.7,57.0
UNIVERSIT,1326,144.0,211.3,204.6,282.3,115.9
ENCOURAGE,1544,32.9,111.0,114.4,192.6,90.2
THE,390,41.7,88.3,93.3,161.3,104.3
STUDENTS,1170,87.9,85.9,78.0,115.2,84.0
TO,188,0,0,0,0,86.0
BE,172,0,0,0,0,62.5
PART,593,15.5,58.5,70.2,144.2,117.0
OF,234,0,0,0,0,62.5
THAT,514,0,0,0,0,31.2
RESEARCH,3136,245.8,257.4,255.5,267.1,109.1
YEA,765,20.7,88.3,52.0,119.7,99.0
WOULD,1030,109.2,168.4,174.8,234.0,93.6
DEFNITEY,2386,434.9,487.5,479.6,532.2,101.4
LY,2543,0,0,0,0,62.0
RECOMMEND,1638,230.6,279.1,286.0,334.6,107.4
UB,748,0,0,0,0,47.0
TO,188,0,0,0,0,78.0
HIGH,2137,128.8,117.0,152.0,140.2,70.0
