word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,515,0,0,0,0,109.0
ALWAYS,3151,677.6,699.7,697.7,719.9,51.3
AYS,5164,93.6,113.6,113.7,133.7,29.0
WANTED,999,93.7,145.5,145.7,197.5,62.3
TO,234,0,0,0,0,23.5
STUDY,998,118.8,174.8,171.6,227.6,68.4
IN,375,62.0,85.5,93.5,117.0,55.0
N,31,0,0,0,0,31.0
AN,1357,20.7,41.3,41.7,62.3,41.7
UNIVERSITY,3588,787.8,802.2,800.8,815.2,36.6
WHERE,577,90.6,100.0,103.0,137.2,65.4
YOU,561,109.3,140.3,145.7,176.7,51.7
GET,453,78.0,119.7,109.3,151.0,57.3
HIGH,998,156.0,152.2,159.8,156.0,39.0
VALUE,952,100.0,149.8,149.8,199.6,62.4
FOR,437,36.7,93.7,93.7,150.7,83.0
QUALKITY,3526,101.5,144.2,142.4,196.9,60.4
ITY,1981,114.3,156.0,156.0,197.7,62.3
EDUCATION,1638,98.8,161.2,161.2,223.7,69.3
FR,343,93.5,125.0,124.5,156.0,62.5
THE,422,46.7,93.7,93.7,140.7,68.0
OR,2309,140.5,179.5,179.5,218.5,78.0
THE,390,41.7,83.3,83.0,124.7,62.3
AMOUNT,1014,88.5,153.3,156.0,220.8,77.8
OF,250,15.5,47.0,54.5,86.0,70.5
TUITION,1310,173.7,191.6,196.0,213.9,49.0
YOU,421,57.0,104.0,109.0,156.0,73.0
PAY,920,83.3,125.0,124.7,166.3,62.3
UB,874,132.5,163.5,164.0,195.0,62.5
S,437,0,0,0,0,62.0
TUTION,1217,135.2,161.3,163.7,189.8,57.3
ITION,2075,81.0,99.8,90.4,109.2,53.2
BEING,3339,38.1,67.6,71.0,107.3,45.0
RELATIVELY,1857,344.8,377.6,374.4,407.2,51.5
CHEAPER,1622,263.0,294.1,296.4,327.6,64.6
COMAPRED,1295,77.9,148.2,146.2,216.6,76.2
ARED,1732,117.2,163.8,163.8,210.2,62.0
TO,234,16.0,86.0,47.0,117.0,101.0
OTHER,718,59.4,121.8,121.8,184.2,78.0
UNIVERSTIES,14508,608.3,616.6,609.8,618.2,51.0
STILL,1107,134.2,177.8,174.6,218.2,56.0
UB,562,78.0,109.5,117.0,148.5,70.5
OFFERS,1139,111.7,161.2,161.2,210.7,60.0
GOOD,655,85.8,125.0,124.8,164.0,54.8
COURSES,1466,182.4,209.3,211.7,238.6,56.0
AND,421,36.0,88.3,93.3,145.7,78.3
HIHG,1279,253.5,226.2,273.0,253.8,82.2
GH,1451,47.0,86.0,86.0,125.0,78.0
QUALITY,2106,97.2,150.1,152.0,204.9,62.6
EDUCATION,1716,93.7,150.8,154.2,211.3,65.8
CHARGESTUITION,5289,343.3,389.0,392.4,438.1,61.4
BUT,421,46.7,98.7,93.7,145.7,73.0
I,530,0,0,0,0,78.0
AM,281,15.5,47.0,46.5,78.0,62.5
ABSOLUTELY,3401,424.5,461.8,460.2,497.5,55.9
STAISFIED,3229,619.2,630.3,630.2,641.3,45.3
WITH,3962,89.8,140.5,140.2,191.0,66.2
MY,312,62.5,93.5,94.0,125.0,62.5
DECISION,2917,343.2,380.4,376.2,413.4,62.4
TO,328,54.5,125.0,93.5,164.0,109.5
CHOSE,967,106.0,162.2,162.2,218.4,68.8
THIS,608,54.8,109.2,109.0,163.5,70.0
OSE,2402,73.0,114.3,119.7,161.0,67.3
UB,796,62.0,93.5,101.0,132.5,70.5
HE,843,39.0,70.5,70.0,101.5,62.5
MOST,593,31.5,97.5,105.5,171.5,97.2
THE,2262,57.0,99.0,98.7,140.7,62.7
MOST,562,35.2,93.5,105.2,163.5,89.5
IMPORTANT,1794,206.3,242.6,237.6,273.8,57.2
QUALIKTY,1248,93.5,134.6,130.6,179.5,56.6
IN,359,62.5,93.5,93.5,124.5,62.0
ANY,468,72.7,119.7,119.7,166.7,73.0
TY,5616,20.8,31.2,31.2,41.5,20.7
THAT,484,85.8,81.8,85.8,81.8,66.5
ANY,421,62.3,114.3,109.0,161.0,72.7
UNIVERSITY,1716,284.1,318.3,319.8,354.0,54.4
SHOULD,874,70.5,122.3,124.8,176.7,62.2
HAVE,468,39.2,81.8,85.8,136.2,70.0
IS,312,39.0,70.0,78.0,109.0,70.0
TO,234,31.0,78.0,62.0,109.0,78.0
BE,250,31.5,55.0,62.5,86.0,54.5
ABLE,796,121.0,163.8,160.0,202.8,54.5
TO,249,31.5,78.0,54.5,101.0,69.5
GIVE,734,109.0,160.0,156.0,207.0,62.8
FREEDOM,1341,111.4,164.9,164.9,222.9,66.9
TO,249,23.5,86.0,54.5,117.0,93.5
STUDENT,3198,806.6,820.7,818.9,833.0,32.7
AND,422,47.0,88.3,88.7,130.0,62.3
ALLOW,764,78.0,121.8,118.4,162.2,53.0
HI,530,23.5,86.0,70.0,132.5,109.0
M,889,0,0,0,0,63.0
TO,203,7.5,62.5,39.0,94.0,86.5
GROW,780,97.8,148.2,148.2,198.8,66.0
INDIVIDUALLY,2901,361.4,375.7,383.6,397.8,49.4
NOT,499,88.3,130.0,124.7,166.3,57.3
NOT,2574,10.3,62.3,88.3,140.3,99.0
ONLY,733,89.5,140.5,140.2,191.2,66.5
ON,344,39.0,70.0,86.0,117.0,78.0
ACADEMIC,1373,179.2,208.4,202.9,239.8,60.5
SIDE,593,62.5,117.0,113.2,167.8,70.2
BUT,452,57.3,109.3,114.3,166.3,83.0
ON,842,70.5,101.5,101.5,132.5,62.0
AN,374,31.0,70.0,70.0,109.0,78.0
INDIVIDUAL,1903,298.1,309.0,310.5,321.4,46.9
LEVEL,983,109.2,81.0,84.2,56.0,40.6
YES,811,98.7,145.3,150.7,197.3,72.7
I,250,0,0,0,0,78.0
WOULD,780,81.2,134.2,134.0,187.0,65.4
RECOMMEND,6240,1193.4,1211.5,1211.7,1229.8,33.8
UB,858,218.5,257.5,257.5,296.5,78.0
TO,281,47.0,93.5,70.5,117.0,70.0
HIGH,6568,168.4,152.8,184.0,168.4,62.4
SCHOOL,2823,390.2,444.7,442.0,496.5,64.8
GRADUATES,2090,268.3,296.4,302.6,330.7,51.5
BEACUSE,1264,305.4,332.1,338.9,365.6,60.1
OF,312,46.5,78.0,85.5,117.0,70.5
THE,405,47.0,88.3,93.7,135.0,62.0
VARIETY,1825,178.6,240.7,240.7,302.9,71.0
OF,280,47.0,78.0,78.0,109.0,62.0
THE,375,41.7,83.3,93.7,135.3,67.7
COURSES,1310,167.1,196.1,194.0,223.0,51.3
OFFERED,1435,205.1,220.6,232.0,247.4,46.7
AND,359,26.0,73.0,78.0,125.0,73.0
THE,406,41.7,88.7,93.7,140.7,73.0
QUALITY,1233,95.7,156.0,156.0,216.3,69.3
OF,265,39.0,70.0,78.0,109.0,70.0
EDUCATION,1560,97.0,157.7,157.8,218.4,67.7
OFFERED,1280,191.6,209.4,211.7,229.6,46.7
FOR,359,46.7,62.3,57.3,114.3,72.7
A,140,0,0,0,0,47.0
REALTIVELY,2356,636.7,659.4,655.3,677.9,51.1
LESS,795,117.0,152.0,152.0,187.0,54.5
TUITION,1201,138.1,153.9,164.9,180.6,49.0
SO,6412,23.0,70.0,78.0,125.0,102.0
I,297,0,0,0,0,78.0
CHOSE,858,74.6,134.0,137.2,196.6,78.2
UB,936,39.0,70.0,78.0,109.0,70.0
SI,34647,16848.0,16902.5,16910.5,16965.0,117.0
LISTEN,905,72.8,117.0,124.8,169.0,57.2
TO,249,31.5,93.5,62.5,124.5,93.0
MUSIC,812,68.6,124.8,128.0,184.2,71.8
AND,406,46.7,88.3,88.3,130.0,57.3
WATCH,842,90.4,140.4,137.2,187.2,62.4
DURING,3338,96.3,163.7,166.5,244.5,88.5
MY,312,70.5,117.0,101.5,148.0,77.5
SPARE,1888,124.8,169.0,171.5,215.7,57.2
TIME,702,54.5,109.2,109.0,163.8,70.2
MY,546,70.5,109.5,117.0,156.0,85.5
FAVOURITE,1778,114.3,169.9,171.6,227.1,64.2
OUTDOOR,1420,271.7,285.1,283.0,296.4,42.6
ACTIVITY,1529,242.0,247.8,243.9,249.6,48.8
IS,343,47.0,78.0,93.5,124.5,77.5
RUNNING,1217,151.4,160.4,182.6,196.1,62.4
AND,468,46.7,93.7,98.7,145.7,73.0
WALKING,1856,82.4,147.1,147.0,211.7,73.6
I,406,0,0,0,0,78.0
CURRENTLY,1623,104.0,159.4,159.4,214.9,62.4
I,12652,0,0,0,0,109.0
LIKE,593,50.5,101.5,97.5,156.0,74.0
TO,234,0,0,0,0,31.0
GO,296,39.0,86.0,70.0,117.0,78.0
AN,297,31.0,62.0,62.5,93.5,62.5
ON,2793,28.2,37.4,43.8,53.0,24.8
HIKING,1154,200.2,218.3,228.7,246.8,57.0
IF,390,86.0,117.0,125.0,156.0,70.0
THERE,842,149.6,174.6,168.4,193.4,59.4
EXISTS,1919,236.1,256.1,258.6,278.6,51.3
SOME,499,35.2,85.8,81.8,171.8,101.8
BEAUTIFUL,1825,259.9,294.6,294.8,329.4,55.7
PALCE,873,87.4,134.2,137.2,184.0,59.2
NEAR,936,117.0,160.0,163.8,206.8,58.5
BUFFALO,1497,106.7,151.4,151.4,196.1,55.9
YES,764,94.0,135.3,140.7,182.0,67.3
I,297,0,0,0,0,78.0
YHINK,936,90.2,140.4,137.2,187.4,59.6
THINK,2371,43.6,115.4,112.4,184.2,84.4
HTERE,858,193.6,181.0,178.0,190.2,53.0
THERE,2231,140.4,159.4,162.2,181.2,59.4
IS,297,31.0,62.5,78.0,109.5,78.5
A,219,0,0,0,0,63.0
GOOD,671,93.8,128.8,125.0,160.0,46.8
BALANCE,1388,167.1,189.4,200.7,223.0,53.4
OF,343,31.0,62.5,70.0,101.5,70.5
INDOOR,2543,242.7,258.2,261.8,277.3,26.0
AND,390,41.3,83.0,83.3,125.0,62.7
OUTDOOR,1373,245.0,262.9,260.9,278.7,47.0
ACTIVITIES,1997,243.3,271.4,265.2,293.3,46.8
IN,374,70.5,101.5,101.5,132.5,62.0
BUFFALO,5195,118.0,167.1,164.9,214.0,58.0
PEOPLE,1716,168.8,181.8,181.8,194.8,46.7
PEOPLE,1435,156.0,168.8,166.5,179.3,44.2
HERE,718,183.5,183.5,187.2,187.2,51.0
GIVE,639,70.0,124.8,120.8,175.5,66.5
A,125,0,0,0,0,62.0
LOT,546,78.0,124.7,124.7,171.3,67.3
OF,281,39.0,70.5,70.0,101.5,62.5
IMPORTANCE,1919,121.7,176.3,177.8,232.4,60.8
TO,234,0,0,0,0,39.0
BODY,1014,159.8,206.8,198.8,245.8,58.5
FITNESS,1622,142.6,191.7,191.6,240.7,58.0
BY,297,47.0,86.0,86.0,125.0,78.0
DOING,780,81.2,128.0,134.2,181.0,62.4
MORE,671,82.0,132.5,132.8,183.2,66.2
OUTDOOR,1670,340.9,354.3,352.1,365.6,44.9
