word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,1061,0,0,0,0,140.0
MA,327,8.0,86.0,70.0,148.0,140.0
A,1435,0,0,0,0,109.0
M,453,0,0,0,0,94.0
SATISFIED,2637,289.4,312.1,324.1,346.8,93.7
TO,265,0,0,0,0,31.0
SUDY,1342,183.0,288.5,288.5,394.0,136.8
TUSY,3759,299.4,380.6,362.0,443.2,100.0
DY,1950,195.0,296.5,241.5,343.0,148.0
AT,344,15.5,101.5,86.0,172.0,156.5
UB,920,54.5,93.5,93.5,132.5,78.0
IT,500,93.5,171.5,164.0,242.0,148.5
WAS,546,31.0,104.0,119.7,244.7,182.3
A,172,0,0,0,0,140.0
GREAT,1014,49.8,162.2,153.0,284.2,150.0
EXPERIENCE,2668,355.5,410.2,397.7,452.4,90.5
TO,406,0,0,0,0,78.0
ISTUDY,10655,383.4,452.4,452.4,539.4,104.9
HERE,1389,179.5,183.5,175.5,179.5,85.8
I,203,0,0,0,0,141.0
AM,375,7.5,109.0,78.0,179.5,172.0
SATISFIED,2293,258.2,285.9,279.0,306.7,90.2
WITH,780,54.8,132.8,140.2,218.2,109.0
THE,515,31.3,98.7,93.7,161.0,98.7
DECIOSN,5491,69.1,149.3,162.7,300.9,169.4
II,8455,0,0,0,0,36.3
COURSES,3962,388.0,427.0,427.1,466.1,72.1
ARE,733,88.3,145.7,176.7,234.0,114.3
GOOD,655,93.5,136.5,132.5,175.5,62.5
IN,405,47.0,93.5,93.5,140.0,93.0
THE,468,31.0,109.0,98.7,176.7,109.3
UNIVERSITY,1701,209.1,277.7,284.1,368.3,128.0
AN,499,47.0,86.0,93.5,132.5,85.5
D,312,0,0,0,0,94.0
ON,546,70.0,117.0,117.0,164.0,94.0
E,312,0,0,0,0,78.0
OF,343,31.0,85.5,78.0,132.5,101.5
THE,468,26.0,93.7,98.7,166.3,114.3
BEST,593,42.8,124.8,113.0,195.0,101.5
PROFESSORS,2589,539.8,549.2,558.4,567.8,59.2
IN,328,39.0,85.5,86.0,132.5,93.5
THE,437,26.3,88.7,99.0,161.3,98.7
WORLD,5335,769.8,839.8,847.7,917.7,90.8
WOULD,4009,456.9,514.9,514.7,572.7,73.6
RECOMMEDN,2683,405.6,445.3,462.8,502.6,102.2
UB,546,62.5,101.5,109.0,148.0,85.5
TO,530,124.5,187.0,179.0,241.5,117.0
MY,1248,468.0,515.0,538.0,585.0,117.0
FRIENDS,3853,386.1,448.5,466.0,547.9,109.1
AND,452,15.3,78.0,78.0,161.3,125.0
RELATICE,5522,527.0,561.6,580.7,615.2,84.9
VS,19282,339.2,362.8,362.8,386.2,47.0
I,296,0,0,0,0,140.0
HAVE,639,27.2,105.2,117.0,195.0,113.0
LEARN,2075,46.7,109.2,119.5,228.7,132.5
T,359,0,0,0,0,94.0
A,202,0,0,0,0,109.0
LOT,608,83.3,140.7,140.3,197.7,88.3
AFTER,1170,106.2,193.4,196.6,302.6,137.2
COMING,1435,148.2,215.8,223.7,291.3,88.5
T,405,0,0,0,0,109.0
O,858,0,0,0,0,78.0
THE,1264,36.3,109.3,98.7,171.7,99.0
UNIVERSITY,3729,324.8,379.5,388.7,461.5,119.6
UNICVERSITY,5070,779.0,820.1,830.1,904.9,117.0
BUFFAO,1607,137.7,189.8,218.3,291.5,120.0
I,531,0,0,0,0,125.0
T,2293,0,0,0,0,110.0
WAS,468,10.3,67.7,52.0,130.0,140.3
AGREAT,3292,444.7,483.5,468.2,564.3,156.0
EXPERIENCE,3245,444.6,494.5,489.8,539.7,91.9
BLI,18345,800.7,837.0,826.7,863.0,62.3
WATCH,1092,68.6,140.4,168.6,265.2,146.6
MOVIES,1404,91.3,197.5,213.2,330.0,150.7
IN,437,39.0,93.5,101.5,156.0,117.0
MY,422,78.0,132.5,125.0,179.5,101.5
SPARE,2387,309.2,369.2,364.0,455.0,109.2
TIME,3666,39.2,128.8,136.5,226.0,120.8
I,343,0,0,0,0,171.0
LIKE,1358,203.0,288.5,300.5,386.0,120.8
ATRT,1341,262.0,252.8,255.6,265.2,87.4
MUSIC,1404,152.8,243.4,231.0,321.6,106.2
AND,468,36.7,62.7,73.0,151.0,130.0
THREATRE,2418,395.9,390.0,389.9,399.8,76.1
RI,11637,0,0,0,0,46.5
LIK,889,104.3,182.0,177.0,254.7,114.0
E,1373,0,0,0,0,54.5
THE,530,25.7,104.0,109.0,197.3,135.0
SNOW,1045,113.0,210.5,198.8,319.8,148.2
IN,421,23.5,86.0,93.5,156.0,132.5
HE,593,39.0,109.0,101.5,171.5,132.5
BUFFALI,7176,516.4,568.6,584.1,650.0,90.1
AD,670,8.0,47.0,101.0,156.0,164.0
ND,1138,39.0,85.5,101.5,148.0,109.0
I,390,0,0,0,0,78.0
ALSO,921,109.2,195.0,179.5,265.2,113.2
LIKE,843,89.5,159.8,160.0,230.2,97.8
THE,967,182.0,249.7,249.7,317.3,104.0
WEATHER,4259,548.0,588.9,616.2,657.1,117.0
IN,390,31.5,86.0,78.0,132.5,101.0
THE,468,26.0,104.0,99.0,177.0,114.7
BUFFALO,3993,185.9,240.2,254.3,318.2,84.2
YES,1903,195.0,261.5,257.2,323.8,89.8
THERE,1014,155.8,165.2,180.8,209.0,131.0
IS,343,15.5,70.0,85.5,140.0,124.5
A,203,0,0,0,0,125.0
FOOLD,2106,268.0,321.2,330.6,383.8,78.2
GOOD,2917,106.0,137.2,143.4,174.6,53.0
BALANCE,1654,240.7,280.7,267.3,338.7,111.4
IF,608,70.0,140.5,148.0,218.5,148.5
OF,1404,62.5,101.5,117.0,156.0,93.5
INDOOR,1232,109.2,174.2,174.2,239.2,80.7
AND,437,15.7,78.0,88.3,161.3,125.0
OUTDOOR,1903,345.3,363.1,372.0,389.9,60.1
ACTIVITES,2434,334.8,350.1,366.0,381.3,85.0
HERE,1357,308.0,300.2,304.2,304.0,109.0
