word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,390,0,0,0,0,78.0
CHOSE,780,47.0,124.8,131.0,215.2,106.0
T,359,0,0,0,0,109.0
SYUDY,951,212.2,243.4,240.2,271.4,90.4
TUB,10810,1259.8,1302.8,1298.8,1341.8,62.5
BEACUSE,1186,321.0,349.9,361.1,390.0,75.7
OF,172,0.0,47.0,39.0,86.0,86.0
ITS,1763,488.7,530.3,525.3,567.0,67.7
GREAT,733,53.2,100.0,103.0,187.4,103.0
REPUTATION,1966,196.4,232.4,238.7,290.1,84.1
S,110,0,0,0,0,78.0
A,94,0,0,0,0,78.0
LEADING,5975,48.7,118.0,122.6,209.3,104.6
INTITUION,2309,164.7,182.0,192.4,209.8,55.6
IN,359,46.5,85.5,93.5,132.5,86.0
STTHE,14601,2084.0,2127.8,2134.2,2178.0,65.8
FIELD,795,56.2,112.4,109.2,165.4,68.6
OF,218,15.5,62.5,54.5,101.5,86.0
COMPUTER,1763,78.1,146.2,148.2,224.4,87.9
SCIENCE,1357,352.3,376.9,334.4,359.0,84.7
MANY,1684,105.0,175.5,187.2,257.8,98.0
GREAT,952,74.8,143.6,146.6,227.8,96.8
S,343,0,0,0,0,93.0
HAVE,624,46.8,109.2,105.2,167.8,82.0
BEEN,670,74.2,105.2,101.2,140.2,54.5
TO,1108,7.5,39.0,54.5,86.0,78.5
THE,421,52.0,109.3,104.0,161.3,83.3
COLLEGE,952,113.9,127.1,129.4,142.7,51.3
AD,375,70.0,101.5,117.0,148.5,78.5
ND,1420,202.5,218.0,257.5,273.0,70.5
NOW,390,5.0,67.7,78.0,150.7,114.3
HAVE,2371,49.8,99.8,96.6,146.6,62.4
THEIR,671,52.8,118.4,118.6,184.2,81.4
NAMES,1216,137.4,205.8,202.8,271.2,84.0
ETCHED,1030,135.3,153.7,143.0,161.3,57.3
IN,390,54.5,86.0,101.5,133.0,78.5
HISTORY,1560,98.1,164.9,165.0,231.7,75.7
UB,6615,120.8,140.2,140.2,159.8,39.0
OFFERS,2590,309.7,345.4,341.0,376.7,44.6
THE,437,57.0,109.0,109.0,161.0,78.0
HIGHEST,1186,129.6,153.9,155.9,189.3,71.1
QUALITY,1201,69.1,138.3,147.0,216.1,86.9
OF,203,0.0,39.0,39.0,78.0,78.0
EDUCATION,1763,100.6,175.0,173.3,268.7,102.3
AND,437,31.3,83.3,93.7,145.7,88.3
PUSHES,1123,257.5,288.8,280.8,312.2,62.3
GRADUATES,2480,429.9,481.9,478.3,530.3,83.1
TO,234,8.0,23.5,31.0,62.5,70.5
ACHIEVE,1123,109.1,147.1,149.3,187.3,78.1
THIS,500,35.2,101.5,97.5,163.8,85.8
GOAL,686,46.8,120.8,121.0,195.0,97.5
IN,374,54.5,93.5,93.5,132.5,78.0
THE,1872,520.0,577.0,567.0,624.0,78.0
AS,2637,0.0,31.3,67.3,98.7,98.7
QUICKLY,1295,93.4,156.0,158.3,220.9,78.3
S,140,0,0,0,0,109.0
THEY,546,42.8,97.5,97.5,152.2,70.5
CAN,562,31.3,46.7,88.3,166.3,145.7
FOCING,2746,374.5,431.7,434.3,496.8,78.2
EXCMAKING,5913,571.9,643.0,639.7,717.7,85.0
EXCELLENCE,1826,350.9,360.3,335.2,344.6,52.9
A,172,0,0,0,0,109.0
HABIT,1233,96.6,168.6,159.2,231.2,81.4
IWOULD,1279,91.0,163.7,161.2,233.8,85.7
DEFINITELY,1435,257.4,288.6,290.2,324.4,81.0
RECOMMEND,1450,223.6,265.3,258.1,299.9,67.7
THE,3557,41.7,98.7,93.7,150.7,83.0
COLLEGE,920,104.7,127.0,129.1,151.4,57.9
TO,250,7.5,31.5,31.5,70.5,78.0
OTHER,811,65.6,137.4,134.2,224.8,106.2
SCHOOL,1124,101.5,150.8,153.5,202.8,65.0
GRADUATES,1466,147.3,192.4,192.3,237.4,69.3
AND,374,31.3,83.3,88.3,140.3,83.0
TO,249,0.0,31.0,39.0,70.0,70.0
ATTEND,843,65.0,114.3,117.0,166.3,65.0
CAT,5366,2.7,13.0,13.0,28.7,31.3
UB,546,70.5,101.5,109.5,140.5,70.0
BEACUASE,1576,370.4,372.4,384.1,386.1,72.2
AUSE,4009,424.4,474.4,486.8,536.8,78.0
OF,281,54.5,85.5,86.0,117.0,62.5
BECAUSE,1045,71.4,113.7,109.1,174.0,73.7
OF,187,8.0,39.0,54.5,85.5,77.5
THE,375,36.7,88.7,88.7,140.7,78.0
VERY,655,54.5,109.2,109.2,203.0,113.2
REASON,1124,88.2,145.7,150.8,234.0,104.0
BEFORE,905,229.0,259.8,252.5,283.3,85.5
I,344,0,0,0,0,78.0
N,1092,0,0,0,0,94.0
MY,468,117.0,148.5,148.0,179.5,62.5
SPARE,890,74.8,143.4,146.8,227.8,103.0
I,343,0,0,0,0,94.0
TIME,1014,38.8,105.2,105.2,171.8,90.0
I,374,0,0,0,0,78.0
PLAY,655,42.8,117.0,117.0,191.2,93.8
THE,421,46.7,99.0,83.0,135.3,73.0
GUITAR,905,75.3,130.0,140.5,210.5,85.7
AND,577,10.3,67.3,72.7,129.7,88.3
SKETCH,1060,67.8,137.8,143.0,213.0,88.2
AT,327,15.5,47.0,62.0,93.5,78.0
TIMES,749,68.8,134.2,128.0,193.4,81.0
I,265,0,0,0,0,78.0
DO,234,7.5,23.5,46.5,62.5,55.0
LIKE,608,62.2,113.0,105.2,171.5,85.8
ART,562,93.7,145.7,156.0,208.0,83.3
AND,359,15.7,47.0,62.3,114.3,88.3
PASSIONATELY,2043,224.8,270.4,267.8,331.5,83.2
