word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,2199,0,0,0,0,26.0
CHO,718,52.0,67.7,93.7,140.7,99.0
E,140,0,0,0,0,125.0
SE,1747,515.0,569.5,561.5,616.0,101.0
TO,296,7.5,31.5,47.0,86.0,93.5
STUDE,2917,40.0,84.9,86.7,131.6,60.4
AT,328,8.0,31.0,70.0,109.0,117.0
UB,499,54.5,93.5,93.5,132.5,78.0
BECAUSE,1748,523.6,579.4,552.6,608.4,89.3
OF,530,148.5,210.5,195.0,257.0,108.5
ITS,577,62.3,140.3,119.7,197.7,109.3
REPUTATION,3026,207.8,244.4,257.3,299.1,69.0
TO,655,179.5,218.5,234.0,273.0,93.5
BE,234,0.0,55.0,39.0,94.0,94.0
YRESEARCH,4680,426.2,445.3,457.6,476.7,67.6
ORIENTED,1342,212.5,261.2,249.6,298.4,78.0
UNIVERSITY,1763,244.9,297.8,291.9,347.8,77.9
AND,374,5.3,20.7,41.3,67.3,72.7
BEACUE,4056,87.0,124.9,129.1,171.6,55.7
OF,297,0,0,0,0,39.0
THE,343,26.0,52.0,52.0,78.0,52.0
LOW,406,36.3,109.0,83.3,156.0,93.7
TUITION,1279,160.6,185.1,182.7,207.3,53.4
RATES,826,49.8,137.2,124.8,218.2,109.0
CASI,9438,1428.8,1510.2,1510.0,1591.4,103.2
AM,250,39.0,7.5,39.0,70.5,109.5
VERY,608,58.8,109.2,109.2,159.8,66.0
SATISFIED,4149,554.6,565.9,561.6,587.1,54.0
WITH,640,62.5,97.5,121.0,179.5,97.5
THE,1732,31.5,82.0,66.5,117.0,62.2
DECISION,4290,583.4,625.6,622.4,664.6,68.6
TO,266,8.0,39.0,39.0,86.0,94.0
OME,468,52.0,119.3,104.0,171.3,93.3
TO,281,7.5,46.5,54.5,93.5,86.0
UB,2355,62.5,109.0,101.5,148.0,85.5
THE,1779,99.0,125.0,125.0,151.0,52.0
MOST,562,23.5,93.8,97.5,175.8,97.8
IMPORATNT,2075,152.6,195.9,199.4,242.8,74.7
QUALITY,1232,71.4,140.4,147.0,220.6,91.3
IN,328,54.5,78.0,93.5,117.0,62.5
UNIVERSITY,2090,220.0,280.7,273.1,337.0,84.3
UNIVERISSIT,13681,1815.8,1857.6,1851.6,1893.4,57.5
IS,375,0,0,0,0,47.0
TO,312,8.0,46.5,46.5,101.0,109.0
HAVE,2075,13.0,44.2,44.2,75.3,41.5
AN,405,8.0,47.0,117.0,156.0,148.0
ENVIRONMENT,2855,179.6,208.0,214.5,245.6,59.8
TWHICH,11357,1450.8,1489.8,1489.7,1528.7,80.3
IS,328,70.5,117.0,109.5,156.0,85.5
CONDUCIVE,1716,204.6,253.0,244.4,292.9,71.1
TO,405,70.0,109.0,109.0,148.0,78.0
LEARNING,2590,290.5,349.0,350.9,409.4,87.8
AND,437,36.3,104.0,104.0,171.7,109.3
UB,1139,148.0,187.0,187.0,226.0,78.0
BNEING,1295,208.2,216.0,221.2,244.7,75.5
EING,2169,58.5,120.8,125.0,202.8,113.0
A,156,0,0,0,0,156.0
BIG,2715,74.0,117.0,120.8,163.8,70.2
CAM,358,15.3,72.7,41.3,98.7,83.3
PUS,2590,46.8,84.4,78.0,115.6,53.2
AND,405,42.0,88.3,93.7,150.7,98.7
IS,1919,15.7,52.0,47.0,83.3,67.7
VERY,2527,427.4,465.0,465.0,515.0,65.6
PEACEFUL,3105,558.2,598.0,594.6,634.3,79.8
AND,406,10.3,93.7,88.3,171.7,125.0
HA,1170,5.3,52.0,36.3,83.0,77.7
AS,2434,156.0,191.0,191.2,226.2,70.2
