word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
AS,56908,0,0,0,0,67.3
COMPUTER,1123,42.9,115.1,115.0,199.0,97.6
NETWORKS,3963,280.7,321.3,329.2,379.2,64.1
AD,343,0,0,0,0,54.5
ND,1092,0,0,0,0,46.5
DISTRIBUTED,2808,502.0,526.2,521.9,546.1,68.1
SYSTEMS,1201,62.6,111.4,109.3,158.1,64.4
ENTHUSIAST,3744,357.2,383.8,393.2,422.8,68.6
I,655,0,0,0,0,94.0
WAS,982,52.0,109.3,104.0,202.7,129.7
GREATLY,4352,344.5,400.9,399.3,458.7,70.3
INFLUENCED,3650,859.6,889.2,872.0,901.6,87.2
NY,1685,0,0,0,0,21.0
BY,297,0,0,0,0,54.5
THE,687,10.3,78.0,88.7,156.3,109.3
WORK,1560,261.2,335.2,339.5,413.5,101.5
OD,858,0,0,0,0,54.5
PROFESSOR,2605,333.9,349.5,360.3,375.9,56.0
STEVEN,2152,309.5,343.2,351.0,384.7,93.5
KO,1233,0,0,0,0,46.7
ND,250,0,0,0,0,78.0
PROFESSOR,2277,355.4,370.9,372.9,388.3,51.9
DIMITRIOS,4477,578.5,605.5,612.7,639.6,61.0
PA,9516,2121.5,2184.0,2168.5,2231.0,109.5
THUS,1544,218.2,276.8,269.0,327.5,78.0
EIR,6271,97.2,163.8,163.8,230.2,97.8
LAD,468,10.3,31.0,36.7,78.0,88.3
B,1388,0,0,0,0,47.0
AS,266,0,0,0,0,85.5
ONE,422,36.3,83.0,73.0,119.7,83.3
OF,250,8.0,70.5,47.0,109.5,101.5
THE,281,5.3,31.0,31.3,67.7,73.0
AIN,874,15.3,88.3,78.0,181.7,140.0
REASONS,1607,100.1,169.3,165.0,260.7,115.9
OF,281,0,0,0,0,70.5
CHOOSING,2481,82.7,134.2,132.6,193.5,74.9
UB,1092,46.5,117.0,109.0,179.5,133.0
THE,905,52.0,62.7,83.0,93.7,41.7
MOST,1700,106.2,149.8,146.6,202.6,74.6
IMPORTANT,2949,237.4,305.1,301.7,369.3,78.1
QUALITY,1856,158.1,227.3,227.3,296.4,82.6
ABOUT,765,62.2,118.4,118.6,174.8,78.2
THE,281,10.3,31.3,26.0,67.7,78.0
UNIVERSITY,2277,246.7,287.9,290.7,331.9,72.4
IS,234,0,0,0,0,70.5
THE,265,5.3,36.3,31.0,72.7,78.0
DIVERSITY,2324,324.2,351.9,378.0,419.4,84.8
AND,328,5.3,52.0,36.3,93.7,99.0
FOUC,717,62.2,136.5,132.5,206.8,97.5
OCUS,2324,384.0,443.0,440.0,499.0,80.8
ON,390,39.0,86.0,93.5,140.5,101.5
PRACTICAL,2808,374.4,396.9,393.4,419.4,86.7
PRACTICAL,5694,308.9,326.2,324.5,341.8,73.4
ASPECTS,1389,82.4,142.6,151.6,211.7,80.3
OF,234,0,0,0,0,70.0
THE,312,10.3,31.0,31.3,72.7,83.0
SUBJECT,2667,265.4,365.6,358.7,463.4,118.0
YES,702,0.0,31.3,41.7,73.0,73.0
I,453,0,0,0,0,78.0
I,343,0,0,0,0,93.0
WOULD,1888,207.3,251.9,249.6,294.1,60.1
OST,390,15.7,15.7,26.0,57.3,73.0
CERTAINLY,1701,81.7,166.3,168.2,266.9,110.9
RECOMMENT,2465,536.8,574.1,575.8,613.1,74.9
UB,1623,94.0,133.0,133.0,172.0,78.0
I,328,0,0,0,0,93.0
HAVE,515,15.5,93.8,62.2,140.5,93.8
ALWAYS,1701,317.3,343.2,327.7,353.5,62.5
BEEN,1763,221.0,252.2,265.2,296.3,59.8
PASSIONATE,3510,543.1,591.4,589.9,638.2,78.1
ABOUT,1856,228.8,275.7,278.2,325.0,65.0
WRITING,1388,167.1,209.6,191.7,238.4,89.1
AND,296,10.3,36.3,26.0,72.7,83.0
POETRY,2574,309.3,390.0,397.8,478.5,104.0
NOT,717,31.3,62.3,62.3,93.3,62.0
AN,266,23.5,39.0,23.5,86.0,109.5
OUTDOOR,1966,316.4,329.7,336.4,349.7,64.6
GY,577,0,0,0,0,54.5
UY,1918,239.3,275.7,275.7,312.0,72.7
I,218,0,0,0,0,93.0
SPENT,686,22.0,81.0,74.8,133.8,74.6
A,156,0,0,0,0,140.0
LOT,421,31.0,104.0,93.7,176.7,119.3
OF,203,7.5,70.0,31.0,93.5,86.0
MY,624,171.5,210.5,249.5,288.5,117.0
SPARE,1872,189.4,238.4,234.0,283.0,62.4
TIME,1638,180.4,196.1,205.0,220.7,31.3
WRITING,2184,296.3,354.1,305.4,363.3,84.7
AND,328,15.7,26.0,15.7,57.3,73.0
I,608,0,0,0,0,78.0
LIKE,2215,368.2,411.8,405.6,449.2,62.2
THE,359,10.7,36.3,31.0,78.0,88.7
QUITENESS,2059,194.2,239.1,248.0,296.4,83.2
AND,297,10.3,62.3,41.7,93.7,83.3
CALM,1216,187.0,265.0,257.2,335.2,97.5
OF,219,0,0,0,0,47.0
BUFFALO,2106,156.1,204.6,206.3,254.8,58.9
A,156,0,0,0,0,109.0
LOT,406,31.0,93.7,73.0,145.7,93.7
ITS,717,36.3,67.7,72.7,104.0,67.7
AD,328,15.5,93.5,78.0,156.0,140.5
RIGHT,1545,83.3,145.7,132.5,194.8,77.8
BLENF,2091,7.8,31.1,31.1,54.5,39.0
O,718,0,0,0,0,125.0
METRO,1498,190.2,256.0,268.4,346.6,109.4
AND,312,5.3,41.7,31.0,78.0,83.3
A,218,0,0,0,0,171.0
QUIER,1560,171.5,228.8,223.5,280.8,72.8
TOM,592,36.3,104.0,93.3,161.0,93.7
WN,749,46.5,85.5,109.0,148.0,101.5
YES,1435,11.5,27.2,46.8,62.5,51.0
I,250,0,0,0,0,78.0
DOD,375,73.0,31.3,47.0,5.3,67.7
BELIEVE,2418,90.2,126.6,124.8,161.1,46.7
THT,390,0,0,0,0,52.0
AT,406,0,0,0,0,62.5
BUFFALO,1061,66.7,115.9,120.3,187.1,84.7
HAS,344,15.7,36.3,26.0,78.0,93.7
RIGHT,577,6.2,81.2,71.8,146.8,90.6
BALANCE,1592,224.4,243.6,249.9,269.1,60.5
BETWEEN,1529,340.9,363.1,372.0,394.3,60.3
OUTDOOR,4025,316.7,324.4,327.6,335.3,45.2
AND,296,5.0,41.7,26.0,72.7,77.7
INDOOR,2340,254.1,303.1,300.9,349.9,62.3
ACTIVITES,3276,374.6,386.7,384.8,396.9,64.0
VITIES,2808,143.0,166.3,176.8,205.5,80.7
I,327,0,0,0,0,78.0
LIKE,920,128.8,195.0,167.5,233.8,81.8
THE,406,15.7,31.0,31.3,78.0,93.7
BUFFAO,2870,251.3,294.7,293.0,336.3,52.0
LO,1108,0,0,0,0,62.0
THE,312,5.3,36.3,31.0,72.7,78.0
WAY,718,41.3,93.7,104.0,156.3,94.0
IT,219,31.5,39.0,15.5,86.0,117.5
IS,375,8.0,62.5,70.5,125.0,117.0
THE,936,10.3,36.7,26.0,73.0,83.3
PICTURE,4009,399.8,468.0,471.9,540.1,85.9
LOOKS,1373,166.3,210.7,205.5,249.8,62.5
LIKE,2060,340.2,380.8,371.4,412.0,56.2
SCIS,7941,455.0,475.7,483.7,504.3,49.3
LOOKS,1544,18.2,36.5,31.2,49.5,31.3
LIGE,843,113.2,171.8,156.0,214.5,78.0
KE,1107,0,0,0,0,54.5
SCENE,1716,267.7,296.2,280.7,309.2,77.8
FROM,686,62.5,117.0,113.0,230.0,144.2
HE,234,0,0,0,0,55.0
WATER,780,62.4,106.0,93.6,137.2,59.2
PARK,1404,184.0,240.2,240.2,296.4,78.0
ON,187,0,0,0,0,54.5
SUMMER,873,62.5,127.5,109.2,174.2,80.5
WEEKEN,6178,586.6,595.9,592.9,602.2,28.1
D,328,0,0,0,0,109.0
THE,6771,36.3,67.7,67.3,98.7,62.3
VIKING,1763,251.7,265.0,245.1,258.4,53.4
BOAT,890,101.2,183.2,156.0,238.0,109.5
I,390,0,0,0,0,125.0
IN,1872,5.0,41.3,46.7,83.0,78.0
THE,312,5.3,41.7,36.3,72.7,67.3
BACKGROUND,2215,118.6,199.7,198.1,279.2,93.6
SUGGESTS,1778,79.9,130.6,122.9,173.6,62.5
THAT,718,78.0,124.8,97.5,144.2,66.2
IT,218,8.0,54.5,39.0,101.5,109.5
MIGHT,764,22.0,124.8,118.6,221.4,124.6
ALSO,1280,191.0,230.0,222.5,300.5,105.5
A,109,0,0,0,0,109.0
THEME,983,103.0,112.2,118.6,140.2,87.2
PARK,2699,323.1,345.4,352.1,396.7,62.4
FISHING,4306,9.1,27.3,24.7,42.9,27.3
ALSO,889,121.2,183.5,187.2,249.5,89.5
SLOOKS,2808,60.4,79.9,79.9,99.4,29.2
LIKE,1233,184.2,221.6,215.4,252.8,53.0
PPPOPULAR,3666,90.7,103.5,104.9,123.4,48.2
ACTIVITY,2527,401.9,401.8,409.6,409.5,64.5
IN,343,16.0,70.5,70.5,125.0,109.0
EH,453,0.0,62.5,46.5,109.0,109.0
E,858,0,0,0,0,141.0
AREA,796,128.8,93.5,121.0,109.2,101.5
IS,171,0,0,0,0,78.0
