word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,1154,93.5,132.5,148.5,187.5,94.0
AV,733,0,0,0,0,36.3
OURITE,1622,41.3,101.5,101.3,176.8,98.8
RITE,2480,12.6,49.8,46.8,90.4,62.4
CLASS,3011,21.5,50.6,52.8,93.6,54.6
IF,531,0,0,0,0,47.0
ALGORITHMS,4088,193.7,256.2,258.7,323.7,76.7
IN,125,0,0,0,0,47.0
HER,3261,5.3,41.7,36.3,83.3,88.7
IN,2870,31.0,39.0,23.5,93.5,124.5
GRADUATE,3572,279.5,304.2,299.0,329.0,54.7
SCHOOL,2012,196.0,254.0,249.6,307.6,69.1
I,1388,0,0,0,0,94.0
LIKE,733,73.8,140.5,140.2,230.5,125.2
IT,125,0,0,0,0,55.0
BECUAS,1014,67.8,145.7,132.5,241.7,124.7
AUSE,1155,19.2,89.5,70.2,140.5,93.8
LEARN,1778,173.7,216.1,216.1,289.7,91.4
NEW,219,0,0,0,0,47.0
CONCEPTS,936,72.0,93.6,99.4,144.2,81.9
EVERYDAY,1358,152.1,161.9,154.1,171.6,72.1
DAY,905,15.7,72.7,62.3,150.7,114.3
ND,327,0,0,0,0,47.0
ALL,749,130.0,161.0,187.3,218.3,88.3
THE,249,15.3,57.0,31.0,72.7,57.3
PROBLEMS,1077,40.9,117.0,117.0,204.9,101.6
DISCUSSES,2075,332.8,365.9,360.6,397.0,69.3
D,718,0,0,0,0,110.0
ARE,280,10.3,31.3,31.0,72.7,83.0
REAL,702,93.8,117.0,120.8,199.0,97.8
WORLD,1201,143.2,202.8,196.4,256.0,75.2
PROBLEMS,1919,104.7,174.7,176.3,249.5,85.7
S,5366,0,0,0,0,172.0
MY,453,109.0,164.0,156.0,211.0,102.0
LEAST,546,18.6,62.4,62.4,131.0,90.4
FAVOURIT,1700,107.2,163.8,165.8,253.5,101.4
SUBJECT,1077,42.4,115.9,116.0,189.4,86.9
IS,4929,0,0,0,0,54.5
WAS,1061,5.3,72.7,36.7,104.0,98.7
COMMUNICATION,3152,381.1,377.7,369.9,382.2,71.4
SSYSTEMS,3307,113.8,124.7,124.8,148.1,62.3
BECAUSE,3479,226.8,255.5,253.2,282.0,37.2
AND,1014,10.7,52.0,36.7,78.0,67.3
THE,406,20.7,98.7,88.3,166.3,109.3
INSTRUCIN,6973,392.3,419.9,406.8,439.2,48.0
MY,327,70.0,117.0,109.0,156.0,86.0
UNDERGRADUATE,2606,415.2,412.8,412.8,417.5,57.6
SCHOOL,2480,265.1,300.9,309.7,349.7,62.3
TOR,2620,21.0,78.0,73.0,130.0,83.0
CAN,624,72.7,140.7,140.3,208.3,104.3
MAKE,530,15.8,89.8,81.8,163.8,105.2
IT,125,0,0,0,0,47.0
MOR,1919,7.8,28.7,20.8,41.7,33.8
E,125,0,0,0,0,109.0
INTERESTING,1389,154.6,129.0,123.4,114.8,66.6
MY,374,78.0,117.0,124.5,163.5,85.5
ADDING,811,78.0,106.7,104.0,148.3,62.5
MORE,577,58.8,117.0,101.2,199.0,117.2
INTERACTIVE,1482,300.5,309.1,324.6,333.3,61.0
VIDEOS,1404,124.9,176.1,176.0,227.3,64.6
AND,390,15.7,57.3,67.7,109.3,93.7
PRESENTATINS,2184,218.4,219.8,227.4,244.2,88.5
ND,218,0,0,0,0,55.0
ASSIGNMENTS,1856,356.1,380.1,382.9,406.9,73.5
SCHALLENGING,4540,250.8,295.1,295.1,349.9,75.6
SSSI,4071,667.0,690.2,690.2,713.5,46.5
I,124,0,0,0,0,93.0
LIKE,515,35.0,74.2,82.0,144.2,101.2
INTERACTION,1248,137.5,140.4,144.6,158.9,79.5
IN,124,0,0,0,0,39.0
CLASS,1700,40.4,112.2,109.2,181.0,90.6
LABS,952,66.0,152.0,160.0,246.0,113.5
RE,156,0,0,0,0,62.0
