word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,702,140.0,187.0,179.0,226.0,86.0
FAVORITE,4321,318.9,424.7,423.0,532.1,124.8
CLASS,3447,10.5,39.0,44.2,72.7,51.8
IN,359,31.0,23.5,54.5,109.0,140.0
COLLEGE,6318,369.2,388.2,388.2,410.8,55.4
IS,13775,15.5,78.0,62.5,125.0,109.5
MATH,2761,132.5,202.8,199.0,284.8,109.2
MY,796,218.0,257.0,265.0,304.0,86.0
LEAST,3260,455.8,561.6,564.8,670.6,118.2
FAVORITE,3729,343.2,438.8,442.6,561.6,138.5
CLASS,1357,137.6,206.0,212.2,280.6,96.4
IN,1295,23.5,31.0,78.0,132.5,156.0
COLLEGE,2246,283.0,316.4,309.6,343.0,71.1
IS,265,15.5,70.5,70.0,125.0,109.5
ENGLISH,1435,75.7,162.7,169.4,256.4,104.9
L,1825,0,0,0,0,47.0
ET,2075,15.7,46.7,62.3,93.3,77.7
US,234,7.5,62.5,46.5,101.5,94.0
WATCH,3729,133.7,191.7,191.7,267.4,93.6
MORE,671,38.8,109.2,121.0,230.0,155.8
ENGLISH,1779,102.4,176.1,187.3,265.3,100.3
MOIVE,1029,96.6,156.0,171.6,268.2,137.0
ON,608,7.5,70.0,101.0,163.5,156.0
CLASS,936,53.0,109.2,121.6,177.8,84.2
IS,312,23.5,86.0,78.0,140.5,117.0
GOOD,686,74.2,109.2,121.0,156.0,70.0
WAY,1763,15.7,67.7,98.7,182.0,145.7
I,437,0,0,0,0,109.0
DO,1841,36.7,57.3,73.0,93.7,57.0
LIKE,2512,246.0,300.5,300.5,355.0,74.0
INTERACTION,3338,443.9,459.5,473.7,500.6,102.2
IN,374,0.0,54.5,78.0,132.5,132.5
CLASSES,5397,202.9,223.0,229.4,258.4,75.6
I,281,0,0,0,0,93.0
LOVE,717,43.0,132.5,136.5,241.5,144.0
LABS,3573,47.0,132.5,132.8,218.2,109.0
IT,749,250.0,296.5,304.5,351.0,101.0
IS,312,0.0,54.5,70.0,124.5,124.5
VERY,858,66.0,144.2,148.2,242.0,121.2
USEUL,3947,958.3,971.6,983.0,996.3,66.9
FOR,624,109.0,156.0,156.0,203.0,83.7
US,2714,26.0,62.3,57.3,93.7,67.7
TO,3697,140.0,195.0,202.5,257.5,117.5
LEARNING,1669,152.1,208.8,212.6,288.5,118.9
CONCEPTS,3619,302.0,343.1,352.9,409.5,130.6
HOMEWORK,7816,838.8,874.8,885.7,921.7,64.8
AND,406,10.3,57.0,78.0,135.3,104.3
QUIZZES,3276,238.4,307.6,312.0,381.1,87.0
IS,265,0,0,0,0,54.5
GOOD,639,70.2,113.2,117.0,160.0,74.0
WAY,546,15.3,62.3,104.0,181.7,155.7
TO,281,16.0,15.5,46.5,78.0,94.0
HELP,936,109.2,175.5,175.5,273.2,121.2
US,858,15.5,70.0,62.5,117.0,101.5
I,1685,0,0,0,0,31.5
WILL,717,89.8,121.0,132.5,163.8,54.5
BEACUSE,1622,126.9,189.4,187.1,249.7,73.7
A,172,0,0,0,0,109.0
COME,3588,19.5,66.2,66.2,152.0,113.0
SOFTWARE,4977,222.4,317.8,310.1,436.8,140.4
DEVELOPER,3026,776.8,828.7,830.3,882.2,103.8
IN,421,16.0,54.5,85.5,156.0,172.0
THE,437,36.3,83.3,104.0,171.7,130.0
FUTURE,11965,1236.9,1256.9,1270.4,1303.9,91.6
IT,1170,359.0,405.5,406.0,452.5,93.5
I,203,0,0,0,0,62.0
S,749,0,0,0,0,110.0
BETTER,2278,256.3,296.4,292.0,349.9,71.3
INTERNATIONAL,4852,704.5,696.1,722.6,721.3,92.2
COMPANY,2434,189.1,257.4,259.4,351.1,109.4
I,359,0,0,0,0,78.0
AM,249,15.5,15.5,39.0,70.0,85.5
PRETTY,1965,109.0,182.0,184.5,257.5,91.2
CLOSE,827,59.4,131.0,127.8,205.8,99.8
TO,343,7.5,31.5,62.5,101.5,109.0
MY,530,133.0,179.5,164.0,210.5,77.5
GOAL,1450,237.8,288.8,308.0,374.5,97.5
BEACUSE,2246,121.0,163.9,173.6,216.5,62.4
I,327,0,0,0,0,78.0
WA,296,15.5,55.0,54.5,125.0,140.5
S,328,0,0,0,0,109.0
A,141,0,0,0,0,110.0
TNINTERN,4056,100.1,108.0,126.0,144.2,57.2
IN,999,15.5,39.0,55.0,109.5,125.0
MICROSOFTN,12963,839.4,890.9,907.9,965.6,96.6
THIS,1279,210.5,284.8,292.5,382.2,117.0
SUMMER,1747,78.3,135.3,137.8,200.2,80.5
I,577,0,0,0,0,93.0
IMPROVE,4337,452.5,495.4,475.8,518.6,72.1
MY,562,117.0,163.5,164.0,210.5,93.5
SKILLL,2215,236.3,251.7,260.7,280.7,37.9
L,1326,0,0,0,0,47.0
IN,297,23.0,23.5,55.0,101.5,124.5
PROGRAMMING,3151,453.8,479.4,469.4,500.7,68.3
IS,234,7.5,62.0,62.5,117.0,109.5
A,156,0,0,0,0,94.0
GOOD,499,50.8,93.5,93.5,136.2,70.0
WAY,437,26.0,46.7,78.0,150.7,130.0
FOR,562,52.0,124.7,119.7,192.3,114.3
ME,1185,8.0,47.0,54.5,93.5,85.5
UB,1154,366.5,405.5,421.0,460.0,93.5
REALLY,1264,122.3,148.2,166.5,244.3,111.7
HELP,827,77.8,148.2,148.2,242.2,117.5
ME,265,15.5,47.0,54.5,86.0,70.5
A,530,0,0,0,0,140.0
LOT,670,36.7,109.3,114.3,187.0,119.3
IT,2106,130.0,161.3,150.7,182.0,52.0
IS,234,15.5,62.5,62.5,109.5,94.0
HARD,1716,308.0,386.0,382.0,475.5,113.0
WORK,2434,304.2,362.5,409.5,483.8,140.8
I,327,0,0,0,0,78.0
SEE,795,140.3,171.3,182.0,213.0,72.7
A,312,0,0,0,0,125.0
LOT,530,73.0,135.3,124.7,187.0,83.0
OF,921,351.0,406.0,390.0,445.0,94.0
PEOPLE,3494,165.8,167.6,165.8,167.6,27.4
IS,1482,0,0,0,0,19.5
SKING,733,28.0,121.6,109.2,202.8,99.8
IN,328,8.0,39.0,78.0,125.0,133.0
THIS,671,15.5,117.0,120.8,222.2,128.8
PICTURE,2168,127.0,209.6,202.7,294.1,104.7
EVERY,1404,121.8,149.8,125.0,153.0,78.0
ONE,2683,18.3,49.3,57.2,93.5,62.3
IS,218,7.5,62.5,46.5,101.5,94.0
ENJOY,6193,936.0,980.2,988.0,1032.2,62.3
WHAT,1108,140.2,214.5,222.2,304.5,113.5
THEY,1607,281.0,331.5,343.2,401.8,89.8
DOING,1997,43.6,128.0,124.8,227.6,124.6
IS,952,0.0,70.0,54.5,124.5,124.5
I,3884,0,0,0,0,39.0
I,312,0,0,0,0,78.0
CAN,390,15.7,47.0,72.7,135.3,109.3
SEE,1622,254.7,265.3,332.7,343.3,88.7
THE,1747,5.3,78.0,73.0,145.7,114.3
SMELL,2964,349.9,378.9,392.3,421.3,49.1
LL,1919,0,0,0,0,39.0
IN,296,8.0,46.5,54.5,109.0,117.0
THEIR,2481,317.0,387.5,390.0,460.5,91.3
FACES,1669,37.4,146.6,156.0,284.0,156.0
SOME,1514,167.5,226.2,253.5,312.2,101.8
PEOPLE,2715,322.5,343.0,340.8,361.3,64.8
IS,327,15.5,70.0,54.5,109.0,93.5
SKIING,4087,363.8,421.2,429.0,486.3,78.2
ADN,297,41.3,26.0,31.3,98.7,103.7
ND,1123,0,0,0,0,39.0
AND,1560,98.7,156.0,161.3,218.7,99.0
SOME,3760,18.2,75.3,78.0,135.2,75.5
PEOPLE,9735,459.3,474.9,466.0,481.6,49.0
IS,218,0.0,54.5,31.0,85.5,85.5
FISHING,3791,549.3,594.6,584.2,632.8,91.9
I,390,0,0,0,0,93.0
EVEN,1186,70.2,58.8,70.2,66.2,70.2
CAN,359,26.0,46.7,62.3,135.0,114.3
SEE,562,104.0,130.0,140.3,166.3,62.3
A,156,0,0,0,0,125.0
SNOW,686,43.0,124.8,128.8,210.5,109.0
