word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,2106,304.5,343.5,390.0,429.0,124.5
N,31,0,0,0,0,31.0
FAVORITE,3822,198.9,263.2,263.2,327.6,74.1
CLASS,1388,187.0,243.4,240.2,296.6,72.0
IN,405,70.0,101.5,109.0,140.5,70.5
COLLEGE,1077,115.7,138.1,136.0,158.4,53.7
WASS,1326,203.0,242.0,242.0,281.0,58.5
PHILIOSPHY,2964,358.8,373.0,374.3,388.5,50.0
I,421,0,0,0,0,93.0
LIKED,671,62.4,121.6,118.6,184.2,78.2
IT,484,93.5,132.5,140.5,179.5,86.0
BECAUSE,3120,509.0,538.1,536.2,565.4,54.4
UIT,515,78.0,88.7,78.0,109.3,52.3
IT,2450,52.0,78.0,83.3,109.3,57.3
WAS,3525,348.0,405.3,405.3,462.7,83.3
BROKE,4649,421.3,470.7,473.2,522.5,62.3
MOINMTONONOTONY,8314,1109.4,1110.4,1118.5,1119.5,30.3
OF,281,47.0,86.0,78.0,117.0,70.0
MNE,281,57.3,78.0,46.7,78.0,57.3
E,967,0,0,0,0,94.0
ATTENDING,1716,175.1,225.3,216.9,267.1,74.7
ALL,1794,156.0,175.5,183.5,203.0,47.0
SCIENCE,1154,332.0,325.3,340.9,334.1,51.1
CLASSES,1545,189.4,211.7,207.4,229.7,49.3
MY,702,70.0,109.0,124.5,163.5,93.5
LEAST,1185,137.0,196.4,199.6,259.0,75.0
FAVORITE,7145,454.1,538.1,536.2,620.2,91.9
CLASS,1061,137.4,184.2,181.0,227.8,59.2
IN,405,70.5,101.5,117.0,148.0,77.5
OLLEGE,936,148.2,153.5,153.5,158.8,41.5
COLLEGE,6552,387.6,405.6,405.4,423.4,53.4
WAS,999,130.0,249.7,203.0,322.7,151.0
TECHNICAL,1716,247.9,286.0,282.4,320.6,60.6
REPORT,1092,184.5,205.3,205.3,226.2,51.8
WRITING,1810,209.6,245.0,236.4,271.9,64.6
THE,6209,378.2,413.5,421.2,456.5,58.8
INSTRUCTOR,8502,2087.5,2113.0,2110.5,2136.0,42.7
CAN,609,88.7,145.7,140.7,197.7,83.0
MAKE,562,39.0,105.2,109.2,175.5,89.8
IT,390,86.0,125.0,125.0,164.0,78.0
BETTER,890,150.8,161.2,166.5,176.8,54.7
BY,390,7.5,47.0,94.0,148.5,156.0
GIVING,1389,200.3,164.0,140.5,104.2,122.3
TASKS,1872,318.2,336.8,334.0,352.6,71.8
TOI,437,83.3,88.7,83.3,130.0,72.7
STUDNETS,1529,156.0,157.8,161.9,167.6,74.1
TO,546,85.5,132.5,124.5,171.5,86.0
SOLVE,1030,118.4,177.8,181.0,240.4,75.0
ON,436,85.5,117.0,124.5,156.0,70.5
THIER,1061,128.0,193.4,193.4,258.8,81.0
OWN,499,47.0,99.0,99.0,151.0,78.0
INSTEAD,1467,127.3,198.3,196.1,267.1,80.0
OF,296,15.5,54.5,54.5,93.5,78.0
EXPLANING,1747,188.8,232.2,235.6,279.0,72.8
EVRYTHING,1545,97.1,159.4,157.8,220.1,69.3
IN,421,78.0,109.5,117.0,148.5,70.5
HE,468,46.5,85.5,85.5,124.5,78.0
CLASS,1061,115.4,165.4,168.6,218.6,65.6
YES,733,47.0,78.0,78.0,109.0,62.0
I,390,0,0,0,0,78.0
LIKE,609,62.2,120.8,117.0,175.5,74.2
INTERACTION,2683,317.7,334.7,336.1,353.1,46.7
IN,359,55.0,94.0,94.0,133.0,78.0
CLASSES,2496,198.3,222.9,218.3,242.9,51.1
LABS,4587,632.0,698.2,694.2,760.5,81.8
ARE,608,120.0,161.3,161.3,202.7,62.0
VERY,639,74.0,128.8,120.8,175.5,70.2
INTERSTING,2137,243.1,254.2,254.1,265.2,48.5
AND,390,41.7,88.3,88.3,135.0,67.3
VERY,843,105.5,152.2,156.0,202.8,66.2
HELPFUL,1654,352.0,383.0,383.4,414.4,58.0
IN,390,70.5,94.0,101.5,125.0,54.5
LEARNING,2870,158.0,187.2,202.8,247.5,87.5
THE,483,47.0,83.0,93.3,150.7,93.7
CONCEPTS,3932,447.2,462.8,480.1,495.7,52.0
OF,436,109.0,140.0,148.0,179.0,70.0
A,141,0,0,0,0,94.0
CLKASS,951,101.2,129.7,124.7,168.8,57.2
ASS,2121,166.3,192.3,192.3,218.3,52.0
YES,998,151.0,197.7,203.0,249.7,72.7
MORE,1045,50.8,160.0,222.2,331.5,195.0
HOMEWORK,4197,677.7,714.1,712.3,748.8,64.2
AND,1077,218.7,260.0,255.0,296.3,67.3
QUIZZES,4478,423.4,481.3,481.4,539.3,66.9
WILL,1046,128.5,171.5,167.8,210.8,58.8
HELP,968,121.0,175.5,179.5,234.0,74.0
ME,375,93.5,132.5,117.0,156.0,62.5
LEARN,1061,118.6,171.6,168.6,221.6,65.6
BETTER,1778,161.2,166.5,184.3,189.7,57.2
YES,952,130.0,177.0,192.3,239.3,83.3
I,702,0,0,0,0,125.0
WOULD,1825,277.4,330.8,330.6,384.0,65.8
DEFINTELY,2231,412.6,452.2,459.2,498.9,67.3
ENJOY,1357,168.4,224.6,221.4,277.6,68.6
THE,468,67.3,119.3,114.3,166.3,73.0
CLASS,1030,118.6,165.4,165.4,212.2,62.4
IF,343,15.5,54.5,70.0,109.0,93.5
THERE,1232,212.4,237.4,237.2,262.2,68.4
WAS,421,47.0,73.0,67.7,93.7,46.7
NO,468,62.5,148.5,109.0,195.0,132.5
GRADING,3292,229.7,287.7,276.4,352.4,105.0
BUT,811,202.7,234.0,223.7,255.0,41.7
MAY,483,67.7,124.7,109.0,166.0,77.7
NOT,811,161.3,202.7,213.3,254.7,72.7
LEARN,1092,112.4,171.6,171.6,230.8,74.8
ENOGUH,2652,207.8,275.5,273.0,340.7,80.7
BETTER,1638,156.0,163.8,174.2,182.0,59.8
I,437,0,0,0,0,94.0
AM,328,23.5,62.5,62.5,101.5,78.0
PALNNVERY,4321,340.4,377.3,377.3,414.2,42.5
INTERSTED,1497,213.2,246.1,249.7,282.6,57.1
IN,327,31.5,62.5,78.0,109.0,77.5
SOFTWARE,10062,113.1,154.7,156.0,197.6,48.1
DEVELOPMENT,6287,396.1,417.8,418.7,440.4,34.7
SO,702,23.5,62.5,70.5,109.5,86.0
AFTER,874,78.2,137.4,137.4,196.6,74.8
I,5819,0,0,0,0,93.0
I,390,0,0,0,0,94.0
AM,312,23.5,62.5,62.5,101.5,78.0
