word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,702,78.0,140.5,148.0,210.5,132.5
FAVORITE,2246,143.8,234.0,235.7,325.9,105.8
CLASS,1170,149.8,205.8,209.2,265.2,78.0
IN,187,0,0,0,0,78.0
COLLEGE,2980,302.2,345.1,339.2,382.1,54.6
WAS,577,62.3,145.7,140.3,223.7,119.7
HERE,702,167.5,175.5,171.5,179.5,89.8
IN,219,0,0,0,0,78.0
UB,1045,62.0,132.5,124.5,195.0,133.0
CALLED,1591,151.0,226.2,221.0,296.2,90.7
SOFTWARE,1685,77.9,173.5,171.6,271.2,113.4
ENGINEERING,2886,71.4,66.3,62.4,59.8,42.8
CONCEPTS,2184,187.1,235.9,243.8,292.5,103.2
I,328,0,0,0,0,140.0
TOOK,655,78.2,117.0,117.0,155.8,62.0
IT,234,0.0,46.5,62.5,109.0,109.0
IN,280,23.5,47.0,62.0,132.5,156.0
Y,390,0,0,0,0,109.0
FIRST,702,37.4,106.2,106.2,187.4,106.2
SEMESTER,1669,241.8,270.9,269.2,298.4,64.4
HERE,561,144.2,148.2,152.0,156.0,74.2
AND,359,25.7,83.3,67.7,156.0,124.7
IT,218,0,0,0,0,70.0
COMPLETELYU,2184,309.3,333.3,329.1,373.1,90.8
CHANGES,1310,68.9,160.4,164.9,256.4,109.4
THEW,312,11.8,15.5,15.5,42.8,54.5
WAY,1154,38.8,66.2,62.5,121.0,82.0
THINK,686,28.0,102.8,99.8,212.2,131.2
ABOUT,655,46.8,106.2,109.2,205.8,118.4
SOFTWARE,1950,114.9,210.5,212.5,308.1,111.2
DEVEOPMENT,3697,722.8,765.8,764.4,807.4,68.9
THE,811,88.7,161.3,161.3,234.0,114.3
BECAUSE,1841,365.4,423.4,410.1,472.4,104.6
THE,297,5.3,31.3,26.0,62.7,68.0
INSTRUCTOR,2855,404.1,447.7,455.5,514.7,101.4
EXPLAINED,1310,140.3,180.3,183.8,265.3,121.4
CONCEPTS,2060,254.8,291.2,299.9,346.8,93.7
OF,343,31.5,101.5,86.0,156.0,124.5
SOFTWARE,2293,150.1,249.6,247.6,347.1,113.1
ENGINEERING,1997,83.7,72.4,69.5,66.6,56.7
THROUGH,1061,218.6,256.4,256.1,307.4,98.0
PHILOSOPHIES,4758,510.4,528.3,513.6,538.3,39.0
OF,390,16.0,62.5,70.5,117.0,101.0
TAOISM,4274,257.5,329.5,331.5,407.5,91.6
MY,624,85.5,132.5,156.0,203.0,117.5
LEAST,983,65.8,149.6,153.0,236.8,105.8
FAVORITE,2871,211.6,301.6,298.2,388.2,100.4
CLASS,1716,249.8,318.2,321.4,389.8,90.2
COLLEGE,1591,222.9,245.3,251.7,274.1,71.3
WAS,671,93.7,177.0,166.3,249.7,119.7
I,515,0,0,0,0,156.0
LABS,6116,5.8,56.5,60.4,111.1,70.2
PROWAS,17628,2424.6,2498.1,2498.1,2571.7,89.1
DATRA,905,140.4,134.2,124.8,143.4,78.0
A,609,0,0,0,0,124.0
STRUCTURES,2699,349.2,335.2,343.1,329.1,70.0
AS,1357,499.0,561.5,561.5,624.0,125.0
I,297,0,0,0,0,125.0
FELT,1435,209.0,246.6,246.4,284.0,59.4
HE,219,0.0,54.5,55.0,109.5,109.5
INSTRUCTS,9220,1074.1,1074.1,1078.6,1089.8,36.8
OPERATING,2871,202.7,266.7,265.2,351.2,95.4
SYSTEMS,5632,131.3,165.0,162.6,196.3,75.9
IN,1045,15.7,15.7,36.3,67.7,83.3
DURING,1544,52.0,104.0,104.0,208.3,120.0
MY,484,78.0,124.5,133.0,179.5,101.5
UNDERGRAD,2403,404.1,426.4,426.7,459.2,82.9
CALLED,6615,83.2,158.5,156.0,231.3,93.7
DIDNT,2777,496.0,514.8,508.4,527.2,77.8
