word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,593,70.5,101.5,132.5,163.5,93.0
MOST,640,39.0,109.2,113.2,183.5,93.8
FAVROUTE,1372,93.8,157.9,157.9,237.8,89.6
ROUTE,8237,54.5,109.2,109.2,163.8,70.3
LASS,656,70.2,117.0,113.0,159.8,70.0
IN,358,47.0,86.0,93.5,132.5,85.5
OLLEGE,843,114.3,132.7,127.2,145.5,59.7
WAS,562,67.3,124.7,130.0,187.3,94.0
OF,2996,0,0,0,0,39.0
COURSE,889,59.8,132.7,130.0,207.8,90.8
LANGUAGE,2792,487.4,499.0,503.0,514.6,72.0
AND,358,47.0,73.0,67.3,135.3,99.0
RUNTIME,1077,42.3,104.7,107.0,169.4,78.1
OF,187,0,0,0,0,39.0
BIG,890,114.7,187.3,177.0,249.7,98.7
DATA,6131,113.0,109.2,117.0,113.2,78.2
WITH,499,12.0,70.2,78.0,144.2,93.5
PROFESSOR,1997,277.2,294.4,291.2,315.3,64.1
OLIVER,1545,127.3,195.0,195.0,262.7,83.3
KENNEDY,1560,176.1,203.0,205.0,231.9,71.4
AT,281,0.0,31.5,46.5,78.0,78.0
UB,546,47.0,86.0,78.0,117.0,70.0
IT,530,70.0,101.5,124.5,156.0,86.0
AS,374,47.0,93.5,78.0,124.5,77.5
VERY,577,35.0,97.5,97.5,160.0,82.0
GOD,530,15.7,36.7,46.7,67.7,52.0
AT,312,8.0,31.0,54.5,93.5,101.5
OD,1529,31.0,86.0,78.0,133.0,102.0
AS,983,239.3,270.3,270.7,301.7,62.3
IT,421,70.5,101.5,117.0,148.0,77.5
INVOLVED,1498,228.0,274.9,274.9,321.8,78.1
DISCUSSIONS,2480,282.1,295.1,296.4,309.4,39.0
LEARNING,3744,134.4,185.1,181.2,232.0,82.0
BY,390,39.0,78.0,86.0,125.0,86.0
B,78,0,0,0,0,47.0
AND,3027,5.3,20.7,26.0,52.0,57.3
IT,437,85.5,117.0,132.5,164.0,78.5
WAS,483,67.3,124.7,119.3,176.7,83.3
VERY,593,42.8,97.5,101.2,163.5,85.5
HELPFUL,1451,323.3,356.4,356.6,398.9,78.0
IN,328,47.0,86.0,86.0,125.0,78.0
INCREASING,1638,152.9,190.3,190.2,227.6,65.5
MAKING,951,67.7,130.0,127.3,189.7,72.7
MY,437,78.0,109.5,124.5,156.0,78.0
DATABASES,1357,246.2,258.2,258.3,270.3,58.8
CONCEPTS,1216,130.8,173.6,171.6,218.5,78.1
BETTER,1498,114.5,137.8,125.0,158.7,67.7
MY,562,70.0,109.0,124.5,163.5,93.5
LEAST,811,53.0,112.4,118.6,190.4,93.6
FAVORITE,4227,442.6,514.8,512.8,592.9,89.9
CLASS,748,78.2,124.8,124.8,183.8,77.6
WAS,624,93.7,140.3,135.3,182.0,67.7
PARALLEL,1856,273.1,273.1,271.2,271.2,62.2
ALGORITHMS,2402,137.4,207.5,212.2,288.7,89.0
IN,328,54.5,85.5,86.0,117.0,62.5
MY,499,101.5,140.5,140.5,179.5,78.0
SPRING,3713,55.3,90.7,96.5,134.8,49.7
SEMESTE,2511,60.4,60.4,60.5,64.2,35.0
R,515,0,0,0,0,31.0
AT,280,23.5,15.5,46.5,85.5,109.0
UB,468,46.5,85.5,78.0,117.0,70.5
IT,3042,62.3,88.3,93.7,119.7,57.3
WAS,452,62.7,119.7,119.7,176.7,88.0
LEAST,1014,81.2,156.0,162.2,237.0,96.6
INTERACTIVE,2091,497.7,526.0,526.2,554.5,71.0
CLASS,1295,81.2,134.2,134.2,187.2,68.6
THERE,624,49.8,84.2,84.2,118.6,50.0
WERE,546,124.8,132.5,124.8,132.5,62.8
JUST,608,23.2,97.5,101.5,175.8,97.8
