word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,905,15.5,62.0,78.0,124.5,109.0
FAVORITE,812,23.4,85.9,80.0,173.8,109.4
CLASS,624,15.8,59.4,56.2,99.8,62.2
IN,156,0,0,0,0,54.5
COLLEGE,1123,89.1,142.6,129.3,182.7,64.6
HAS,265,10.3,46.7,41.7,78.0,67.7
BEEN,593,70.2,121.0,113.0,163.8,74.0
CSE,2356,46.7,83.3,93.7,161.0,103.7
DU,296,8.0,62.5,47.0,101.5,93.5
E,967,0,0,0,0,31.0
TO,203,15.5,54.5,47.0,86.0,70.5
THE,390,51.7,78.0,93.3,161.0,114.3
SHEER,593,59.2,103.0,93.6,168.6,87.6
AMOUNT,1029,72.8,137.8,135.2,231.5,111.8
OF,172,23.5,15.5,23.5,62.5,86.0
PROGRAMMING,2308,467.8,489.1,484.7,517.5,75.1
IT,172,8.0,31.0,39.0,78.0,86.0
REQUIRED,811,66.2,64.2,64.2,93.5,68.1
THE,405,52.3,78.0,98.7,166.3,119.7
STUDENTS,858,80.1,93.8,91.5,124.9,70.4
TO,203,0,0,0,0,39.0
DO,312,8.0,39.0,39.0,86.0,94.0
IT,515,15.5,54.5,62.5,101.5,86.0
AVE,359,0,0,0,0,41.7
US,156,15.5,23.5,23.5,62.5,78.0
EXPERIENCE,1107,31.3,71.7,63.9,120.1,64.0
IN,125,0,0,0,0,55.0
C,296,0,0,0,0,78.0
C,858,0,0,0,0,94.0
PYTHON,952,46.7,85.7,93.7,169.0,91.0
ML,2184,23.5,39.0,54.5,117.0,140.5
AND,281,5.3,62.3,62.7,119.7,88.3
OTHER,546,31.4,87.4,78.0,152.8,90.4
FUNCTIONAL,1576,148.1,213.5,208.9,280.7,96.8
ANGUAGES,2012,209.7,213.1,211.6,225.2,64.0
MY,437,8.0,39.0,62.5,93.5,85.5
LEAST,531,40.4,84.2,87.4,212.0,143.4
FAVROITE,3417,34.4,82.7,84.3,166.8,98.1
CLASY,8190,853.4,893.6,895.9,936.0,55.7
WAS,266,25.7,62.7,57.3,145.7,114.3
OPERATING,1341,39.9,104.0,109.2,214.9,119.6
SYSTEMS,1217,51.4,86.9,89.1,142.6,69.0
BECAUSE,1888,147.3,190.7,192.4,235.8,57.2
THE,749,11.8,7.8,15.5,35.0,46.8
TEACHER,733,140.3,153.9,160.4,191.7,91.3
DIDNT,920,131.0,146.6,146.6,168.6,72.0
CARE,452,23.5,70.2,66.2,136.5,105.2
ABOUT,530,40.6,78.0,74.8,143.4,81.0
HE,312,39.0,86.0,85.5,132.5,93.5
STUDENTS,2902,132.6,152.9,151.4,190.3,62.3
AT,219,16.0,31.0,54.5,101.5,117.5
LL,358,0,0,0,0,39.0
AND,312,5.3,62.3,73.0,130.0,93.7
IT,171,8.0,31.0,31.0,70.0,78.0
WAS,265,0.0,52.0,21.0,73.0,73.0
EVIDENT,920,113.6,153.9,151.4,191.7,84.7
LABS,811,62.2,140.2,140.5,218.5,105.5
RE,140,0,0,0,0,62.5
HELPFUL,1373,100.6,160.6,153.9,213.9,71.1
FOR,250,5.3,57.3,52.0,114.7,83.3
PPLYING,811,33.6,60.1,71.3,142.7,93.7
THE,390,15.7,20.7,26.0,62.3,78.0
CONCEPTS,811,52.8,66.2,68.2,109.2,85.9
IN,125,0,0,0,0,62.5
CLASS,593,65.6,93.6,99.8,146.6,68.6
TO,219,23.5,70.5,62.5,109.5,86.0
ACTUAL,765,130.2,156.2,156.0,182.0,75.2
PROGRAMS,1358,194.8,245.8,237.8,292.5,89.8
OR,219,7.5,46.5,54.5,93.5,86.0
REAL,531,58.2,89.8,109.2,171.8,101.5
WORLD,702,43.8,121.6,118.6,196.4,93.4
EXAMPLES,1528,208.8,247.8,259.5,314.0,91.6
MORE,405,23.5,50.8,46.8,74.0,50.5
HOMEWORK,827,128.5,158.1,155.8,200.9,82.0
HELPS,593,46.6,96.6,90.6,177.8,99.8
THE,421,46.7,78.0,98.7,161.3,114.7
MOST,437,39.0,66.2,78.0,183.2,144.2
PLAN,514,27.5,82.0,97.5,167.5,105.0
TO,187,0,0,0,0,39.0
WORK,483,23.5,85.8,97.5,159.8,89.5
IN,140,0,0,0,0,62.5
THE,312,15.7,15.7,20.7,52.0,67.7
GOVERNMENT,2168,185.8,209.9,211.4,235.5,68.1
DOING,858,81.2,131.2,124.8,206.0,99.8
A,141,0,0,0,0,94.0
COMBINATION,1046,231.4,238.4,231.3,249.7,76.6
OF,702,250.0,289.0,296.5,335.5,85.5
SECURITY,998,56.5,99.4,101.4,179.2,97.4
AN,296,8.0,31.0,54.5,93.5,101.5
PROGRAMMING,2153,183.2,202.8,197.6,230.2,74.1
IN,437,0,0,0,0,62.5
FIVE,343,3.8,62.2,46.8,105.2,78.0
YEARS,624,46.8,106.0,93.6,184.0,102.8
I,187,0,0,0,0,93.0
SEE,390,0,0,0,0,31.3
MY,171,0.0,23.0,39.0,62.0,62.0
SELF,437,30.8,74.2,85.8,152.2,93.8
MARRIED,936,49.0,95.7,98.0,149.3,64.7
AND,327,15.7,67.7,78.0,130.0,83.0
EXPLORING,1029,50.3,102.2,100.4,194.3,102.6
HE,312,47.0,93.5,101.5,148.0,101.0
ORLD,499,31.2,82.0,82.0,156.2,97.8
I,530,0,0,0,0,78.0
AM,219,7.5,46.5,54.5,93.5,86.0
VERY,546,46.8,97.5,105.2,179.0,101.0
CLOSE,842,90.6,143.4,134.0,199.6,81.2
TO,219,8.0,47.0,47.0,86.0,78.0
MY,265,31.5,78.0,86.0,132.5,101.0
GOALS,484,9.2,78.0,78.0,146.8,84.4
IT,358,16.0,55.0,62.5,101.5,85.5
WOULD,468,15.8,78.0,78.0,152.6,90.2
MAKE,328,19.8,58.5,58.5,136.8,101.8
ACHIEVING,1092,123.0,150.9,161.2,202.9,88.4
MY,171,16.0,23.0,23.0,62.0,78.0
OALS,406,11.8,66.5,70.2,132.5,85.5
ASIER,562,12.6,71.8,75.0,146.6,102.8
IF,234,0,0,0,0,62.5
THERE,531,43.4,71.8,62.4,109.2,68.6
WERE,422,47.0,86.0,66.5,105.5,58.5
LESS,562,15.5,39.0,39.0,62.5,47.0
HOMEWORKS,1716,190.3,232.5,218.4,263.6,68.6
ND,188,0.0,39.0,47.0,86.0,86.0
TEST,562,93.8,78.0,74.2,82.0,97.5
DURING,811,34.0,88.3,96.2,181.8,103.8
MY,172,0,0,0,0,39.0
INTERVIEWS,1216,248.0,269.9,257.4,285.5,73.2
S,405,0,0,0,0,94.0
ACHIEVING,5195,375.5,401.5,399.3,425.3,43.7
YOURE,484,31.2,78.0,65.6,150.0,103.2
DREAMS,749,39.0,109.2,109.2,195.0,98.8
IS,156,15.5,31.0,23.5,70.0,85.5
COMBINATION,1107,252.5,266.8,269.5,295.1,87.9
OF,187,0.0,39.0,54.5,93.5,93.5
BOTH,328,4.0,58.5,43.0,97.5,70.2
SEE,4025,98.7,130.0,119.7,151.0,52.3
ALOT,390,27.2,66.2,74.2,167.8,121.0
OF,203,0,0,0,0,55.0
PEOPLE,578,75.3,91.0,103.8,119.5,75.3
SKIIING,1295,97.9,144.9,142.6,198.4,67.0
NG,2824,148.0,202.5,171.5,226.0,78.0
THE,453,10.3,36.3,52.0,78.0,67.7
PITURE,2543,204.3,224.7,229.3,255.9,40.6
IS,156,23.0,23.5,16.0,62.5,85.5
WHERES,905,124.5,140.0,161.3,202.8,91.2
S,1357,0,0,0,0,62.0
WALDO,546,28.2,78.0,90.4,159.0,96.6
PICTURE,889,35.9,107.0,102.6,173.7,86.7
THERE,827,118.6,112.4,131.0,168.4,112.2
IS,218,8.0,31.0,54.5,93.5,101.5
CABIN,468,25.0,65.6,68.6,121.6,77.8
IN,156,0,0,0,0,62.5
THE,920,39.2,50.8,58.5,101.5,70.2
LOWER,671,50.2,115.4,115.4,205.8,109.2
RIGHT,2777,234.1,288.6,284.6,354.9,81.9
WITH,374,11.8,66.5,54.5,109.2,78.0
CRASHED,904,53.6,113.6,111.4,202.6,102.3
SKIIERS,1342,207.3,227.4,227.3,256.3,64.7
AGAINST,671,53.6,57.9,75.7,102.6,82.6
THE,327,41.3,67.7,83.0,140.0,98.3
WALL,531,43.0,66.2,82.0,128.8,78.0
THERE,718,43.6,78.0,75.0,127.8,84.0
ARE,343,15.3,67.3,57.0,109.0,93.7
LKSO,359,39.0,58.2,46.8,105.5,78.2
SO,967,8.0,62.5,47.0,101.5,93.5
ALOT,406,27.5,74.0,74.0,152.0,97.5
OF,172,31.5,7.5,15.5,54.5,86.0
SKIIERS,873,46.7,69.0,69.1,118.0,62.3
WHO,406,36.3,98.7,93.7,156.0,93.7
AVE,297,10.7,52.0,47.0,88.3,77.7
RAN,359,15.3,52.0,73.0,140.3,119.3
INTO,312,19.5,27.2,31.2,78.0,70.2
TREES,765,81.0,112.4,131.0,187.2,93.6
THERE,1529,90.8,90.8,111.8,132.5,80.5
ARE,297,15.7,62.3,47.0,93.7,78.0
VEN,281,10.3,31.0,36.7,78.0,88.3
SKIIERS,842,44.6,75.9,75.9,124.9,64.6
BEING,515,43.6,68.6,71.8,140.4,84.2
PULLLED,999,75.7,107.0,109.3,140.6,44.7
BY,234,0,0,0,0,47.0
REINDEER,2106,360.8,343.1,347.2,345.1,74.2
WALDO,889,56.2,134.2,134.2,212.2,93.6
IS,218,0.0,39.0,62.0,101.0,101.0
ON,141,0,0,0,0,70.5
THE,250,15.7,10.3,21.0,47.0,62.7
IN,1466,0,0,0,0,62.5
THE,281,15.7,15.7,20.7,52.0,67.7
LOWER,515,50.2,84.2,81.2,140.4,78.0
LEFT,359,35.0,27.2,23.5,85.8,85.8
NEXT,749,89.8,148.2,156.0,222.5,90.0
TO,250,23.5,70.0,62.5,109.0,85.5
A,125,0,0,0,0,110.0
SNOWMAN,796,37.9,89.1,86.9,142.7,67.0
WHO,358,0.0,31.0,36.3,67.3,67.3
IS,203,15.5,15.5,39.0,70.0,85.5
SKIING,873,59.8,114.5,122.2,202.8,101.3
EGMAIL,30124,4900.8,4989.3,4984.2,5072.7,101.5
WOODAMSCBUFFALO,6717,1258.3,1302.1,1291.8,1335.6,72.2
EDU,610,40.7,106.7,88.3,167.7,102.7
TAKE,637,25.0,90.8,94.2,160.0,88.8
THIS,488,24.5,78.8,83.8,162.0,109.0
YOUR,415,23.2,67.5,70.8,156.5,102.0
ILTHY,2800,340.9,378.9,381.1,440.0,71.4
ANIMMEEREDD,47770,3416.8,3428.1,3436.0,3457.3,58.2
POLITICS,3635,132.9,157.9,154.2,206.8,99.4
