word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
THE,546,5.3,41.7,46.7,93.7,99.0
PARALLEL,2668,450.2,442.5,450.2,442.5,95.8
DISTRIBUTED,5304,799.5,811.2,808.5,820.2,87.2
PROCESSING,2122,109.3,191.9,188.8,271.4,95.1
CLASS,1747,249.6,305.6,321.4,396.2,109.2
TAKEN,874,40.6,149.8,143.6,252.8,134.2
BY,328,8.0,47.0,70.0,125.0,133.0
PROFESSOR,1950,348.4,374.4,379.7,405.7,65.7
ZOLA,1607,58.2,136.5,136.5,222.2,120.8
IS,218,0,0,0,0,46.5
ZOLA,3712,40.4,78.0,93.6,131.2,72.0
IS,203,0,0,0,0,62.5
ONE,4072,8.0,43.0,35.2,70.2,62.2
OF,281,0,0,0,0,70.5
MY,499,78.0,140.5,140.0,202.5,124.5
FAVORITE,2699,210.8,298.4,306.1,417.2,134.5
CLASSES,1700,140.4,185.0,187.1,245.1,78.0
IN,312,0,0,0,0,70.0
COLLEGE,1638,169.3,189.4,180.4,214.0,93.7
HE,406,0,0,0,0,54.5
IS,234,0,0,0,0,62.0
VERY,1092,93.8,218.5,214.5,339.2,156.0
INVOLVED,2808,339.5,409.5,384.2,454.2,105.1
HE,874,0,0,0,0,31.0
HAS,483,5.3,46.7,31.0,83.0,88.3
A,202,0,0,0,0,156.0
VERY,624,47.0,113.2,113.0,226.2,144.2
PRACTILCE,2699,304.4,347.9,352.6,399.3,85.7
AL,12340,332.7,358.7,384.7,410.7,78.0
APPROACH,2386,265.1,317.9,310.1,362.9,93.8
TO,249,23.5,23.0,54.5,101.0,124.5
TEACH,1264,53.2,149.6,171.6,286.8,159.0
THE,281,21.0,15.7,36.3,73.0,94.0
PROJECTS,1825,93.8,212.5,210.6,337.1,142.1
HE,749,109.0,179.5,171.5,242.0,133.0
SUGGESTED,1856,298.1,293.0,284.2,279.1,72.8
TO,187,0,0,0,0,62.5
HIS,452,36.3,83.0,72.7,119.3,83.0
STUDENT,1467,325.3,376.6,365.6,416.9,102.7
W,281,0,0,0,0,110.0
S,515,0,0,0,0,125.0
WERE,608,136.5,132.5,140.5,136.5,113.0
ALSO,546,23.2,93.5,93.8,179.5,117.0
VERY,702,46.5,117.0,105.5,222.5,144.5
GOOD,983,66.2,132.5,132.5,198.8,105.2
HE,515,0,0,0,0,54.5
COULED,655,54.7,83.2,88.5,184.7,117.0
HAVE,983,101.8,206.8,206.8,319.8,148.0
MAD,1794,277.6,330.8,324.4,377.6,71.8
E,764,0,0,0,0,125.0
THE,343,5.3,31.0,36.3,72.7,78.0
CLASS,686,68.8,112.4,121.6,196.4,96.6
MORE,687,47.0,132.5,117.0,234.0,144.5
INTERESTING,2153,190.0,184.2,175.8,170.0,59.5
IF,561,164.0,218.5,218.5,273.0,109.0
TLESS,7036,45.0,76.2,74.6,105.8,45.1
OVERWHELMING,3370,366.7,441.9,439.3,519.8,115.5
IF,328,0,0,0,0,62.5
IT,296,0,0,0,0,54.5
WAS,936,161.0,239.0,249.7,327.7,119.7
SPLIT,1029,74.8,149.8,149.6,224.6,99.8
INTO,687,39.0,124.8,121.0,222.2,132.5
TWO,531,52.0,114.3,109.3,213.0,145.3
COURSES,1950,162.7,176.0,198.3,251.9,122.6
I,29297,0,0,0,0,70.0
SEE,593,62.3,98.7,140.3,176.7,114.3
MY,608,109.5,172.0,171.5,234.0,124.5
SELF,904,89.5,187.2,187.0,284.8,132.8
WORKING,1342,89.1,156.0,156.0,240.9,105.0
IN,281,16.0,86.0,70.5,140.5,124.5
THE,297,5.0,36.3,21.0,62.3,67.3
DATA,686,175.5,179.8,175.2,179.5,101.2
SCIENCE,1794,536.7,530.1,536.7,530.1,91.4
FIELD,2917,140.7,226.3,223.7,309.3,109.0
I,280,0,0,0,0,125.0
BELIEVE,3494,1147.7,1176.6,1192.4,1221.3,93.7
I,172,0,0,0,0,125.0
AVE,484,15.7,93.7,109.3,218.7,177.0
ALL,468,52.0,83.0,99.0,130.0,78.0
THE,296,15.7,26.0,31.0,72.7,88.3
PREREQUISITES,3635,499.3,524.5,532.8,558.1,85.2
IN,327,16.0,94.0,78.0,156.0,140.0
TERMS,858,43.6,106.0,112.2,205.8,124.8
OF,218,0,0,0,0,54.5
KNOWLEDGE,3556,452.4,522.7,514.8,585.1,107.7
REQUIRED,3010,187.1,207.4,199.8,238.7,84.2
FOR,265,5.0,41.7,31.3,78.0,83.0
THE,218,31.3,10.3,20.7,62.3,93.7
JOB,8003,291.0,384.7,374.3,468.0,135.3
THIS,624,35.0,62.5,74.0,132.5,101.2
IS,219,0,0,0,0,62.5
CLOSE,921,59.4,152.8,146.6,246.4,128.0
TO,234,23.5,31.0,54.5,109.0,132.5
MY,718,93.5,140.5,148.0,195.0,101.5
THE,3136,4.0,23.2,39.0,66.2,70.2
GOALS,1154,109.4,196.6,196.6,309.0,143.6
THAT,531,11.8,62.5,43.0,93.8,82.0
I,171,0,0,0,0,125.0
AD,500,31.0,109.0,125.0,203.0,172.0
SET,530,20.7,57.3,52.0,130.0,150.7
FOR,951,11.8,46.8,43.0,78.0,66.2
MYSELF,2761,273.0,403.0,397.8,527.8,150.8
I,203,0,0,0,0,78.0
THINK,1700,26.0,109.2,106.5,200.0,114.3
ACHIEVING,3525,442.9,485.1,499.2,541.4,90.5
YOUR,983,15.8,62.5,62.2,132.5,97.5
GOAL,655,47.0,93.5,105.2,191.2,121.2
S,733,0,0,0,0,93.0
IS,296,0,0,0,0,54.5
MORE,1092,46.8,144.2,136.5,249.5,140.2
ABOUT,796,71.8,134.2,137.2,237.2,121.8
YOUR,749,19.5,62.5,62.5,129.0,97.8
HARD,1326,171.8,280.8,276.8,385.8,136.2
WORK,1310,121.0,195.0,202.8,300.2,136.5
THIS,655,27.2,78.0,66.2,132.5,93.5
IS,202,0,0,0,0,70.0
PICTURE,1576,96.0,180.4,180.6,296.4,136.0
FO,203,0,0,0,0,70.5
OF,1748,41.3,83.0,62.3,104.0,62.7
PEOPLE,1357,301.5,322.3,319.7,340.5,75.3
SKING,1669,209.0,305.8,305.6,402.4,124.8
ING,4461,18.6,46.8,46.8,75.0,56.4
ON,281,0.0,78.0,54.5,132.5,132.5
THE,281,26.0,20.7,26.0,72.7,98.7
MOUNTAIN,7254,222.0,267.0,271.1,339.1,118.9
LOT,671,57.0,98.7,130.0,171.7,114.7
OF,250,0,0,0,0,62.5
DIFFERENT,1732,152.4,190.7,189.0,230.6,86.7
EMOTIONS,1482,196.9,234.0,220.4,273.0,101.5
THAARE,2745,347.6,385.6,367.7,428.0,113.7
SHOWN,2106,43.6,131.2,128.0,221.6,115.4
THROUGH,1545,412.3,450.1,459.3,523.7,122.6
THIS,795,47.0,109.2,105.2,167.5,93.2
PICTURE,1466,66.9,169.4,158.1,283.0,138.1
I,203,0,0,0,0,141.0
OIN,2325,362.0,415.0,427.4,480.4,93.6
ONE,390,5.3,36.3,36.3,78.0,83.3
PART,702,58.5,140.2,148.2,253.5,140.5
OF,172,0,0,0,0,31.0
THE,328,10.3,36.7,41.7,88.7,99.0
PICTURE,1232,53.6,153.7,147.0,274.0,144.9
YOU,546,31.3,88.3,99.0,187.3,135.3
CAN,375,46.7,62.3,62.7,171.7,150.7
SEE,515,67.7,114.7,124.7,171.7,104.0
AND,4586,10.3,52.0,46.7,88.3,78.0
BEHAVIORS,2543,131.6,246.1,244.3,358.9,128.4
THAT,1716,296.2,316.0,292.2,312.0,116.8
EXIST,1388,134.0,237.0,221.4,324.4,134.2
N,765,0,0,0,0,140.0
SOCIETY,1903,129.3,245.1,242.9,363.3,138.3
PEOPLE,9141,278.2,304.2,291.2,317.2,80.5
LAUGHING,2527,194.0,258.2,258.3,322.6,74.7
A,171,0,0,0,0,156.0
OTHER,1014,56.0,118.6,115.6,227.8,137.2
PEOPLE,2777,677.6,690.9,695.4,708.7,66.9
WHEN,749,39.0,136.5,128.8,226.2,121.0
THEY,4415,277.0,355.0,366.8,460.2,132.5
FALL,624,43.0,74.0,89.5,152.0,101.5
INSTEAD,1575,77.7,207.3,202.7,332.3,145.1
OF,219,0,0,0,0,62.5
HELPNG,2387,238.4,289.7,289.7,359.0,87.1
THEM,640,47.0,117.0,121.0,214.5,128.8
OUT,1124,20.7,88.3,93.7,192.7,156.3
THERE,1888,199.8,215.0,202.8,262.0,109.2
IS,265,0,0,0,0,62.5
A,203,0,0,0,0,140.0
LOT,499,46.7,83.0,72.7,109.0,62.3
OF,296,0,0,0,0,78.0
CRAZYING,3136,255.4,358.9,362.8,470.2,127.0
ESS,1092,93.7,140.3,135.3,182.0,88.3
GOING,1872,213.3,254.8,247.0,288.5,57.0
ON,422,39.0,109.0,133.0,203.0,164.0
IN,343,31.5,93.5,86.0,148.0,116.5
THE,312,20.7,15.7,31.3,67.7,88.3
ICTURE,1825,75.7,174.2,163.8,293.7,150.7
THUGHTHOUGH,3791,118.3,115.7,119.6,127.4,57.2
SS,40513,0,0,0,0,109.5
GMAIL,48188,46.6,109.2,115.4,215.2,131.0
COM,1451,31.3,73.0,62.3,166.7,151.0
RUSTOMSHROFF,3354,805.8,804.6,824.0,822.8,87.1
TWOFIVE,4305,95.3,149.1,150.9,232.4,98.9
RUSTOMSHRRUSTOM,5756,12.8,32.1,29.2,72.2,50.8
SHROFFGMAIL,4492,286.0,353.6,354.8,445.9,100.2
COM,796,21.0,83.0,78.0,182.0,151.0
HTINOT,5866,131.8,146.1,150.3,164.5,24.2
IMPORTANT,1841,173.3,221.9,228.8,291.1,115.9
CAN,390,31.0,67.7,67.7,166.3,145.3
DELETE,1872,506.8,530.3,517.2,540.7,77.8
DELETE,26231,316.4,332.1,329.7,345.4,62.3
PLEASETIMESOFINDIA,18734,1647.6,1668.4,1673.6,1694.3,61.7
COM,562,41.3,88.3,73.0,192.7,166.7
GOOGLE,1466,109.2,132.7,119.7,143.2,67.7
NE,3838,15.7,78.0,67.7,130.0,114.3
CLIMATE,7386,0,0,0,0,6.9
CHANGE,1248,75.3,179.5,176.7,280.8,124.8
NEWS,2574,355.6,424.2,421.2,489.8,96.8
