word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,327,62.5,101.5,101.5,140.5,78.0
FAVOURITE,3260,279.1,348.4,348.3,431.4,93.4
CLASS,702,74.8,118.6,118.6,162.4,56.4
IN,187,0,0,0,0,70.0
COLLEGE,1326,156.1,178.4,173.7,214.0,62.4
IS,514,171.5,210.5,210.5,249.5,78.0
CSE,2293,57.3,78.0,88.3,151.0,109.7
AND,374,25.7,88.3,98.7,161.3,94.0
CSE,811,57.3,109.3,114.3,187.0,114.0
BECAUSE,1295,332.3,359.0,367.9,394.6,60.1
THE,297,10.3,57.0,67.7,125.0,94.0
FACULTY,1280,107.0,165.0,171.7,243.1,89.3
KEEP,530,66.2,105.2,105.2,144.2,58.5
US,203,7.5,39.0,39.0,85.5,93.0
INVOLVED,2012,315.9,355.0,351.0,390.1,68.4
ALL,312,0,0,0,0,26.0
THE,281,10.3,62.3,67.7,119.7,83.3
TIME,7301,27.0,81.8,85.8,164.0,101.8
SO,5336,5.0,21.0,26.0,52.0,57.0
WE,250,46.5,70.0,93.5,117.0,70.5
DONT,1248,226.2,280.8,284.8,339.2,74.0
HAVE,390,11.8,66.2,70.2,124.8,74.0
TO,218,31.5,70.5,62.5,101.5,70.0
MUG,639,124.7,171.7,176.7,223.7,73.0
UP,249,15.5,62.5,62.0,109.0,93.5
EVERYTHING,3510,290.3,337.1,340.1,396.3,78.1
ON,203,0,0,0,0,39.0
THE,1638,7.8,46.8,43.0,82.0,54.8
DAY,421,41.7,83.3,104.0,177.0,119.7
BEFORE,764,57.2,111.8,96.2,150.8,65.0
EXAM,1123,113.2,179.5,171.8,277.0,124.8
MORE,874,46.8,89.8,82.0,125.0,62.5
HOMEWORKS,2949,578.9,613.2,613.2,647.5,56.2
AND,374,41.7,88.7,88.3,135.3,67.7
QUIZZES,6958,811.2,858.0,860.0,906.8,56.5
ALWAYS,3291,140.5,171.8,159.9,191.1,62.4
HEL,343,26.0,83.0,78.0,135.0,83.0
P,1310,0,0,0,0,78.0
LEARN,718,59.2,127.8,121.8,208.8,99.6
BETTER,1186,166.5,195.0,171.7,200.2,77.8
SMTHE,12012,1092.0,1128.3,1131.0,1167.3,49.3
PROJECTS,1467,103.5,167.8,161.9,226.1,74.0
WE,296,62.5,93.5,93.5,124.5,62.0
RE,219,0,0,0,0,55.0
GIVEN,749,68.8,134.2,128.0,193.4,77.8
ARE,421,52.0,93.7,83.0,124.7,72.7
REALLY,1763,233.7,265.3,280.8,327.8,73.0
GOOD,546,54.8,89.8,93.8,128.8,54.5
AND,265,15.3,62.3,62.3,109.3,68.0
ENHANCE,2059,111.4,116.0,107.0,111.6,62.3
OUT,453,62.0,88.3,104.0,130.3,57.7
LEARNING,1451,148.2,183.4,198.9,241.8,83.9
TO,187,15.5,54.5,46.5,85.5,70.0
NEXT,952,148.2,202.8,206.8,261.2,78.0
LEVEL,1357,74.8,40.4,43.6,15.6,50.0
AMONG,18393,285.8,340.5,348.3,403.0,72.8
THE,280,26.0,72.7,67.3,114.0,67.3
CLASSES,1295,169.3,189.4,191.6,211.7,57.9
I,327,0,0,0,0,78.0
DONT,1342,257.2,312.0,312.0,382.2,85.8
LIKE,733,101.5,152.0,156.0,206.5,70.0
THE,2792,20.7,52.0,62.3,104.3,73.3
CLASSES,920,111.6,133.9,136.0,158.3,57.9
I,297,0,0,0,0,78.0
DONT,1076,195.2,249.8,245.8,300.2,70.0
LIKE,499,54.8,105.2,109.2,159.8,70.0
MUCH,765,113.0,163.8,167.8,218.5,74.2
ARE,358,36.3,78.0,62.3,104.0,67.7
THE,296,10.3,62.3,62.3,114.3,78.0
ONES,998,160.0,218.5,218.2,276.8,74.0
WITH,624,85.8,136.5,132.8,183.5,66.5
VERY,780,93.5,163.8,167.8,238.0,89.8
