word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,998,132.5,195.0,195.0,257.5,125.0
FAVOURITE,2355,116.1,234.0,237.4,393.6,178.7
CLAS,7114,28.2,81.2,75.0,128.0,78.0
WAS,795,109.0,166.7,187.0,306.7,187.0
MATH,843,50.8,140.2,148.2,245.8,132.8
CLASS,2340,196.4,258.8,268.4,330.8,90.6
I,374,0,0,0,0,124.0
N,1060,0,0,0,0,109.0
HIGH,1045,198.8,206.5,195.0,202.8,82.0
SCHOOL,1950,145.5,223.7,221.0,299.2,93.8
SINCE,2870,369.0,455.0,447.2,553.8,127.5
SOLVING,1950,131.7,251.9,251.9,372.0,142.4
MATH,1576,101.5,195.0,210.8,304.2,136.5
PROBLEMS,2153,146.1,247.6,247.8,349.2,117.1
WERE,873,199.0,187.5,210.5,214.5,152.0
INTELLECTUALLY,4477,528.1,558.3,560.4,590.6,71.4
SIMULATING,3619,525.7,597.4,605.1,676.8,112.3
LEAST,2293,134.2,255.8,249.6,396.4,171.8
FAVORITE,7722,541.9,624.0,625.2,707.3,93.8
WAS,1310,140.3,234.0,239.0,332.7,145.7
HISTORY,2637,147.1,249.6,247.4,349.9,118.1
IT,733,140.5,195.0,203.0,257.5,117.0
I,640,0,0,0,0,109.0
DO,1358,46.5,85.5,117.0,156.0,109.5
LIKE,1170,117.2,202.8,203.0,288.5,116.8
INTERACTION,4072,398.5,415.5,429.7,458.1,105.1
IN,468,78.0,117.0,125.0,164.0,86.0
CLASSES,5616,557.1,592.9,597.3,633.0,95.9
LAB,1700,192.3,286.0,286.0,379.7,135.3
ARE,686,88.3,171.7,161.3,286.0,171.3
GREAT,1248,96.6,205.8,209.2,343.2,162.2
TO,733,109.0,195.0,187.0,273.0,164.0
PUT,748,62.3,166.3,166.3,270.3,156.0
OUR,1467,275.3,353.7,348.3,426.7,114.7
THEORETICAL,4150,652.5,706.0,700.6,762.7,113.5
KNOWLEDGE,4353,686.4,761.0,750.6,825.1,123.1
INTO,1404,187.0,284.5,277.0,374.5,125.0
PRATICAL,6271,1193.1,1259.5,1259.6,1326.0,117.2
CTICAL,9470,226.3,270.5,265.3,309.5,132.5
STUFF,1529,196.4,256.0,274.6,334.2,97.0
YES,3057,124.3,223.7,223.7,353.7,182.0
HOMEWORK,2917,565.6,633.8,629.8,697.9,109.0
AND,1513,322.3,416.0,426.3,520.0,145.7
QUIZZES,4820,555.1,650.9,650.7,746.4,115.7
HELP,1186,132.8,226.2,230.0,323.5,124.8
US,842,62.5,117.0,132.5,187.0,124.5
LEARN,1108,81.2,177.8,177.8,299.6,140.6
BETTER,6802,267.8,306.8,273.0,312.0,96.2
