word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,796,93.5,148.0,171.5,226.0,132.5
FAVORITE,2901,220.2,339.2,341.2,464.2,142.5
CLASS,1061,81.2,159.0,174.8,252.6,112.2
WAS,531,16.0,114.3,114.3,234.0,171.7
INFORMATION,4774,356.5,382.1,388.9,414.6,76.9
RETRIEVAL,3400,565.0,625.7,625.7,686.3,98.8
WHICH,1030,265.4,290.4,299.6,324.6,112.2
I,390,0,0,0,0,109.0
TOOK,1030,140.2,195.0,195.0,249.8,86.0
IN,343,39.0,23.5,62.0,124.5,163.5
MY,499,86.0,140.5,140.5,195.0,109.0
MASTERS,1451,209.6,267.6,274.0,332.0,122.6
IN,359,39.0,39.0,54.5,132.5,171.5
FIRST,1014,68.4,156.0,162.4,256.0,121.8
SEMESTER,1950,337.4,364.6,370.5,397.8,78.0
SMY,3603,993.0,1076.3,1097.0,1180.3,140.3
LEAST,1185,84.2,184.0,181.0,312.0,162.2
FAVORITE,1904,109.4,212.5,214.5,329.4,132.5
CLASS,1061,97.0,168.6,178.0,249.6,102.8
TURNS,1326,137.0,237.0,237.0,337.0,125.0
OUT,671,67.7,161.0,161.3,254.7,135.0
TO,343,31.5,93.5,86.0,148.0,116.5
BE,343,8.0,62.5,78.0,132.5,124.5
DISTRIBUTED,2434,479.3,489.1,493.5,506.2,85.2
SYSTEMS,4134,289.7,318.9,318.6,347.7,86.9
IN,375,31.5,39.0,62.5,133.0,164.5
THIS,2839,458.8,542.8,536.6,620.6,105.8
SEMESTER,3900,222.4,251.5,255.5,284.6,74.0
THE,889,67.7,145.7,145.7,223.7,119.7
CONTENT,1545,227.4,256.3,260.7,289.6,80.4
OF,343,15.5,39.0,70.5,125.0,140.5
THE,483,20.7,109.0,109.0,197.3,130.0
COURSE,1372,96.2,187.2,195.0,286.0,117.0
IS,343,8.0,78.0,86.0,156.0,148.0
RVERY,5054,27.7,74.6,69.3,119.8,66.1
MUCH,796,62.2,152.2,152.0,242.0,117.2
RSTRICTED,2340,355.2,379.6,382.9,407.2,95.3
TO,546,31.0,85.5,109.0,163.5,132.5
