word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,374,0,0,0,0,124.0
LIKED,2262,285.8,340.5,340.7,411.0,88.7
MATHS,2215,296.5,343.2,351.0,418.7,88.5
AND,359,31.3,93.7,88.3,150.7,83.0
HISTORY,1560,104.7,171.6,182.7,276.4,118.1
CLASSESEMATIC,9298,1660.7,1677.5,1685.8,1702.7,56.4
BECAUSE,1700,416.6,447.9,468.0,499.3,78.0
OF,281,8.0,47.0,62.5,101.5,93.5
THE,468,57.0,119.7,119.7,182.3,94.0
WAY,514,46.7,98.7,98.7,150.7,78.0
THE,531,67.7,145.7,130.0,208.0,99.0
TEACHER,1654,340.7,380.9,376.6,416.7,78.1
TAUGHT,1170,137.7,171.5,161.2,195.0,70.0
THEM,530,54.8,101.5,109.2,156.0,74.0
I,655,0,0,0,0,156.0
BIOLOGY,7878,240.6,280.9,287.6,327.9,80.4
WAS,593,104.0,156.0,156.0,208.0,78.0
MY,406,70.5,117.0,133.0,179.5,109.0
LEAST,936,115.4,146.6,162.2,212.2,78.0
FAVORITE,2200,173.5,243.8,241.9,327.9,93.9
AS,281,0,0,0,0,39.0
IT,265,0.0,39.0,39.0,78.0,78.0
HAD,609,67.7,109.3,130.0,171.7,83.3
WAS,531,83.0,140.3,135.3,192.7,78.3
BORING,1185,64.8,132.5,130.0,223.3,106.3
I,515,0,0,0,0,141.0
DIDNT,1404,143.6,143.4,168.6,168.4,75.0
T,1233,0,0,0,0,78.0
INTERACT,1701,390.1,415.4,438.9,483.6,89.8
MUCH,671,66.2,113.0,121.0,167.8,70.2
IN,234,15.5,23.5,46.5,85.5,101.0
CLASS,702,75.0,118.6,118.6,162.2,56.0
LABS,796,78.0,144.2,148.2,214.5,89.8
WERE,717,183.2,195.0,179.2,191.0,54.8
FUN,1263,88.3,161.0,150.7,244.0,119.3
THEY,1279,70.0,132.5,128.8,191.2,78.2
WERE,733,187.5,191.5,191.2,195.2,58.2
USEFUL,2855,630.6,659.4,657.4,686.3,69.0
FOR,795,151.0,213.3,218.3,280.7,93.3
GAINING,1248,149.3,158.3,160.6,182.7,64.4
PRACTICAL,1638,259.9,272.2,265.0,291.1,64.2
KNOWLEDGE,1950,152.6,199.2,199.2,245.9,72.7
MORE,936,101.2,152.0,167.8,218.5,74.2
HOMEWORKS,2621,447.1,499.2,502.6,554.7,95.4
WILL,702,66.5,117.0,109.2,159.8,70.0
HELP,827,89.5,148.2,140.5,238.2,121.2
LEARN,982,87.4,152.8,159.0,224.4,87.2
BETTER,5289,161.3,169.3,176.8,184.8,52.0
BUT,421,31.7,83.3,83.0,156.0,104.0
MAY,561,52.0,114.3,109.0,171.3,93.3
ADD,577,109.0,130.0,140.3,161.3,52.3
TO,327,7.5,62.0,46.5,101.0,93.5
MENTAL,3385,296.3,350.1,350.1,403.9,64.2
FATIGUE,1825,136.1,202.9,198.3,265.0,75.6
GRADING,1498,200.4,236.1,225.3,278.7,82.6
HELPS,858,87.4,152.8,149.8,246.4,112.2
KEEP,671,58.5,105.2,101.5,148.2,70.2
MOTIVATION,2402,371.3,401.0,385.2,414.9,76.4
IN,296,39.0,23.5,46.5,109.0,148.0
ANY,499,73.0,125.0,125.0,177.0,78.0
CLASS,1482,109.0,153.0,156.0,200.0,59.6
I,3682,0,0,0,0,47.0
WANT,608,62.5,124.8,128.8,191.0,81.8
TO,297,23.5,15.5,8.0,47.0,70.5
GO,359,7.5,54.5,54.5,101.5,94.0
IN,312,31.0,31.5,31.0,93.5,124.5
SOFTWARE,1545,116.9,171.6,171.6,238.1,76.2
DEVELOPMENT,1732,285.2,327.5,327.7,378.6,68.0
FIELD,2012,168.6,249.6,249.6,330.6,99.6
IN,812,148.0,187.0,203.0,242.0,94.0
FIVE,842,97.8,175.5,167.8,245.5,97.2
YEARS,1295,56.0,106.2,112.4,168.6,78.0
I,1030,0,0,0,0,140.0
WANT,2184,361.8,411.8,411.8,461.8,65.6
TO,328,15.5,54.5,54.5,93.5,78.0
BE,266,23.5,70.0,70.5,117.0,93.5
WORKING,1077,55.7,133.7,133.7,211.7,89.1
ON,406,31.0,39.0,62.5,132.5,163.5
CUTTING,1092,60.1,104.7,107.0,182.7,89.1
EDGE,733,89.8,85.8,97.8,93.8,58.5
TECHNOLOGIES,3183,470.4,499.2,504.3,535.6,63.8
FINDING,1248,193.9,218.4,207.6,245.3,73.4
INNOVATIVE,2403,517.8,541.4,536.4,560.0,67.2
SOLUTIONS,3869,244.6,261.8,260.1,277.3,74.6
AND,406,36.7,93.7,93.7,150.7,83.0
VERY,609,42.8,89.8,93.8,148.2,78.0
HAPPY,890,106.0,153.0,156.0,203.0,62.6
AND,390,20.7,78.0,88.3,145.7,88.7
SATISFIED,2012,285.9,306.8,298.0,318.9,60.7
WITH,670,39.0,109.2,109.0,179.2,93.5
MY,421,46.5,101.0,109.0,163.5,117.0
WORK,780,62.0,140.5,136.5,215.0,98.0
AND,343,31.3,73.0,88.3,130.0,72.7
PAY,827,166.3,223.7,234.0,291.3,93.7
SINCERITY,4274,1057.2,1104.1,1116.2,1163.1,88.3
AND,1919,21.8,56.2,62.4,96.8,53.2
FOCUS,1107,124.6,193.4,190.2,259.0,84.4
WILL,671,66.5,113.0,113.2,159.8,70.0
HELP,780,93.8,144.2,132.8,222.2,109.0
ME,219,8.0,31.0,39.0,78.0,86.0
GET,748,166.3,213.3,213.0,260.0,67.7
THERE,1342,134.2,159.0,143.8,168.6,56.2
UB,1061,117.0,164.0,148.0,195.0,78.0
HAS,421,47.0,88.3,109.3,150.7,77.7
A,94,0,0,0,0,63.0
VERY,609,43.0,97.5,97.5,152.0,74.0
GOOD,561,78.0,117.0,117.0,156.0,54.5
CURRICULUM,2542,385.3,419.5,413.3,447.5,60.7
AND,390,15.7,83.3,93.7,161.3,104.0
DEFINITELY,2293,502.1,528.7,525.7,552.3,70.2
BOOST,1310,190.2,237.2,240.2,287.2,62.6
MY,296,46.5,78.0,93.5,125.0,78.5
SKILLS,1326,187.3,205.5,203.0,221.2,57.2
DREAMS,1498,148.2,213.2,215.8,286.2,83.3
ARE,609,98.7,150.7,156.0,208.0,83.3
ACHIEVED,3416,397.8,438.8,446.5,487.5,80.0
PRIMARILY,1560,232.3,267.0,270.4,305.1,65.9
BY,343,47.0,15.5,54.5,117.0,164.0
HARDWORK,2496,407.8,444.6,446.6,495.2,85.8
WITH,2262,38.8,105.2,101.5,168.0,82.2
AN,265,0.0,39.0,39.0,78.0,78.0
ELEMENT,952,140.4,160.4,171.6,191.6,62.3
OF,281,8.0,31.0,54.5,93.5,101.5
LUCK,826,85.5,152.2,148.0,214.8,90.0
OFTEN,795,74.8,118.6,124.8,193.4,90.4
INVOLVED,2075,393.9,421.0,435.0,481.6,91.6
I,500,0,0,0,0,93.0
EE,358,0,0,0,0,39.0
PEOPLE,1763,160.6,174.0,173.9,187.3,53.6
HAVING,1108,98.7,156.0,161.2,254.8,111.8
FUN,452,41.7,93.7,83.0,166.3,109.3
IN,280,39.0,23.0,39.0,101.0,140.0
SNOW,1232,50.8,117.0,113.0,195.2,105.8
IT,499,47.0,78.0,109.5,140.5,93.5
LOOKS,1872,78.0,117.0,114.3,153.3,49.3
LIKE,577,50.8,105.2,113.2,167.8,78.0
A,94,0,0,0,0,78.0
VACATION,1747,183.4,220.2,226.1,274.8,83.8
PLACE,983,87.2,131.2,143.4,231.0,121.8
WHICH,904,187.2,193.4,215.2,221.4,78.0
IS,234,15.5,54.5,62.5,101.5,86.0
QUITE,796,75.0,134.2,131.2,221.6,106.0
POPULAR,2215,254.0,289.6,303.1,338.7,84.6
IT,843,31.0,62.0,93.5,124.5,93.5
IS,218,8.0,47.0,39.0,78.0,70.0
VERY,531,46.5,74.0,74.2,132.8,82.0
CROWDED,1700,191.7,225.0,229.6,262.9,66.7
PEOPLE,1248,151.0,156.2,184.8,190.0,78.0
ARE,608,104.0,156.0,150.7,202.7,78.0
SKIING,11342,83.3,140.5,137.8,195.0,70.2
SLEDGING,9095,153.9,173.6,181.4,220.4,83.8
AND,343,26.0,78.0,83.0,135.0,78.0
EVEN,530,113.2,109.0,121.2,117.0,70.2
BUMPING,1420,104.7,189.4,189.4,296.4,118.1
INTO,718,54.8,81.8,82.0,156.0,109.2
EACH,702,74.2,128.8,128.8,191.2,86.0
OTHER,1170,31.4,96.8,99.8,165.2,81.0
AND,297,21.0,73.0,73.0,125.0,78.0
INTO,514,35.0,74.2,78.0,156.2,109.2
TREES,1077,133.8,177.8,177.8,221.8,56.6
SOME,717,78.0,117.0,117.0,203.0,105.5
PEOPLE,795,142.8,156.0,168.8,182.0,75.7
ARE,593,99.0,151.0,156.0,208.0,83.0
FISHING,1310,213.9,247.1,247.4,289.6,82.4
AND,375,20.7,88.3,99.0,166.7,104.3
ICE,483,62.3,114.3,124.7,176.7,88.3
SKATING,1825,153.7,205.0,207.3,289.7,93.6
SDATACOLLECTIONMDATACOLLECTION,61074,2320.3,2335.8,2333.3,2348.9,33.8
PUSHKAR,2062,74.1,98.9,102.4,179.1,92.4
CSE,970,96.7,148.3,155.7,207.3,80.0
PROJECT,1670,111.4,178.3,179.6,249.3,84.3
AMAZON,75826,141.7,161.7,163.3,210.0,91.7
WINTER,909,65.2,126.7,130.7,218.8,106.0
SHOTENNIS,226395,50151.8,50191.8,50191.8,50231.8,71.1
