word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,546,85.5,124.5,132.5,171.5,86.0
FAVORITE,3572,356.9,434.8,429.0,506.9,83.8
CLASS,796,84.2,137.2,137.4,190.4,71.8
IN,406,70.5,109.5,109.5,148.5,78.0
COLLEGE,1029,118.1,147.1,140.4,169.4,58.1
WAS,593,78.0,135.0,140.3,197.3,88.3
PROGRAMMING,2434,432.7,451.2,458.2,476.6,60.9
FUNDAMENTALS,1950,315.8,352.2,348.5,384.9,74.2
WITH,826,82.2,148.2,156.0,222.0,97.0
C,2527,0,0,0,0,78.0
BECAUSE,1279,254.0,296.4,285.0,327.4,75.9
I,421,0,0,0,0,94.0
REALLY,1108,98.7,150.8,153.5,205.7,65.2
ENJOYED,1357,260.9,298.6,289.9,327.6,66.9
THE,390,41.3,88.3,83.3,140.3,83.0
TEACHING,1575,101.5,173.6,173.5,245.6,79.9
METHODOLGY,2746,229.4,276.0,277.8,324.4,73.2
LOGY,2231,101.5,164.0,167.8,230.2,85.8
OF,250,31.5,70.5,70.5,109.5,78.0
THE,405,36.0,98.7,93.3,156.0,88.7
TEACHER,4789,236.3,267.4,274.1,305.3,78.0
MY,1638,296.0,327.5,327.5,359.0,63.0
LEAST,842,53.2,124.8,124.8,196.4,87.2
FAVORITE,4368,454.5,532.4,526.5,604.4,85.6
CLASS,1014,93.6,152.8,153.0,212.2,78.0
WAS,577,72.7,135.3,135.0,197.7,93.7
OPTICAL,1841,138.1,214.0,214.0,294.1,91.3
COMMUNICATION,10358,381.5,384.0,386.4,388.8,52.8
AND,406,26.0,83.3,93.7,151.0,99.0
I,375,0,0,0,0,78.0
FEEL,593,58.2,101.2,97.5,140.5,58.8
THAT,562,70.0,70.2,66.2,74.0,73.8
THE,422,41.3,104.0,93.7,156.3,83.7
INSTRUCTOR,2340,340.0,385.2,380.8,426.0,67.2
COULD,842,74.8,146.6,143.4,215.2,90.4
HAVE,453,23.5,89.8,85.8,152.0,85.8
MADE,593,58.2,125.0,117.0,183.8,86.2
IT,296,46.5,85.5,85.5,124.5,78.0
MORE,546,31.0,70.0,70.0,109.0,58.5
INTERESTING,3026,395.6,395.6,397.1,397.1,49.6
BY,499,70.0,109.0,117.0,156.0,86.0
TRYING,1170,90.8,161.2,163.7,234.0,83.3
TO,312,0.0,39.0,54.5,93.5,93.5
APPROACH,2480,310.3,338.1,338.0,365.8,60.6
THE,406,41.7,83.3,78.0,140.3,88.3
SUBJECT,1716,131.4,205.0,207.3,280.9,87.0
IN,390,62.5,101.5,101.5,140.5,78.0
A,328,0,0,0,0,109.0
MORE,640,62.5,132.8,128.8,199.0,89.8
PRACTICAL,1622,280.8,303.2,298.1,320.6,71.1
WAY,608,57.3,125.0,124.7,192.3,98.7
RATHER,795,137.8,166.3,163.8,192.3,78.0
THAN,702,66.5,132.8,128.8,195.0,81.8
THROWING,1763,124.8,196.9,197.0,269.1,80.0
AT,406,39.0,78.0,62.5,101.5,62.5
TH,514,54.5,101.0,93.5,140.0,85.5
E,374,0,0,0,0,109.0
CLASS,827,80.8,143.6,146.6,209.4,84.6
A,141,0,0,0,0,94.0
NEVER,748,146.8,165.4,156.2,180.8,65.4
ENDING,1373,262.7,285.8,294.0,317.2,75.3
STREAM,1186,93.5,158.7,169.0,234.2,86.0
OF,608,179.5,218.5,218.5,257.5,78.0
THEORETICL,6630,436.8,465.7,469.1,498.1,46.8
AL,1185,296.5,351.0,343.5,398.0,101.5
CONCEPTS,2043,214.6,255.4,259.4,300.1,72.1
LABS,1435,121.0,187.2,187.2,253.5,85.8
ARE,2543,712.3,775.0,785.3,848.0,104.3
GREAT,811,50.0,115.4,121.6,187.0,84.0
ND,266,15.5,62.5,62.0,109.0,93.5
ARE,437,36.7,99.0,99.0,161.3,98.7
REALLY,1155,93.7,150.8,156.0,213.2,72.8
HELPFUL,1575,334.4,374.4,365.6,405.6,64.6
TOO,3541,67.3,98.7,98.7,130.0,62.7
IF,344,70.5,117.0,109.5,156.0,85.5
THEY,562,31.2,93.5,93.8,156.0,78.0
ARE,531,78.0,109.3,140.3,171.7,67.7
RELATED,1388,242.9,283.0,283.0,323.1,75.9
TO,390,47.0,86.0,86.0,125.0,78.0
THE,500,62.3,104.0,93.7,156.0,88.3
CONCURRENT,1981,322.9,338.4,341.7,357.2,59.2
TOPIC,842,71.6,140.4,137.2,206.0,87.4
IN,359,54.5,93.5,93.5,132.5,78.0
CLASS,889,90.6,143.4,143.6,196.4,71.6
I,375,0,0,0,0,93.0
DONT,2620,433.6,477.4,480.4,524.2,62.4
THINK,936,87.2,156.0,149.8,218.6,78.2
TOO,484,57.3,88.3,88.7,119.7,62.3
MANY,749,66.5,128.8,128.8,191.0,81.8
HOMEWORKS,3463,248.0,300.0,299.9,351.9,81.3
HELP,905,70.2,148.2,140.5,218.5,97.5
US,281,31.0,78.0,78.0,125.0,94.0
LEARN,999,90.6,162.2,162.2,233.8,87.2
BETTER,3260,114.3,135.0,124.8,161.2,65.0
THEY,577,31.2,93.5,89.8,152.0,74.0
DO,531,62.5,101.5,117.0,156.0,93.5
BUT,3074,88.3,140.3,140.3,192.3,78.0
THEY,1092,152.0,218.2,214.5,280.8,85.8
DO,436,62.5,93.5,109.0,140.0,77.5
INFACT,1077,77.8,143.0,140.5,210.7,80.7
TRAIN,874,81.2,140.4,140.4,199.6,71.8
US,249,31.0,70.0,70.0,109.0,78.0
TO,343,8.0,47.0,54.5,93.5,85.5
WORK,936,105.2,167.8,175.5,238.0,89.8
HARDER,983,189.7,226.2,223.5,260.0,80.8
AND,390,21.0,73.0,78.0,130.0,88.3
REGULKARLY,2402,349.5,374.5,376.0,401.0,64.0
I,453,0,0,0,0,78.0
MY,2184,125.0,164.0,179.5,218.5,93.5
FUTURE,1544,244.3,267.7,270.3,293.7,72.7
CAREER,1451,215.8,226.3,231.3,241.8,52.2
PLANS,889,78.2,146.6,146.6,215.0,84.0
INVOLVE,2403,374.4,397.9,405.5,429.0,52.8
ME,1092,374.0,429.0,413.0,468.0,94.0
GETTING,1248,216.1,240.7,240.7,265.3,55.7
A,156,0,0,0,0,110.0
SUCCESSFULLY,9984,217.2,243.6,242.4,271.2,46.8
COMPLETING,1887,95.2,163.8,168.5,237.1,79.5
MY,452,78.0,109.5,124.5,156.0,78.0
MASTERS,1623,300.7,343.0,334.1,376.4,75.7
FROM,670,62.2,120.8,124.8,183.2,78.0
UB,437,85.5,117.0,117.0,148.5,63.0
WITH,827,89.5,144.2,152.0,206.8,82.0
AN,593,47.0,78.0,109.5,140.5,93.5
ADVANCED,2059,263.4,300.2,290.6,327.5,68.1
IA,733,101.0,163.5,148.0,210.5,109.5
CERTIFICATE,6053,460.8,462.3,462.2,463.6,53.8
THE,608,36.3,88.3,83.0,145.7,88.7
SECTOR,1404,129.8,200.2,200.2,270.5,83.3
I,374,0,0,0,0,78.0
WISH,842,93.8,152.0,160.0,218.2,81.8
TO,296,0.0,39.0,39.0,78.0,78.0
WORK,843,82.0,136.5,148.2,202.8,78.0
IN,405,70.0,109.0,109.0,148.0,78.0
IS,281,23.5,78.0,62.5,117.0,93.5
SOFTWARE,3354,123.0,193.1,200.9,271.0,87.6
AND,390,26.0,88.3,88.3,150.7,98.7
CYBER,1170,103.2,168.4,159.2,224.4,77.8
SECURITY,4025,128.8,206.8,218.4,296.4,95.5
OR,312,31.5,78.0,70.5,117.0,85.5
MAYBE,827,71.4,143.4,143.4,215.4,87.6
EVEN,702,93.8,97.8,86.0,90.0,58.2
NETWORK,3011,318.7,387.7,387.7,456.7,80.1
SECURITY,2169,124.6,206.6,208.6,290.6,95.6
FIVE,1186,70.0,144.2,148.2,222.5,109.5
YEARS,920,81.0,149.8,143.4,218.2,90.4
FROM,670,62.2,120.8,124.8,183.2,78.0
NOW,452,57.3,114.3,109.3,166.3,83.0
I,328,0,0,0,0,78.0
EE,687,0,0,0,0,39.0
MYSELF,1139,91.3,161.2,158.7,228.5,82.8
WORKING,1248,87.1,151.6,156.0,220.4,77.7
AS,312,54.5,101.5,101.5,148.5,94.0
A,203,0,0,0,0,109.0
SENIOR,1123,98.5,163.8,161.2,226.5,78.3
SECURITY,8814,439.1,512.9,518.8,592.5,89.4
IN,406,62.5,101.5,109.5,148.5,86.0
ONE,453,67.7,119.7,114.3,166.3,78.0
O,266,0,0,0,0,78.0
THE,405,41.7,104.0,93.3,155.7,83.0
