word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,374,0,0,0,0,46.5
Y,1030,0,0,0,0,62.0
FAVORUTE,5085,464.7,546.0,542.6,627.2,95.0
ORITE,4649,112.2,187.2,187.2,262.2,93.8
CLASS,796,50.0,134.0,118.6,209.0,112.4
HIUGH,780,112.2,118.4,84.2,109.2,74.8
GH,1310,0,0,0,0,47.0
SCOOL,1154,137.4,171.6,171.6,205.8,52.8
AS,312,0,0,0,0,78.0
MATHS,1825,37.4,109.2,112.4,203.0,115.6
MATICS,9204,60.1,129.3,131.6,218.7,105.0
MY,422,0,0,0,0,62.5
LEASTB,1669,51.3,109.1,104.7,184.9,102.4
I,344,0,0,0,0,109.0
LOVED,780,75.0,137.2,137.4,206.0,87.4
COMING,795,36.3,75.3,80.5,129.8,67.5
UP,405,70.5,148.5,117.0,195.0,124.5
WITH,561,31.2,89.8,85.8,152.2,101.5
SOLUTIONS,1716,194.0,239.2,232.2,284.3,95.2
TO,219,0,0,0,0,70.5
THE,390,0.0,41.7,41.3,83.0,83.0
PROBLEM,1279,69.0,147.0,149.3,245.0,122.4
AND,359,5.0,36.3,47.0,88.3,93.3
IUT,219,31.3,5.3,15.7,41.7,73.0
WAS,374,0,0,0,0,31.0
MORE,484,23.2,46.8,46.8,70.2,47.0
KLIKE,437,21.8,37.4,34.2,49.8,28.0
LIKE,1591,27.5,47.0,54.8,74.2,46.8
SOLVING,1467,140.3,196.0,193.9,298.7,122.7
PUZZLES,2246,175.5,235.9,249.6,329.5,105.2
MY,2090,78.0,132.5,132.5,187.0,109.0
LEAST,702,53.2,100.0,93.6,178.0,112.4
FAVORATE,1794,284.8,343.1,325.9,384.2,101.5
CLASS,733,9.4,46.8,53.0,109.2,87.4
AS,358,0,0,0,0,101.5
SOCIAL,2449,224.4,288.5,282.8,354.9,87.8
SICNECE,1544,247.1,276.3,282.9,312.0,82.7
CIENCE,3775,348.3,332.8,327.5,312.0,70.0
AS,1872,0,0,0,0,101.5
I,187,0,0,0,0,140.0
FOUND,733,46.8,96.6,96.8,184.2,112.4
IN,1638,62.5,132.5,109.0,179.0,116.5
D,140,0,0,0,0,93.0
IT,187,0,0,0,0,78.0
REALLY,1045,75.3,143.0,148.2,226.2,101.3
BORING,2012,41.5,122.2,122.2,228.5,124.5
ILIKE,811,56.2,31.2,40.6,15.6,40.6
INTERACTIONS,1747,148.1,150.8,157.2,180.8,80.7
N,343,0,0,0,0,203.0
CLASS,1045,75.2,124.8,137.2,199.6,93.6
HEY,312,10.3,57.0,46.7,93.3,83.0
ARE,453,52.0,88.7,88.3,125.0,73.0
VERY,484,23.5,85.8,85.8,195.0,136.5
INFORMATIVE,4352,417.1,462.7,467.9,515.7,69.7
THE,421,0,0,0,0,36.3
LABS,546,27.2,58.5,70.2,132.5,97.2
ARE,468,41.7,104.0,78.0,140.3,98.7
ELL,421,0,0,0,0,57.0
EQIPPED,2730,259.2,280.9,298.2,319.9,76.0
YES,3916,62.7,145.7,135.3,218.3,119.3
THET,515,15.8,19.5,11.5,46.8,62.5
ARE,452,31.3,93.7,83.3,145.7,114.3
IMPRTATN,3213,382.4,427.0,427.2,471.9,93.5
MN,234,0,0,0,0,54.5
INLEARNING,2574,132.7,152.8,151.4,187.1,84.2
CONCETS,4196,289.3,322.0,320.5,355.9,59.5
QUIXZZES,23837,187.2,244.3,251.3,308.4,76.2
AND,624,26.0,15.3,15.7,57.0,83.0
HOMEWORK,1248,204.9,257.4,243.6,315.6,114.9
HELP,640,46.8,136.5,124.8,214.5,109.2
US,297,0,0,0,0,47.0
TO,219,0,0,0,0,62.5
REMAIN,2153,244.5,338.0,330.3,444.5,135.0
UP,375,0,0,0,0,47.0
DATE,515,31.0,78.0,74.2,152.2,113.2
WIH,2277,0.0,23.2,27.2,50.5,50.5
TH,795,7.5,55.0,47.0,109.5,117.0
THE,421,5.3,31.0,36.3,72.7,78.0
COURSEWORK,2012,442.8,480.3,478.8,516.3,100.0
WOULD,717,18.6,49.8,53.0,115.4,93.6
LKEARN,796,51.7,101.5,98.8,184.7,114.5
WITH,640,27.5,97.5,101.5,218.5,160.0
LEARN,5429,37.0,60.5,64.4,107.4,60.5
BETTER,765,122.2,145.5,106.7,130.0,54.7
WITHOUT,905,51.3,95.9,95.9,167.3,93.7
PRESSURE,1264,187.2,195.0,189.0,228.0,87.6
IF,359,0,0,0,0,70.5
THERE,764,62.4,112.4,106.0,156.0,71.8
WAS,2153,421.5,479.8,468.0,557.8,121.0
NO,733,46.5,148.0,117.0,218.5,172.0
GRADE,967,56.4,162.2,159.2,265.0,130.8
ASSOCIATED,1763,120.1,160.7,156.0,202.8,84.2
UITH,515,54.8,70.2,54.8,101.8,62.8
ITH,1778,15.7,73.0,46.7,104.0,88.3
CLASS,904,28.0,81.0,71.6,124.6,68.6
I,998,0,0,0,0,109.0
ANT,452,15.7,26.0,36.3,78.0,93.7
TO,171,0,0,0,0,70.0
WORK,483,11.5,54.8,62.2,113.0,81.8
S,172,0,0,0,0,141.0
SUCCESFUL,2028,280.8,299.9,308.6,327.7,62.6
SOFTWARE,6287,111.2,193.0,185.2,271.0,99.4
INGINEER,2137,171.6,198.9,194.9,237.9,81.9
EIN,7239,1336.3,1372.7,1383.3,1419.7,83.3
IT,1155,78.0,125.0,124.5,171.5,93.5
SECTOE,2278,410.7,455.0,447.2,491.5,93.8
SEE,546,0,0,0,0,57.3
Y,280,0,0,0,0,140.0
SELF,1810,137.4,187.2,177.8,227.6,68.4
HEADINF,1170,71.0,136.0,138.1,238.3,117.9
TEAM,624,39.0,109.2,113.0,183.2,113.0
UNER,1076,86.0,206.8,183.2,327.5,175.2
DER,1216,0,0,0,0,46.7
FROM,484,23.2,43.0,43.0,109.2,101.2
YEARSFROM,2184,367.2,431.6,421.1,488.8,114.3
NOW,1623,78.0,130.0,119.7,223.7,145.7
I,249,0,0,0,0,109.0
THINK,764,62.2,118.6,103.0,246.6,162.2
AM,187,0,0,0,0,93.5
GETTING,998,60.1,93.6,95.7,151.4,78.0
CLOSE,811,53.2,87.4,103.0,162.4,90.6
