word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,749,109.0,163.5,171.5,226.0,117.0
FAVORITE,1201,27.2,132.6,132.5,241.9,124.9
CLASS,952,65.4,115.4,131.0,199.8,100.0
I,203,0,0,0,0,141.0
OOK,546,31.0,72.7,62.3,104.0,73.0
WAS,1279,41.3,161.3,156.0,338.0,254.7
PROGRAMMING,2980,352.2,378.3,383.4,417.3,95.1
BECAUSE,1202,265.3,329.9,310.0,378.9,127.0
IT,281,8.0,70.5,78.0,140.5,132.5
ADE,437,5.3,36.3,62.7,93.7,88.3
THINK,592,21.8,62.4,62.4,140.2,105.8
LOGICAL,1170,180.6,234.0,225.3,278.7,109.1
AY,499,23.5,15.5,70.0,109.0,132.5
AND,343,5.0,31.3,41.7,78.0,83.0
TRY,484,26.0,109.3,109.3,192.7,119.7
FIND,453,8.0,58.5,50.8,117.2,97.8
THE,249,26.0,15.3,26.0,67.3,93.3
BEST,608,11.8,93.5,120.8,210.5,140.5
SOLUTION,3822,676.5,696.4,696.4,716.3,46.9
LEAST,827,24.8,99.8,106.0,230.6,155.8
FAVORITE,1077,25.4,105.4,101.4,193.1,105.4
CLASS,749,50.0,109.2,106.0,190.0,112.0
WAS,2481,41.7,166.3,166.7,343.3,234.0
DATABASE,1529,280.8,347.1,331.5,401.9,130.8
DATABASE,1700,193.1,255.5,243.9,310.0,115.0
BECAUSE,3697,503.4,575.0,574.9,650.7,167.0
OF,561,62.5,140.5,171.5,249.5,187.0
THE,374,0.0,36.3,57.0,93.3,93.3
WAY,609,72.7,94.0,62.7,187.3,176.7
PROJECTS,1654,83.9,187.1,183.2,286.5,118.9
ERE,577,114.3,52.0,52.0,10.3,124.7
NOT,359,52.3,83.3,83.0,156.0,109.3
RELATED,936,145.0,167.3,187.1,218.6,89.4
WHAT,406,11.8,54.5,46.8,113.0,97.5
WAS,406,21.0,109.0,73.0,203.0,151.0
TAUGHT,5460,7.9,33.8,36.3,67.5,44.2
HE,156,0,0,0,0,70.0
ECTURE,1935,166.3,202.8,181.8,218.3,116.8
PROFESSOR,1373,228.8,246.2,263.6,284.3,74.4
CAN,952,41.7,52.0,78.0,171.7,151.0
