word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,609,0,0,0,0,54.5
FAVOURIT,2137,115.0,204.8,208.6,309.9,116.9
E,858,0,0,0,0,78.0
RITE,2652,3.8,66.2,62.5,125.0,97.8
CLASS,858,12.6,62.4,62.4,118.6,87.4
COLLEGE,2075,262.9,289.7,285.1,325.4,89.1
WAS,2231,39.0,82.0,89.8,171.8,121.0
ORGANIC,1170,51.1,131.6,129.3,231.7,118.0
FARMING,2371,44.4,156.0,149.3,269.7,138.3
ND,187,0,0,0,0,39.0
LIKE,1560,284.8,323.8,331.5,370.5,70.2
IT,265,0,0,0,0,39.0
BECAUSE,2386,405.5,452.2,442.6,493.1,97.4
IT,5289,23.5,58.5,47.0,82.0,58.5
AM,952,0,0,0,0,62.5
FROM,546,23.5,66.2,50.8,93.5,70.0
FARMERS,2200,198.1,225.0,213.9,271.9,120.4
FAMIL,1014,46.8,127.8,118.6,237.2,137.4
D,281,0,0,0,0,125.0
ND,858,0,0,0,0,39.0
FOUND,1263,159.2,209.2,205.8,293.0,118.4
FARMING,3495,327.5,425.1,411.5,512.9,111.1
USING,1451,124.8,205.5,205.5,286.2,98.8
ORGANIC,1232,71.4,131.4,131.4,236.3,122.7
TECHNIQUES,2964,619.3,675.4,692.7,752.0,109.3
VERY,593,42.8,109.0,89.8,179.5,113.2
INTERESTING,2652,197.1,197.0,197.1,199.9,89.3
MY,734,0,0,0,0,55.0
LEA,2730,21.8,75.0,59.4,125.0,96.8
MY,514,0,0,0,0,70.5
LEAST,1654,196.4,296.4,299.6,418.0,149.6
FAVOURITE,1607,70.9,166.3,159.4,279.1,130.1
CLASS,968,18.8,74.8,75.0,131.0,84.2
WAS,609,67.3,161.0,140.7,296.3,192.3
VLSI,733,31.2,97.5,89.8,156.0,93.5
DESIGN,983,57.3,119.7,114.3,197.7,101.5
IT,499,0,0,0,0,55.0
WAS,484,26.0,104.0,62.3,140.3,114.3
MORE,1482,209.2,243.4,240.2,312.0,109.2
OF,375,0,0,0,0,62.5
THEORETIC,4883,802.7,798.5,805.5,806.9,56.5
I,6115,0,0,0,0,156.0
DO,218,0,0,0,0,78.0
LIKE,561,54.5,62.5,89.5,144.5,109.5
INTERACTION,2294,218.6,222.6,229.8,253.8,86.6
CLASSES,4103,142.7,191.7,189.4,243.0,102.6
THER,3213,19.8,86.0,78.0,144.2,101.2
E,1654,0,0,0,0,70.5
SHOULD,795,39.0,85.8,91.0,153.2,85.5
HAVE,531,39.2,109.2,97.5,191.0,113.0
SOME,998,15.4,62.4,62.4,109.4,72.0
PRACTICAL,2371,313.8,329.3,313.8,332.9,95.3
SESSION,1373,167.0,182.7,176.0,191.7,62.3
MAKE,531,0.0,74.2,70.2,144.5,105.5
THE,374,0.0,31.3,46.7,78.0,78.0
SUBJECT,1404,82.4,178.3,173.9,274.0,122.4
NTERESTING,3151,210.5,194.9,209.1,196.7,81.3
YES,6365,5.3,41.7,47.0,83.3,78.0
LABS,702,39.0,93.5,101.2,163.8,89.8
RE,312,0,0,0,0,93.5
VERY,468,31.0,74.0,66.5,140.5,101.5
USEFUL,1029,148.2,166.3,176.7,194.8,77.8
HOME,920,38.8,89.5,97.5,148.2,78.2
WORK,733,35.0,85.8,89.5,155.8,109.0
AND,359,0.0,26.0,46.7,72.7,72.7
QUIZZES,1809,151.6,238.4,231.7,318.6,104.7
HELP,1404,146.8,202.8,193.4,255.8,81.0
ME,843,0,0,0,0,78.0
LEARN,780,34.2,121.8,112.4,206.0,118.6
BETTER,1716,239.2,268.0,249.5,278.3,96.5
IF,1435,0,0,0,0,36.7
IF,499,0,0,0,0,46.5
THERE,421,31.0,53.2,56.0,96.6,65.4
WAS,437,0,0,0,0,47.0
O,296,0,0,0,0,171.0
NO,1748,36.3,98.7,72.7,135.0,98.7
GRADING,1310,42.4,111.4,116.0,193.9,98.0
WOULD,749,37.2,84.2,99.8,171.6,103.0
DEFINIETLY,3354,286.8,313.2,309.5,340.7,58.8
ENJOY,1232,106.0,193.6,190.2,277.8,121.8
THE,359,5.3,20.7,41.7,67.7,73.0
CLASS,780,12.6,59.2,49.8,109.2,84.4
AS,250,0,0,0,0,101.5
AND,5600,23.5,46.8,82.0,113.2,82.0
LEARN,2325,355.6,427.4,418.2,502.4,109.2
BETTER,1294,267.7,309.3,267.5,309.2,98.8
ANS,390,15.7,20.7,52.0,88.3,104.0
THER,390,15.8,7.8,23.2,46.8,62.5
AS,281,0,0,0,0,125.0
THERE,593,28.2,93.6,65.6,131.0,81.0
WOULS,749,40.6,78.0,93.6,162.2,102.8
BBECAUSE,6786,50.2,98.8,100.6,166.4,79.8
OF,405,0,0,0,0,54.5
LESS,656,4.0,31.2,27.5,54.8,50.8
PRESSURE,2215,241.9,268.9,259.4,302.1,91.6
AM,202,0,0,0,0,93.5
PLANNING,1903,195.1,224.4,222.2,255.5,70.2
TO,250,0,0,0,0,62.5
WORK,499,11.8,74.0,78.0,148.2,113.2
IT,437,0,0,0,0,78.0
SECTOR,1700,75.3,176.7,166.3,267.7,122.2
EE,468,0,0,0,0,70.5
MYSELF,1139,67.7,163.7,166.5,267.8,124.8
S,187,0,0,0,0,171.0
ONE,437,31.0,67.7,57.0,93.7,62.7
OF,343,46.5,124.5,85.5,163.5,117.0
THE,374,15.3,41.3,57.0,83.0,67.7
TOP,437,26.0,104.0,67.7,145.7,119.7
EMPLOYE,13089,1443.9,1450.9,1450.8,1457.8,55.4
OF,234,0,0,0,0,54.5
THE,327,10.3,10.3,36.3,57.0,67.3
BEST,686,74.0,148.2,144.2,218.5,97.5
INNBEST,6676,167.2,189.4,186.1,208.4,28.9
INNO,4368,39.0,66.2,66.2,93.5,40.9
DEDICATED,2434,312.0,329.3,320.8,338.1,78.0
EMLOYEE,3962,287.4,316.4,323.1,352.1,84.7
PLOYEE,5367,74.1,122.9,117.0,165.8,60.4
IN,234,0,0,0,0,93.5
MNC,1014,104.0,140.3,161.3,197.7,93.7
LKE,592,41.7,83.3,98.7,140.3,98.7
IKE,2184,25.0,43.6,46.8,65.4,40.4
MICROSOFT,3354,230.8,291.6,293.1,353.9,99.8
OR,218,0,0,0,0,46.5
