word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,1669,320.0,367.0,366.5,413.5,93.5
THERE,1716,165.4,181.0,181.0,196.6,62.4
IS,281,39.0,70.5,85.5,117.0,78.0
NO,655,148.5,187.5,195.0,234.0,85.5
FAVOURITE,2512,187.3,258.3,258.3,329.3,79.7
CLAS,5601,53.0,87.2,90.6,124.8,56.2
OF,312,47.0,101.5,78.0,132.5,85.5
MINE,1030,163.8,226.2,226.2,288.8,86.0
I,577,0,0,0,0,62.0
N,453,0,0,0,0,78.0
COLLEGE,1498,193.7,207.1,211.9,225.3,62.6
NEITHER,1092,216.1,245.1,247.3,276.3,57.9
IN,359,0,0,0,0,46.5
NOR,1747,31.0,57.3,72.7,140.3,109.0
IN,390,70.0,109.0,109.0,148.0,78.0
HIGH,2090,77.8,77.8,81.0,81.0,43.6
CHOOL,2418,149.8,196.6,196.6,243.4,62.4
THE,624,46.7,109.0,114.3,176.7,93.7
LEAST,780,56.0,99.8,87.2,168.6,97.0
FAVORITE,2668,90.2,140.4,140.4,194.2,62.4
CLASS,718,68.6,112.2,118.6,162.2,62.4
IS,515,109.5,148.5,140.5,179.5,70.0
OF,250,31.5,62.5,62.5,93.5,62.0
COURSE,1123,96.2,161.2,161.2,226.2,78.0
CSE,4493,57.0,124.7,130.0,218.3,145.7
THERE,2403,130.0,143.0,143.0,156.0,52.0
IS,218,23.5,62.5,54.5,93.5,70.0
NOTHING,2247,144.4,179.4,175.4,210.4,68.2
THAT,515,105.5,125.0,101.5,121.0,82.0
PROFESSOR,1606,320.7,331.1,325.8,336.2,50.2
CAN,312,15.7,31.3,41.7,88.7,104.3
DO,249,0,0,0,0,39.0
TO,187,0,0,0,0,31.0
MAKE,827,31.0,85.8,89.8,144.5,78.2
IT,359,39.0,93.5,86.0,140.5,101.5
MORE,686,62.2,124.8,136.5,199.0,93.8
INTERESTING,1903,185.7,188.6,188.6,191.5,49.6
YES,1123,88.3,140.3,140.3,192.3,78.0
LIKE,624,70.0,120.8,124.8,175.5,74.2
INTERACTION,2012,170.2,192.9,181.5,204.3,65.3
CLASSES,1826,149.3,178.3,176.0,205.0,64.7
IT,328,62.5,101.5,101.5,140.5,78.0
KEEPS,826,78.0,127.8,124.8,174.6,65.4
ME,265,23.5,62.5,70.0,109.0,85.5
ALERT,936,78.0,140.4,149.8,212.2,84.4
THE,1825,323.8,359.0,359.0,394.2,54.8
LABS,592,50.5,113.2,120.8,183.5,86.0
ARE,374,0.0,31.0,36.3,67.3,67.3
AN,203,0,0,0,0,39.0
ESSENTIAL,1451,90.1,117.9,112.7,140.4,55.6
PART,655,62.2,128.5,128.5,194.8,85.8
WHICH,640,40.6,90.4,87.4,137.2,68.6
ALLOWS,1014,83.2,137.7,135.2,189.7,70.2
THE,312,31.3,78.0,78.0,124.7,72.7
STUDENT,1419,329.9,367.7,370.1,425.7,97.9
TO,187,0,0,0,0,47.0
APPLY,842,62.6,93.6,93.6,124.6,49.6
THE,359,31.0,83.0,83.0,135.0,78.0
THEORY,999,67.5,132.7,135.2,200.3,78.2
ONTO,733,35.0,50.8,54.5,70.2,35.2
PROBLEMS,1341,80.0,148.1,150.1,218.2,77.9
YES,718,88.3,135.0,140.3,187.0,78.0
NO,1357,70.0,117.0,117.0,164.0,94.0
A,140,0,0,0,0,125.0
STUDENT,1139,258.6,289.9,294.1,343.1,84.6
NEEDS,843,93.6,140.4,140.4,187.2,65.6
HIS,375,26.0,57.0,73.0,156.0,130.0
OWN,1466,21.8,40.4,37.4,56.0,34.2
TIME,1076,47.0,105.2,105.2,163.5,77.8
AS,265,31.0,31.0,62.5,124.5,155.5
WELL,780,93.5,128.8,136.5,171.8,58.8
WE,328,62.5,101.5,94.0,133.0,70.5
ALREADY,889,135.9,164.9,147.0,176.0,73.6
HAVE,452,12.0,81.8,85.8,171.5,109.2
ENOUGH,874,54.5,111.8,109.3,166.7,67.8
ON,327,0,0,0,0,39.0
MY,624,148.5,195.0,187.5,234.0,85.5
PLATE,843,78.0,146.8,143.6,212.4,84.4
I,858,0,0,0,0,78.0
WOULD,796,78.0,134.2,134.2,190.4,68.6
NT,1514,226.0,273.0,265.0,312.0,86.0
COME,577,42.8,97.5,105.2,160.0,78.0
TO,265,0,0,0,0,78.0
ANY,375,0.0,31.3,31.3,62.7,62.7
CLASS,1935,149.6,190.2,190.4,231.0,53.2
NEED,717,93.5,140.2,132.5,179.2,66.2
DEADLINES,1857,275.6,308.6,315.3,348.3,71.1
TO,218,0,0,0,0,47.0
DO,234,0,0,0,0,39.0
THINGS,936,65.0,124.8,124.8,184.7,72.8
PROPERLY,1606,204.6,239.9,233.9,269.1,62.5
AND,343,26.0,73.0,78.0,135.0,88.0
TO,234,0,0,0,0,54.5
THE,343,31.3,78.0,78.0,124.7,72.7
COMPLETION,2933,338.9,387.1,384.4,432.5,72.4
NO,4212,249.5,288.5,320.0,359.0,109.5
I,390,0,0,0,0,156.0
MIGHT,702,53.0,115.4,112.4,174.8,78.0
NOT,452,47.0,93.7,104.0,150.7,77.7
MY,639,0,0,0,0,47.0
FUTURE,1404,207.8,233.8,228.7,254.7,59.8
