word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,468,0,0,0,0,47.0
FAVOURITE,2106,154.1,213.1,211.4,291.3,88.6
CLASS,1154,65.4,149.8,156.0,240.4,115.6
IN,3744,0,0,0,0,39.0
COLLEGE,1155,91.3,124.9,133.7,167.3,55.9
IS,312,0,0,0,0,47.0
OF,343,31.0,93.5,93.5,156.0,125.0
INFORMATION,3354,350.4,371.5,384.4,405.5,69.5
RETRIEVAL,2496,305.1,350.2,350.3,395.4,76.4
BECAUSE,1576,414.6,465.7,459.3,510.4,93.7
IT,1622,351.0,382.2,370.5,401.8,50.8
TEACHES,1279,298.9,327.6,327.9,365.7,82.7
A,125,0,0,0,0,125.0
VERY,2075,54.5,117.0,113.0,175.5,89.8
NOVEL,1794,246.6,333.8,327.6,414.8,102.8
CONCEPTS,1716,192.9,232.0,222.1,261.2,68.2
WHICH,780,43.6,93.6,93.6,143.6,78.0
ARE,499,46.7,72.7,78.0,104.0,57.3
VERY,499,43.2,70.0,58.5,116.8,77.8
RELEVANT,1326,105.4,152.1,136.8,195.0,83.8
INTHE,843,40.8,121.8,115.6,196.6,96.6
TODAYS,2200,117.0,189.8,189.8,262.7,88.5
LIF,968,109.3,177.0,161.3,229.0,93.7
E,1186,0,0,0,0,109.0
MY,609,0,0,0,0,31.0
LEAST,780,25.0,99.8,96.6,190.2,118.6
FAVOURITE,2075,129.9,204.6,202.8,287.7,95.3
CLASS,967,65.6,146.6,153.0,234.0,109.2
IS,733,187.5,250.0,242.0,304.5,117.0
S,905,0,0,0,0,172.0
TRHE,281,15.2,27.0,15.5,42.8,42.8
DS,655,54.5,124.5,101.5,171.5,117.0
AS,312,0,0,0,0,109.0
THE,343,0.0,31.0,36.3,67.3,67.3
INSTRUCTOR,2667,379.2,443.1,425.9,489.8,85.7
DOES,936,82.0,159.8,156.0,233.8,105.0
NOT,562,57.3,93.7,83.3,119.7,62.3
MAKE,530,27.0,66.2,62.5,124.8,85.8
ATTEMP,1295,109.3,192.5,184.7,267.8,104.0
PTS,2074,98.7,130.0,130.0,161.3,62.7
TO,328,31.5,86.0,101.5,156.0,124.5
IMPROVE,1513,118.1,182.7,182.7,251.9,80.3
THE,452,20.7,57.0,57.0,93.3,72.7
COURSE,1232,98.8,179.5,184.7,265.3,104.0
MATERIAL,2184,259.2,306.1,304.1,351.0,87.8
LOVE,718,82.0,125.0,121.0,164.0,62.5
TO,203,0,0,0,0,62.5
INTRACT,1389,100.4,149.4,149.4,207.3,69.0
ERACT,3386,31.2,71.6,84.2,143.4,90.4
IN,281,0,0,0,0,39.0
CLASS,951,77.8,146.6,152.8,221.6,96.8
THE,624,36.3,72.7,62.3,98.7,62.3
LABS,624,39.2,93.8,97.5,152.0,81.8
AR,437,62.5,101.5,132.5,171.5,109.0
VERY,796,38.8,82.0,78.0,136.8,82.2
VERY,515,31.5,74.0,74.2,124.8,74.0
USEFUL,1388,223.7,257.2,265.3,298.8,83.2
AS,296,0,0,0,0,117.0
THEY,499,39.2,85.8,70.2,124.8,74.0
GREATLY,1544,95.7,160.6,164.9,234.0,86.9
HELP,811,58.5,117.0,124.8,183.2,85.8
IN,328,0,0,0,0,39.0
LEARNING,1779,191.0,270.9,255.5,339.4,121.0
HE,265,0,0,0,0,39.0
CONCEPTS,1966,230.2,277.0,269.2,316.0,79.9
THROUGH,1248,71.4,140.4,138.1,207.1,89.0
PRACTICAL,1763,296.6,329.4,313.7,346.6,91.9
IMPLEMENTATION,2652,323.1,321.9,328.6,336.4,60.2
HOMEWORKS,2605,313.6,376.1,369.1,431.7,91.9
ALSO,842,90.0,171.5,171.5,253.0,108.8
HELP,1295,183.5,242.0,242.0,300.5,78.0
IN,593,0,0,0,0,70.0
LEARNING,12153,328.9,384.4,385.7,443.9,70.9
BETTER,1373,148.2,166.3,163.8,187.3,67.7
IN,609,0,0,0,0,39.0
CASE,983,86.0,195.0,179.5,288.5,132.5
THERE,858,177.8,193.2,187.2,215.4,81.4
WA,546,62.5,179.5,124.5,241.5,179.0
S,983,0,0,0,0,141.0
NO,375,0,0,0,0,39.0
GRADING,1498,71.4,131.4,129.3,189.3,73.4
INVOLVED,1841,300.2,353.0,349.0,401.8,85.8
WE,733,210.5,280.5,288.5,358.5,148.0
COULD,998,78.0,131.0,140.4,193.4,84.2
CONCENTRATE,2418,253.9,269.5,261.0,276.6,59.5
MORE,936,125.0,202.8,199.0,276.8,101.2
ON,359,0,0,0,0,39.0
THE,374,10.3,67.7,41.3,98.7,88.3
LEARNING,2044,230.1,306.1,292.5,368.5,109.1
AND,374,5.3,36.7,46.7,78.0,72.7
NOT,904,99.0,187.3,150.7,239.0,109.0
CRMMING,1545,131.4,205.0,194.0,267.6,82.6
AMMING,3104,106.7,150.8,156.0,200.2,67.5
FOR,358,16.0,78.0,83.0,155.7,114.0
EXAMS,6271,436.7,521.6,510.3,595.1,98.1
SIN,6396,1840.7,1861.3,1898.0,1918.7,78.0
FUTURE,1576,239.2,260.3,272.8,294.0,88.5
E,7581,0,0,0,0,125.0
PLANNED,1092,55.6,115.9,113.6,173.9,69.1
TO,187,0,0,0,0,54.5
TAKE,639,47.0,132.8,128.5,222.2,117.0
UP,1607,0,0,0,0,31.5
JOB,531,41.7,62.3,67.7,88.3,46.7
IN,280,0,0,0,0,31.0
THE,296,5.0,26.0,26.0,57.0,62.0
IT,1950,0,0,0,0,21.0
SECTOR,1529,109.5,202.8,202.8,296.2,111.5
AM,312,0,0,0,0,78.0
VERY,2917,26.0,62.3,59.8,96.2,52.0
ENTHUSIASTIC,3853,709.2,738.0,740.4,769.2,79.1
ABOUT,1030,106.0,168.6,184.2,259.2,112.4
CODING,1154,88.3,166.5,166.3,254.8,109.2
AND,687,10.3,46.7,57.3,93.7,83.3
WOULD,780,59.4,103.0,109.2,159.2,75.0
LOVE,718,85.8,160.0,144.5,218.8,93.8
TO,234,0,0,0,0,54.5
BE,234,0,0,0,0,46.5
DOING,1014,96.8,143.6,152.8,199.6,74.8
IT,218,0,0,0,0,47.0
IN,2278,0,0,0,0,15.5
HE,188,0,0,0,0,39.0
LATEST,858,59.8,114.5,111.7,166.3,70.2
TECHNOLOGY,4275,337.5,395.7,397.2,455.4,83.6
FIVE,624,58.8,97.5,101.5,140.2,66.0
YEARS,686,18.6,84.4,87.2,159.0,96.6
FROM,578,46.8,66.5,66.5,109.2,62.2
NOW,827,125.0,187.3,171.7,234.0,83.0
AM,250,0,0,0,0,62.5
CEDRTAINLY,1856,82.7,138.9,140.4,209.0,77.9
GETTING,1155,211.7,236.3,229.4,258.3,80.1
CLOSER,1060,65.0,156.0,156.0,247.0,111.7
MY,359,0,0,0,0,39.0
GOAL,733,93.5,148.0,136.5,191.0,74.0
AS,265,0,0,0,0,62.5
I,156,0,0,0,0,109.0
I,1497,0,0,0,0,140.0
AM,390,0,0,0,0,78.0
ATTAINING,1779,138.7,149.1,145.6,156.0,43.2
PRACTICAL,1810,246.1,260.0,256.6,270.4,69.6
KNOWLEDGE,3323,249.6,310.4,307.3,368.1,68.6
NECESSARY,2980,311.9,351.7,355.4,395.2,72.9
TO,202,0,0,0,0,46.5
EXCEL,921,124.8,121.6,118.6,115.4,59.4
IN,344,0,0,0,0,39.0
THE,281,5.3,31.0,26.0,62.3,67.7
FIELD,1435,121.8,209.0,218.4,305.6,121.4
A,764,0,0,0,0,172.0
GUIDANCE,1622,78.0,161.9,167.8,255.4,107.1
FROM,640,42.8,62.2,70.2,113.2,70.5
MENTOR,1201,96.0,182.0,182.0,273.0,106.7
CURRENTLY,2683,182.0,251.3,251.3,320.7,79.8
IN,312,0,0,0,0,31.0
THE,328,5.0,31.3,31.3,67.7,72.7
FIELD,1139,93.6,177.8,174.8,259.0,103.0
CAN,514,52.0,104.0,93.3,145.3,93.3
CERTAINLOY,1732,70.2,130.9,132.6,205.9,84.3
MAKE,499,11.5,74.0,66.2,128.8,86.0
HELP,2980,93.8,144.2,148.2,198.8,77.8
ACHIEVE,1372,144.7,196.0,182.6,238.4,98.0
MY,468,0,0,0,0,39.0
GOALS,4617,71.8,134.2,134.0,221.6,112.4
UB,780,109.0,187.0,148.0,226.0,117.0
IS,296,0,0,0,0,62.5
ALSO,561,7.8,70.2,70.0,132.5,97.5
GIVING,1076,64.8,67.3,72.8,91.0,65.0
ME,250,0.0,62.5,54.5,117.0,117.0
CONSIDERABLE,4181,621.5,681.6,679.2,744.2,86.5
HELP,858,70.2,124.8,125.0,179.5,78.0
IN,358,0,0,0,0,39.0
PREPARING,1576,192.3,232.1,218.3,258.1,74.6
ME,218,8.0,46.5,46.5,101.0,109.0
FOR,328,5.3,36.3,47.0,78.0,72.7
THE,297,10.3,41.3,31.3,62.3,52.0
SAME,702,15.8,101.5,105.2,191.0,120.8
BELIEVE,2012,612.7,648.4,632.7,668.4,71.3
ACHIEVING,3417,586.4,625.5,635.0,674.1,75.1
QOUR,702,58.2,140.5,144.2,226.5,113.5
DREAMNS,2231,102.7,167.3,158.1,231.6,86.7
IS,453,0,0,0,0,55.0
MORE,687,54.8,109.2,105.5,160.0,74.0
ABOUT,1217,137.2,209.2,218.4,296.4,112.2
HARD,1388,230.2,316.0,312.0,397.8,105.2
WORD,1014,78.0,167.8,160.0,249.8,113.2
ALTHOUGH,1794,275.0,339.2,325.6,389.9,101.2
LUCH,999,117.0,175.5,160.0,218.5,78.0
ALSO,1389,234.0,280.8,284.8,339.5,90.0
PLAYS,748,53.0,118.4,112.2,184.0,87.4
AN,187,0,0,0,0,62.5
IMPORTANT,3167,216.9,263.7,258.1,304.9,52.5
ROLE,780,46.8,121.0,113.0,187.2,97.5
STHE,19376,2252.6,2290.0,2305.6,2343.0,78.0
SCENE,920,71.6,109.2,102.8,152.8,74.8
ABOVE,1155,127.8,168.4,174.8,227.8,81.2
LOOKS,765,74.6,112.2,99.8,137.4,50.2
LIKE,655,58.5,109.2,109.2,160.0,78.0
THAT,484,4.0,35.2,27.2,58.5,54.5
OF,375,39.0,101.5,109.5,172.0,133.0
THE,390,15.7,52.0,46.7,83.0,67.3
CITY,624,50.5,105.2,105.2,160.0,86.0
OF,265,0,0,0,0,54.5
BUFFALO,1404,104.7,151.6,151.4,198.3,55.7
DURING,1950,166.5,260.0,260.0,353.5,114.2
WINTERS,1466,80.0,153.7,153.7,227.4,91.6
THE,484,36.7,83.3,52.0,98.7,62.0
IMAGE,1154,53.0,118.6,112.2,177.8,78.0
DEPICTS,2917,298.4,394.4,385.4,481.4,109.3
SKEING,2902,361.3,439.5,434.3,512.5,99.0
RESORT,1295,231.5,273.0,270.5,312.0,88.5
WHERE,577,3.2,15.6,28.0,46.8,50.0
PEOPLE,1326,262.7,291.3,262.7,291.3,65.2
ARE,640,83.0,145.7,166.3,229.0,114.7
SKIING,4602,72.1,109.1,111.2,148.2,54.6
AND,374,31.3,0.0,15.3,46.7,78.0
DOING,1077,99.6,171.6,184.2,256.2,106.4
VARIOUS,1124,55.7,129.3,131.6,205.1,87.0
OTHER,748,49.8,124.8,121.6,196.6,93.6
RECREATIONAL,3292,366.7,382.1,386.2,401.6,67.5
ACTIVITIES,2262,283.9,318.2,324.5,358.8,70.1
THE,546,31.0,72.7,57.0,98.7,67.7
MOUNTAIN,1606,111.0,163.8,163.8,216.5,62.5
IS,187,0,0,0,0,47.0
COVER,1123,121.6,187.2,196.6,268.2,99.6
WITH,515,27.5,78.0,85.8,136.2,85.5
SNOW,670,58.2,82.0,89.5,128.8,70.2
ND,218,0,0,0,0,46.5
PEOPLE,1202,200.3,229.2,202.8,231.7,72.8
ARE,609,78.0,140.3,151.0,213.3,109.3
ENJOYING,2278,577.0,619.9,604.2,647.1,78.0
THE,281,10.3,20.7,15.7,46.7,57.0
SAME,718,23.8,128.8,128.8,233.8,140.0
THERE,889,56.0,99.8,87.2,131.0,56.2
IS,266,0,0,0,0,39.0
ALSO,655,31.2,128.8,128.8,226.2,128.8
REINDEER,1685,192.9,194.9,187.0,189.0,60.6
SLEDGE,1825,343.3,374.7,374.5,405.8,85.8
