word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,1420,0.0,78.0,101.5,179.5,179.5
FAVORTIE,3011,209.7,317.2,312.0,436.9,138.8
ITE,1545,0.0,41.3,52.0,93.3,93.3
CLASS,780,21.8,87.4,62.4,146.8,109.4
HIGH,874,167.8,167.8,148.2,148.2,124.5
SCHOOL,1311,101.3,182.0,189.8,270.5,104.2
TILL,2683,74.0,121.0,136.5,183.5,78.2
NOW,405,31.3,72.7,52.0,93.3,62.0
WAS,437,36.3,99.0,78.0,140.7,104.3
WHICH,2637,218.6,240.2,221.8,262.2,121.8
WAS,483,41.3,114.3,83.0,156.0,114.7
COMPUTER,1841,124.8,198.9,195.0,296.1,124.5
SCIENCE,3837,280.8,295.2,301.2,315.6,58.8
THE,639,31.3,67.7,73.0,109.3,78.0
ROFESSOR,3183,137.3,145.1,154.4,162.2,46.7
WAS,468,52.0,114.3,88.3,150.7,98.7
MAZING,2637,211.7,332.0,334.3,454.6,142.6
AND,405,0.0,78.0,88.3,166.3,130.0
HE,312,8.0,62.0,54.5,124.5,132.5
EXPLAINED,1591,169.8,235.7,237.3,306.8,109.4
DIFFICULT,3182,310.4,338.5,352.6,390.1,90.6
FUNDAMENTALS,1903,345.9,396.6,374.2,427.6,103.9
IN,406,39.0,101.5,109.0,171.5,132.5
VERY,468,23.2,82.0,62.5,167.8,132.5
EASY,546,66.5,97.5,66.2,144.2,97.5
WAY,406,57.3,109.3,99.0,171.7,98.7
THAT,780,144.5,148.2,136.8,140.5,105.2
STAYED,858,31.2,85.7,96.2,166.3,98.8
OUT,437,15.7,52.0,67.7,104.0,88.3
MINDS,952,53.4,156.0,146.6,249.2,130.6
SO,2403,54.5,109.0,156.0,210.5,156.0
IT,1685,0,0,0,0,46.5
ALL,1232,306.7,338.0,364.0,395.3,88.7
MY,1903,7.5,54.5,101.5,148.5,141.0
Y,1045,0,0,0,0,63.0
LEAST,1607,325.0,332.8,364.0,371.8,88.5
FAVORITE,1482,54.5,140.5,140.4,226.4,97.6
CLASS,733,53.4,118.6,121.8,212.2,115.4
TILL,624,74.2,109.2,128.8,171.8,82.0
NOW,483,31.3,67.7,62.3,98.7,67.3
WAS,437,47.0,99.0,83.3,135.3,88.3
OF,280,0,0,0,0,85.5
DATA,764,151.8,163.5,159.5,171.2,89.8
STRUCTURES,4508,17.7,42.7,42.6,67.6,33.3
WHICH,483,24.8,65.4,59.2,112.2,74.8
WAS,405,0,0,0,0,52.0
SECOND,2496,229.9,290.5,284.6,345.2,74.2
YEAR,1045,148.5,171.5,156.0,226.0,97.2
OF,312,0,0,0,0,85.5
MY,421,0,0,0,0,54.5
UNDERGRAD,1732,320.7,346.8,351.8,377.9,102.2
THE,655,20.7,67.3,62.3,109.0,88.3
PROFESSOR,1716,339.9,353.8,364.0,377.9,90.0
WAS,531,83.0,124.7,109.3,223.7,156.0
REASO,2980,53.0,131.0,149.8,265.4,153.2
N,437,0,0,0,0,140.0
DID,2496,78.0,41.3,47.0,10.3,67.7
NOT,437,36.3,83.3,72.7,119.7,83.3
PUT,468,31.3,72.7,78.0,119.3,88.0
IN,390,39.0,93.5,109.0,163.5,124.5
ANY,593,99.0,93.7,145.7,223.7,166.3
EFFORTS,1279,91.3,167.1,162.6,243.0,96.0
AND,1123,191.0,222.2,226.2,257.5,66.5
JUST,858,93.5,191.0,175.5,273.0,121.0
RAMBLED,1732,76.1,124.8,126.8,202.9,87.9
ON,499,78.0,124.5,109.5,156.0,78.0
RANDOM,1466,109.3,208.0,208.0,306.7,124.7
STUFF,936,31.2,84.2,96.6,149.6,90.4
DESPITE,1264,276.3,303.0,318.9,363.3,120.4
THE,390,5.0,72.7,88.7,156.3,114.7
COURSE,1061,44.2,119.7,122.2,203.0,104.2
BEING,733,43.8,109.2,112.2,208.8,124.6
SO,265,0,0,0,0,109.0
IMPORTANT,3838,241.8,306.8,302.9,373.2,78.2
LIKE,1201,58.5,144.2,128.8,214.5,117.0
INTERACTION,2340,238.2,238.4,273.7,290.8,101.9
IN,593,132.5,195.0,195.0,257.5,125.0
CLASSES,1903,54.6,103.4,109.1,157.9,66.2
AD,406,54.5,117.0,140.5,203.0,148.5
ND,734,0,0,0,0,62.0
LABS,2216,67.5,140.3,140.5,213.3,96.3
ARE,858,140.3,234.0,239.3,333.0,145.7
ALSO,530,39.2,85.8,93.5,171.5,109.2
IMPORTANT,1575,78.0,133.4,131.7,214.7,96.9
BOTH,577,54.8,117.0,105.2,206.5,124.5
HELP,796,47.0,156.0,148.2,257.2,128.5
IN,453,54.5,93.5,117.0,156.0,101.5
LEARNING,1700,163.8,198.9,220.2,270.9,95.5
IN,1030,31.3,73.0,67.7,109.3,78.0
BETTER,951,130.0,148.3,124.7,143.0,70.3
WAY,562,46.7,145.7,130.0,229.0,114.7
BUT,515,41.7,119.7,119.7,197.7,125.0
DONT,983,148.0,199.0,206.8,296.8,133.0
THINK,702,34.4,106.2,102.8,212.2,134.2
MORE,609,31.0,109.2,89.8,168.0,109.5
HOMEWORK,3681,629.6,662.4,662.3,706.3,73.8
AND,359,10.3,26.0,41.7,78.0,88.3
QUIZZES,1841,131.4,205.0,214.0,287.6,98.1
MAKE,593,27.2,117.0,101.2,191.0,117.0
ANY,733,83.3,182.0,197.7,296.3,156.0
BETTER,889,122.2,137.8,109.2,124.8,64.8
CLASS,764,6.4,78.0,62.4,134.0,99.6
ANY,437,10.7,20.7,46.7,78.0,88.7
BETTER,1232,189.7,207.8,184.7,202.8,77.8
FRIN,561,58.2,93.8,101.2,198.8,140.2
ROM,2839,52.3,104.0,109.3,171.7,114.3
H,172,0,0,0,0,47.0
IN,5039,0,0,0,0,22.3
