word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
MY,826,93.5,148.0,171.5,226.0,132.5
FAVORITE,1685,66.5,181.4,179.4,294.2,128.5
CLASS,1108,87.2,171.6,171.6,256.0,109.4
IN,967,15.5,62.5,86.0,164.0,179.5
COLLEGE,1825,211.9,245.3,236.1,269.6,69.1
WAS,811,41.3,140.3,156.0,275.7,171.7
MATHEMATICS,5663,185.9,242.5,245.3,301.9,94.8
AND,546,41.7,124.7,130.0,213.0,135.0
LEAST,1934,218.6,324.6,327.6,446.0,143.2
FAVORITE,1669,64.2,175.5,175.5,294.5,132.6
CLASS,1029,62.4,153.0,146.6,237.2,115.4
WAS,717,57.0,145.7,150.7,260.0,156.0
PHYSICAL,28377,89.8,197.0,198.9,306.1,118.9
CHEMISTRY,2558,67.6,159.4,161.2,263.6,114.4
THE,3448,291.3,395.3,395.3,499.3,150.7
YES,4009,124.7,202.7,213.3,291.3,114.7
I,546,0,0,0,0,109.0
PREFER,1076,202.7,176.8,169.0,174.2,103.8
CLASSES,1420,171.6,205.1,211.7,245.3,89.4
WHERE,764,109.2,134.0,137.2,162.0,90.4
STUDENTS,1217,132.6,134.5,136.6,158.0,97.4
ARE,686,25.7,78.0,88.3,182.0,145.7
ENCOURAGED,1935,216.9,288.6,287.0,374.3,121.6
TO,437,15.5,54.5,93.5,132.5,117.0
PARTICIPATE,2043,364.4,365.9,368.5,370.1,65.3
IN,359,7.5,39.0,70.5,117.0,124.5
CLASSES,3198,240.7,303.3,305.3,367.9,127.1
LABS,2278,124.8,214.5,214.5,304.2,113.2
ARE,639,20.7,88.3,98.7,197.7,151.0
VERY,4384,7.8,58.5,62.4,117.1,70.4
USEFUL,1388,223.5,275.5,260.0,312.0,135.5
ESPECIAFUL,4680,337.5,402.8,404.3,480.8,117.6
BECAUSE,1123,231.7,287.4,278.6,338.6,102.4
THEY,733,23.5,86.0,109.2,202.8,140.2
GIVE,780,47.2,132.5,140.5,241.8,144.2
A,172,0,0,0,0,172.0
CHANCE,1014,169.2,218.5,215.7,265.0,104.0
TO,436,39.0,93.5,93.5,148.0,109.0
FOCUS,733,28.0,118.6,112.4,203.0,115.6
ON,327,23.5,31.0,54.5,109.0,132.5
THE,390,31.3,57.3,72.7,161.3,145.7
PRACTICAL,1779,270.4,305.1,293.0,327.7,98.8
SPECT,1014,28.2,137.4,140.4,256.0,146.8
OF,375,23.5,86.0,78.0,140.5,117.0
A,218,0,0,0,0,172.0
SUBJECT,1435,35.7,142.6,138.1,276.1,151.4
INSTEAD,1373,35.6,140.4,149.3,267.6,142.9
OF,312,15.5,85.5,86.0,156.0,140.5
JUST,765,35.0,128.8,128.8,222.5,117.2
THEORY,2309,140.5,210.7,226.2,322.3,127.3
LIKE,1357,191.0,249.5,257.5,316.0,93.8
IN,374,7.5,31.5,78.0,117.0,124.5
LECTURES,1420,226.0,282.8,278.8,343.2,113.4
NO,1950,179.5,226.5,242.0,289.0,109.5
THE,499,31.3,104.0,109.0,192.3,135.3
AMOUNT,1076,59.8,145.7,156.0,262.8,138.0
OF,328,39.0,93.5,93.5,148.0,109.0
HOMEWORK,1420,216.5,267.2,288.6,339.4,107.4
AND,514,20.7,104.0,119.3,202.7,140.3
QUIZZES,1466,102.4,180.4,182.7,283.0,122.6
IS,297,0,0,0,0,70.5
SUFFICIENT,7113,132.6,190.3,199.7,257.4,96.7
I,421,0,0,0,0,93.0
FEEL,733,70.0,113.0,132.5,175.5,82.0
THAT,858,113.0,101.2,109.2,113.0,109.0
GRADING,1466,173.9,243.0,225.1,316.6,147.0
IS,359,31.5,93.5,94.0,156.0,124.5
ESSENTIAL,3073,104.7,154.6,152.9,202.8,81.0
TO,765,15.5,62.5,86.0,164.0,179.5
THE,640,31.7,88.3,114.7,213.3,171.7
CLASS,1279,78.0,159.0,159.0,240.0,102.8
AS,405,16.0,70.0,85.5,171.5,187.5
IT,609,39.0,101.5,117.0,179.5,140.5
HELPS,967,47.0,143.6,134.2,237.2,121.6
FOR,562,36.3,114.3,114.3,192.3,130.0
