word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,390,0,0,0,0,94.0
DONT,1435,15.5,50.5,46.8,112.8,97.2
LIKE,795,66.5,125.0,124.8,183.2,89.5
THE,359,5.3,36.3,36.3,78.0,83.3
WEATHER,2169,308.1,337.2,345.4,374.5,93.6
IN,219,31.5,46.5,15.5,93.5,125.0
BUFFALO,2496,111.1,169.3,169.4,254.1,100.4
ITS,608,31.3,119.7,104.0,203.0,135.3
TOO,515,57.0,88.3,98.7,130.0,73.0
COLD,562,46.8,101.5,105.2,191.0,120.8
AND,328,5.0,31.3,36.7,73.0,78.0
HARSH,1279,306.0,327.8,340.2,362.0,109.2
FOR,312,0.0,36.3,36.7,73.0,73.0
ME,1279,15.7,52.0,52.0,88.3,72.7
I,656,0,0,0,0,78.0
CAN,483,36.3,78.0,98.7,192.3,156.0
TOLERAT,1373,182.7,240.6,214.0,280.7,120.3
E,312,0,0,0,0,141.0
HEAT,624,31.0,113.2,105.5,249.8,175.5
BUT,531,41.7,119.3,130.0,207.7,124.7
NOT,406,36.3,67.7,93.7,177.0,151.0
COLD,717,58.8,132.5,136.5,210.2,108.8
CAMPUS,2808,254.7,330.2,332.8,408.3,96.3
DINING,873,77.8,117.0,119.5,184.7,83.3
SERVICES,1435,200.9,208.6,210.6,230.1,115.1
RE,624,39.0,31.5,46.5,117.0,156.0
NOT,312,36.3,26.0,52.0,114.3,124.7
GOOD,593,50.5,70.0,85.8,105.2,54.8
FOR,343,10.7,31.0,36.3,78.0,88.7
ME,203,0,0,0,0,47.0
BECAUSE,1170,225.0,274.0,278.7,332.0,113.4
I,2356,0,0,0,0,54.5
AM,874,257.5,319.5,304.5,366.5,109.0
JAIN,795,35.2,113.0,105.2,206.5,132.5
BY,702,47.0,94.0,117.0,164.0,117.0
RELIGION,3058,347.1,401.9,401.6,476.1,123.1
AND,359,0.0,41.7,41.7,83.3,83.3
THERE,593,93.6,106.0,109.0,146.6,99.8
IS,218,0,0,0,0,39.0
NOTHING,1279,222.9,274.1,271.9,323.1,107.1
N,218,0,0,0,0,187.0
ON,2075,27.5,58.5,54.8,85.8,58.2
THE,312,10.3,62.3,67.3,140.0,109.0
MENY,936,97.5,163.8,171.8,253.5,117.0
U,2153,0,0,0,0,39.0
WHICH,639,131.2,159.4,156.0,184.2,99.8
CAN,390,31.0,57.3,78.0,166.3,145.3
PROVIDE,2730,255.6,323.8,314.0,393.9,89.6
JAIN,3229,178.3,213.9,209.4,267.3,75.7
FOOD,983,175.5,195.0,199.0,218.5,43.0
FOE,343,10.3,67.7,72.7,150.7,124.7
R,1263,0,0,0,0,41.7
ME,1154,23.5,46.5,54.5,124.5,148.0
I,390,0,0,0,0,110.0
DONT,1357,18.8,78.0,74.8,146.8,97.0
FOLLOW,920,169.2,195.2,184.7,210.7,72.7
SPORTS,2325,171.7,196.0,216.3,245.1,104.6
SO,312,8.0,47.0,62.0,117.0,125.0
I,280,0,0,0,0,78.0
CANNOT,1014,72.7,119.7,117.0,195.0,101.3
COMMENT,967,40.1,104.7,104.7,182.7,98.0
ON,265,15.5,54.5,47.0,117.0,132.5
