word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
DESCRIBE,1982,413.4,462.2,470.0,518.9,95.6
WHAT,624,27.2,85.8,93.8,152.2,93.8
YOU,577,46.7,114.3,140.3,239.3,172.0
LIJKE,889,59.4,115.4,118.6,187.0,93.4
KE,2855,83.3,114.3,119.7,150.7,67.3
AND,421,20.7,83.0,93.7,156.0,109.3
DISLIKE,1373,247.4,294.3,294.3,341.1,87.1
ABOUT,1669,177.8,293.2,305.8,440.0,165.4
TH,453,7.5,62.5,54.5,109.5,102.0
CURRENT,2637,91.3,151.4,151.6,211.7,75.9
CITY,702,58.5,93.8,105.5,140.8,66.5
BUFFAO,1545,163.8,218.3,226.3,312.2,122.3
LO,1653,54.5,101.5,101.0,148.0,93.5
B,3573,0,0,0,0,78.0
I,1014,0,0,0,0,78.0
LIKE,718,70.5,140.2,140.5,210.2,93.2
THE,484,41.3,99.0,104.0,171.7,109.3
SNOW,1217,179.5,253.5,257.5,370.5,140.2
BUT,468,67.7,57.3,119.7,182.0,145.3
IT,312,39.0,78.0,101.5,140.5,101.5
GET,499,41.3,130.0,109.0,197.7,119.7
S,327,0,0,0,0,94.0
TOUGHT,1420,223.7,244.5,278.2,299.0,75.5
TO,312,0,0,0,0,46.5
BARE,702,39.0,128.8,121.0,234.2,136.8
WITH,733,58.5,124.8,128.8,195.0,89.8
HE,359,31.5,93.5,62.5,124.5,93.0
SNOW,1170,148.0,234.0,237.8,362.8,156.2
LATER,780,43.4,118.6,102.8,178.0,97.0
ON,1108,39.0,93.5,117.0,171.5,132.5
YES,780,130.0,202.7,208.0,280.7,104.0
I,375,0,0,0,0,78.0
I,1451,0,0,0,0,94.0
LIKE,717,66.2,144.2,136.5,214.5,97.5
THE,639,36.3,104.0,104.0,171.7,93.7
BUILDING,1653,247.8,296.2,300.4,360.6,109.1
S,796,0,0,0,0,46.5
AND,1934,218.5,273.0,277.0,331.5,81.8
LECTURE,1373,349.7,412.3,392.1,454.7,105.0
ROOMS,2246,252.8,308.8,305.8,361.8,71.6
CAMPUS,4041,58.6,134.6,138.5,214.5,91.6
DINIG,1342,299.4,318.0,315.2,333.8,75.0
IS,3354,11.8,31.2,39.0,58.5,46.8
GOOD,3011,70.2,113.0,113.2,156.0,66.2
YES,967,93.7,156.0,171.7,234.0,104.0
THE,452,41.7,99.0,104.0,161.3,88.3
SCHOOL,1575,156.0,213.2,223.5,280.7,78.0
HS,593,125.0,203.0,164.0,242.0,117.0
AS,1513,21.0,26.0,57.0,104.0,125.0
THE,468,36.0,93.7,104.0,171.7,109.3
ENOUGH,2698,93.6,176.0,173.9,256.3,93.6
SPORTUNG,1575,93.6,173.5,175.5,255.4,95.5
FACILITIES,2075,249.8,295.0,301.2,352.8,84.4
EDUCATION,1779,64.2,145.6,156.0,265.1,128.2
IS,312,23.5,78.0,78.0,132.5,109.0
GOOD,624,74.0,117.0,120.8,163.8,70.2
OVER,1825,39.0,106.5,104.0,192.2,109.0
HER,749,68.0,135.3,124.7,234.0,145.7
PROFESSORS,5663,855.2,865.2,863.6,873.6,58.4
ARE,468,20.7,83.3,93.7,187.0,140.0
ALSO,1311,171.5,277.0,273.0,378.5,136.8
GOOD,780,97.5,136.5,144.2,183.2,66.2
D,2387,0,0,0,0,46.5
CLASSROOMS,4165,265.2,304.9,305.0,344.7,62.5
AND,1732,437.0,509.7,509.7,582.3,109.0
LABORATORIES,4790,579.8,621.4,607.2,648.8,84.7
ARE,921,192.0,249.3,239.3,338.0,135.3
GOOD,811,93.5,136.5,136.5,179.5,66.5
ALL,1669,0,0,0,0,57.0
THE,1201,254.7,333.0,332.7,411.0,114.7
PLACES,1311,109.2,192.3,205.5,309.3,124.7
INT,452,31.3,62.7,72.7,104.0,72.7
THE,468,31.0,104.0,104.0,177.0,109.7
WORLS,1061,74.6,168.6,171.6,265.6,122.0
D,1201,0,0,0,0,124.0
ARE,2246,42.8,78.0,70.2,167.5,144.0
OF,312,7.5,70.0,85.5,148.0,140.5
INTEREST,1856,202.8,230.2,241.8,269.2,89.8
TO,327,23.5,93.5,78.0,148.0,124.5
ME,421,16.0,70.5,70.5,125.0,109.0
IT,842,70.5,117.0,148.5,195.0,124.5
LOOKS,4618,50.8,74.1,68.2,91.6,29.2
LIKE,858,109.0,171.5,171.8,234.2,86.0
A,172,0,0,0,0,94.0
NORMAL,1466,109.0,195.0,202.7,314.7,153.5
COUNTRY,3572,278.4,370.0,372.1,490.3,133.7
THE,686,67.7,119.3,114.3,166.0,83.0
ENVIRONMENT,4181,426.1,446.5,452.5,472.8,44.4
ID,343,46.5,85.5,70.0,109.0,62.5
S,734,0,0,0,0,109.0
DIFFICULT,2402,253.1,296.6,294.7,338.1,67.6
TO,281,0,0,0,0,70.5
DESCRIBE,1638,350.9,403.8,421.2,474.1,107.4
IT,1950,85.5,124.5,132.5,171.5,86.0
IS,390,54.5,8.0,7.5,70.0,124.5
REASONABLY,4914,657.8,711.1,717.7,786.4,101.2
CROWDED,4805,162.2,190.4,190.3,218.5,67.1
TO,343,8.0,94.0,78.0,164.0,156.0
GET,514,62.3,135.0,124.7,197.3,109.0
THE,484,31.0,93.7,98.7,161.3,104.3
FEEL,827,113.0,156.0,160.0,203.0,74.2
OF,5132,9.0,22.3,24.6,37.9,28.9
TH,499,23.5,70.5,78.0,125.0,101.5
E,344,0,0,0,0,109.0
WORLS,2153,192.5,244.5,249.7,301.7,75.3
WOULD,1263,134.4,215.2,224.6,305.4,102.6
LIKE,718,78.0,140.5,140.5,203.0,86.0
TO,265,0,0,0,0,54.5
WIST,764,39.0,82.0,93.5,136.5,70.2
VISIT,2761,271.4,293.4,290.0,312.0,87.4
ENTIRE,2715,262.9,307.4,294.3,338.9,93.9
EUROPE,2184,338.0,371.8,358.8,392.7,88.7
BUT,592,41.3,78.0,109.0,218.3,197.7
ESPECIALLY,5991,405.8,443.3,442.1,479.7,61.1
I,328,0,0,0,0,156.0
LIJE,1077,140.5,218.5,222.5,300.5,109.2
KE,1529,39.0,93.5,86.0,140.5,101.5
THE,1045,213.0,286.0,286.0,359.0,109.3
SWISZERLAND,4898,407.2,477.9,472.3,551.5,103.4
I,577,0,0,0,0,125.0
ALSO,1295,31.2,96.8,93.6,159.2,90.6
LIKE,2511,491.5,577.2,569.2,655.0,109.0
SINGAPOORE,2636,118.7,196.6,204.4,282.3,91.9
AND,795,109.0,187.0,192.3,270.3,130.0
I,468,0,0,0,0,156.0
WANT,3838,44.9,68.2,87.8,130.6,74.1
TO,452,70.0,148.0,124.5,202.5,132.5
VISIT,1576,436.6,455.6,461.4,480.4,96.8
APP,749,67.7,104.0,104.0,140.3,72.7
TOURIST,3369,797.9,840.1,838.0,880.3,91.1
PLACES,1217,80.3,163.7,171.7,275.7,127.5
INT,608,67.7,145.7,145.7,223.7,114.3
SIT,17331,5059.7,5127.3,5148.0,5215.7,119.7
LOOKS,858,103.0,146.6,143.6,187.2,59.2
LIKE,702,58.5,132.8,136.5,210.8,101.5
A,156,0,0,0,0,109.0
PATY,4945,68.2,80.0,87.8,99.5,31.2
DAY,452,36.3,83.3,98.7,187.0,145.3
OR,297,8.0,54.5,70.5,117.0,109.0
FUN,1623,353.3,421.0,416.0,483.7,93.7
EVENT,858,103.0,121.6,115.6,134.2,59.4
HAPPENING,1716,171.6,213.3,218.3,260.1,76.3
IN,6848,15.5,31.2,39.0,54.7,39.2
A,156,0,0,0,0,110.0
AMUSEMENT,6349,533.9,563.8,564.0,593.9,51.5
