word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,702,0,0,0,0,109.0
LIKE,1233,175.5,249.5,273.0,355.0,132.8
HBUFFALO,10202,46.6,82.3,87.9,140.3,67.9
BECAUSE,1046,60.0,127.0,116.0,205.0,104.7
I,1685,0,0,0,0,47.0
AM,328,7.5,54.5,78.0,125.0,117.5
LIVING,1528,190.0,221.0,234.0,270.3,90.8
OUT,437,36.3,83.3,109.0,187.3,140.7
OF,297,0,0,0,0,78.0
DOWN,2028,4.4,51.3,53.6,104.7,69.0
TOWN,2449,23.5,93.8,93.5,171.8,101.5
I,1092,0,0,0,0,109.0
BELIEVE,2262,559.6,565.5,585.1,591.0,70.4
CAPMUS,936,57.0,119.7,132.5,236.5,137.7
DINING,2387,239.8,273.0,273.0,306.2,46.9
CAN,453,20.7,57.3,78.0,156.0,130.0
BE,265,15.5,70.0,62.5,117.0,101.5
IMPROVE,1466,89.3,178.3,182.7,289.7,129.3
BY,468,62.0,101.0,109.0,148.0,86.0
IMPORT,889,44.3,111.8,124.8,228.7,132.3
MORE,593,35.2,74.0,85.8,195.0,148.2
DIFFERENT,1497,130.0,166.4,181.9,218.3,86.6
KIND,655,62.5,136.5,132.8,206.8,97.5
OF,281,31.5,86.0,86.0,140.5,109.0
FOOD,1982,296.4,336.8,337.0,377.4,62.4
RESTURANT,6630,345.1,359.8,364.6,379.3,51.8
I,405,0,0,0,0,109.0
HAVE,468,3.8,81.8,62.5,148.0,109.0
MY,577,70.0,117.0,109.0,156.0,86.0
LUNCH,1935,226.0,275.5,278.3,343.2,83.2
AND,359,10.3,67.3,78.0,145.7,114.7
DINNER,952,64.8,114.5,114.5,189.8,96.2
AT,624,39.0,101.5,117.0,179.5,140.5
AMPUS,3557,118.6,199.6,202.8,283.8,109.2
MOST,546,27.2,93.5,109.2,214.5,144.2
OF,219,8.0,46.5,47.0,101.5,109.5
THE,327,5.0,31.0,31.0,57.0,52.0
TIME,998,15.5,78.0,85.8,171.8,117.2
I,484,0,0,0,0,93.0
CAMPUS,14945,40.0,133.7,135.9,229.6,118.1
MANAGEMENT,1841,293.1,299.4,310.3,316.6,62.4
DEPARTMENT,4244,207.9,222.6,225.7,250.6,61.1
SHOULD,780,41.7,112.0,109.2,231.5,145.7
INCREASE,1388,138.4,200.8,210.8,280.9,134.5
THE,344,5.3,67.3,67.7,140.3,109.3
NUMBER,936,62.3,130.0,119.7,187.3,80.7
OF,265,0,0,0,0,70.0
SPROTING,1763,105.1,187.2,197.0,282.9,105.4
FACILITES,8549,150.8,209.6,220.1,310.2,136.9
THE,531,10.3,72.7,78.0,151.0,120.0
EXECE,4992,1441.4,1441.4,1444.6,1444.6,71.8
SE,453,46.5,15.5,55.0,117.0,163.5
FISPROT,12886,49.3,83.2,92.3,128.7,53.2
