word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,795,0,0,0,0,63.0
LIKE,546,51.0,109.2,97.5,163.8,81.8
HE,218,8.0,15.5,46.5,70.0,78.0
I,7847,0,0,0,0,93.0
LIKE,468,46.8,89.5,74.2,117.0,50.8
HE,187,15.5,47.0,54.5,86.0,70.5
ARCHARCHITECTURE,8424,173.7,177.3,177.3,180.9,33.2
IN,265,7.5,54.5,54.5,101.5,94.0
HE,188,39.0,0.0,8.0,47.0,86.0
DOWNTOWN,1840,239.9,261.1,259.4,280.6,54.5
BUFFALO,1607,69.0,133.7,138.1,202.9,82.6
I,468,0,0,0,0,78.0
BELIEVE,780,55.7,89.1,91.4,124.9,46.9
THIS,390,19.8,62.2,62.5,128.5,89.5
PLACE,1014,62.6,149.8,146.6,246.6,115.6
HAS,421,36.0,88.7,88.3,151.0,99.0
NT,2918,539.8,561.6,558.6,580.4,40.6
HAS,296,10.3,26.0,31.0,67.3,77.7
NIE,421,21.0,73.0,78.0,130.0,88.3
CE,1014,10.3,20.7,31.3,62.3,72.7
BUILDINGS,2060,185.7,235.6,237.1,287.0,76.3
