word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
THE,561,62.3,119.7,119.7,177.0,88.7
GENERALLY,3542,292.1,320.5,317.7,346.1,46.8
PEACEFUL,1576,226.1,259.2,263.1,296.2,64.2
ATMOSPHERE,4321,483.7,517.3,518.8,552.4,58.4
IS,234,8.0,47.0,39.0,78.0,70.0
WHA,780,57.3,114.3,114.3,171.3,88.0
I,312,0,0,0,0,78.0
LIKE,592,46.8,113.2,113.0,179.5,89.8
ABOUT,1155,128.0,184.0,187.2,243.2,74.8
T,2839,0,0,0,0,63.0
I,312,0,0,0,0,78.0
LIKE,546,39.0,101.2,105.2,167.5,85.8
ABOUT,1061,93.4,165.4,168.4,240.4,93.8
BUFFALO,2215,129.4,194.0,193.9,258.4,77.9
NY,1264,62.0,101.0,117.0,156.0,94.0
THE,577,36.7,88.7,93.7,145.7,83.0
BUILDINGS,1981,233.9,280.8,284.1,331.0,76.2
AND,374,15.7,67.7,72.7,124.7,88.3
LECTURE,1341,358.6,394.4,383.0,418.9,64.7
HALLS,671,56.2,103.0,96.8,162.0,80.8
RE,2574,18.3,33.8,33.8,49.3,31.0
GREAT,4430,325.9,354.1,355.6,383.8,36.0
CAMPUS,2683,283.0,345.4,341.0,403.4,71.3
DINING,1076,101.3,148.2,148.2,195.0,59.8
IS,249,0.0,54.5,46.5,101.0,101.0
GREAT,1170,62.6,124.8,128.0,190.2,77.8
SINCE,1107,128.0,193.6,193.4,259.0,84.2
I,328,0,0,0,0,78.0
WORK,1216,191.0,245.8,257.2,312.0,82.0
THERE,686,99.8,127.8,118.6,146.6,68.4
TOO,530,67.7,98.7,93.7,124.7,57.0
SO,358,23.5,62.5,70.0,109.0,85.5
I,343,0,0,0,0,62.0
KNOW,718,74.2,132.5,128.8,187.0,77.8
HOW,514,72.7,130.0,124.7,182.0,83.3
HELPFUL,1529,352.3,381.1,381.1,410.0,60.0
IT,327,47.0,93.5,93.5,140.0,93.0
IS,281,23.5,78.0,62.5,117.0,93.5
FOR,437,21.0,88.3,83.3,150.7,98.7
STUDENTS,4602,84.5,100.2,98.9,114.6,36.4
THE,608,52.0,109.0,99.0,156.0,78.0
EDUCATION,2168,140.3,218.3,220.1,298.1,88.4
QUALITY,1342,80.1,160.4,162.7,243.0,93.7
IS,265,8.0,62.5,54.5,109.0,101.0
TOP,546,52.0,109.3,109.0,166.3,88.3
M,62,0,0,0,0,31.0
NOTCH,4570,59.4,90.5,93.6,124.7,40.4
KEEPING,1560,144.9,193.9,196.0,254.1,69.3
US,250,15.5,62.0,47.0,93.5,78.0
ALWAYS,904,137.5,163.7,158.3,184.5,67.8
ON,1731,47.0,67.7,73.0,93.7,46.7
OUR,764,57.0,83.0,83.0,109.0,52.0
TOES,967,93.5,159.8,160.0,226.2,89.8
THE,531,31.0,93.3,88.3,150.7,88.3
PROFESSORS,2761,388.6,395.6,392.9,399.9,42.6
ARE,515,47.0,104.0,119.7,176.7,103.7
GREAT,873,59.4,121.8,124.8,187.2,81.0
TOO,5194,119.3,150.7,145.3,176.7,57.3
MY,655,85.5,124.5,140.0,179.0,93.5
FAVORITE,3682,366.5,444.5,440.8,518.8,85.9
