word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
LECTURE,5023,436.7,474.9,462.9,507.8,81.3
ROOMS,1856,247.0,288.7,273.0,314.7,52.0
AT,811,0,0,0,0,85.5
UB,608,31.5,78.0,78.0,124.5,93.0
ARE,795,176.7,228.7,223.3,327.3,140.3
WELL,1404,180.8,199.6,199.6,218.4,37.6
EQUIPED,2387,312.0,334.3,332.0,354.3,82.6
PPED,1841,4.0,27.2,27.2,58.5,62.5
ANT,390,5.0,52.0,36.7,93.7,98.7
COMFORTABLE,4244,305.3,358.9,362.1,415.6,82.5
EVEN,1451,85.8,74.0,85.5,73.8,70.2
TJE,359,15.7,62.3,57.3,104.0,88.3
HR,983,0,0,0,0,70.0
LARGE,2543,245.8,298.2,288.6,356.9,82.0
LECUTURE,3214,274.5,308.8,304.2,357.3,64.1
TURE,3386,340.0,371.2,352.6,408.6,71.6
ROOMS,1046,109.4,181.0,181.0,259.0,103.0
RE,234,0,0,0,0,85.5
ARE,764,21.0,83.3,57.3,119.7,98.7
CAMPUS,9579,236.8,319.7,317.2,400.0,98.5
DINING,2777,349.9,349.9,338.7,356.7,62.6
IS,187,0,0,0,0,62.5
SOMETHING,1779,95.2,173.3,173.3,265.2,109.2
YOU,483,36.7,88.7,67.7,119.7,83.0
WILL,717,81.8,105.2,113.0,152.0,66.2
COME,468,19.2,74.2,78.0,163.5,116.5
ACROS,1747,231.0,321.4,321.4,424.2,124.6
THE,328,5.3,31.0,41.7,78.0,83.3
MOST,514,31.2,62.2,62.2,116.8,74.0
OFTEN,2996,302.2,341.2,347.1,390.1,60.6
AT,780,0,0,0,0,31.3
UB,826,47.0,86.0,94.0,133.0,86.0
THE,1560,3.0,15.6,21.8,40.4,43.4
HE,749,0,0,0,0,54.5
HEY,2855,82.0,128.8,117.0,163.8,54.5
ARE,452,31.3,93.7,78.0,140.3,109.0
THERE,1326,6.6,53.4,49.0,95.9,64.7
AT,312,0,0,0,0,70.0
EVERY,2324,15.5,28.5,36.3,49.3,33.8
BUILDING,1419,183.2,237.9,214.5,269.1,87.8
ANT,359,15.3,31.3,21.0,67.7,83.0
THE,390,31.0,83.3,93.7,166.7,114.7
