word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
SI,34772,17066.5,17105.5,17144.5,17183.5,117.0
LIKE,546,50.5,113.0,105.2,167.8,82.0
THE,1155,302.0,353.7,348.7,400.3,77.7
WEATHER,4930,423.8,434.2,455.0,465.4,50.7
INDIA,1310,81.2,84.2,81.2,84.2,40.8
IT,266,39.0,78.0,78.0,117.0,78.0
A,156,0,0,0,0,109.0
ITS,1763,98.7,140.3,140.3,182.0,62.3
A,156,0,0,0,0,94.0
PLACE,3058,136.5,179.4,175.5,237.9,74.1
CALLED,749,60.0,101.3,114.5,166.5,75.5
PUNE,1357,62.2,121.0,105.2,164.0,66.5
I,1061,0,0,0,0,78.0
SEE,609,114.7,140.7,140.7,166.7,52.0
PEOPLE,812,117.0,127.3,130.0,140.3,49.3
PARTYING,1279,78.0,150.2,144.2,216.5,78.0
AND,453,31.3,83.3,93.7,145.7,93.7
ENJOYING,1950,442.6,483.6,489.5,530.5,76.2
THE,359,15.7,41.7,41.7,67.7,52.0
TIME,1575,35.2,117.0,120.8,202.5,105.0
PEOPLE,1904,104.7,118.1,118.0,131.4,46.7
HAVING,1014,80.5,148.2,145.7,213.3,78.2
A,140,0,0,0,0,93.0
GOOD,609,78.0,120.8,125.0,167.8,70.2
TIME,592,50.8,109.2,120.8,179.2,89.5
IN,344,47.0,78.0,94.0,125.0,78.0
THE,390,36.3,88.3,88.3,140.3,78.0
SUMMER,1747,88.3,143.0,150.8,205.5,75.5
ON,546,156.0,195.0,187.0,226.0,70.0
THE,421,46.7,98.7,93.3,145.3,78.0
OUTSIDE,1950,82.3,138.3,136.0,200.9,73.7
IT,624,78.0,109.5,124.5,156.0,78.0
HAS,1419,265.0,315.8,315.8,366.5,70.2
A,873,0,0,0,0,93.0
VERY,656,55.0,117.0,121.0,191.0,89.5
GOOD,640,81.8,117.0,121.0,156.2,58.8
OLD,515,78.3,135.3,125.0,182.0,83.0
FORTS,1670,218.3,260.0,257.5,299.2,49.5
AND,406,41.7,93.7,83.3,135.3,78.0
MONUMENTS,1576,320.7,341.7,341.3,362.3,55.6
AND,375,15.7,67.7,93.7,145.7,104.0
HISTORICAL,3417,686.5,734.7,744.5,798.6,83.9
PLACES,827,62.7,109.2,109.3,202.8,109.2
I,562,0,0,0,0,78.0
REALLY,811,70.3,111.8,119.7,181.8,85.5
LIKE,609,74.2,121.0,125.0,171.8,66.2
GOING,858,168.4,187.0,177.8,196.4,62.6
THERE,718,128.0,134.4,131.0,143.8,72.0
A,156,0,0,0,0,125.0
LOT,484,67.7,109.0,119.7,161.0,72.7
OF,281,39.0,86.0,70.0,117.0,78.0
TIMES,967,93.6,168.6,152.8,227.8,87.4
THE,624,46.7,98.7,88.3,140.3,72.7
ROAD,2667,33.8,67.7,62.3,96.2,44.2
CONNECTINF,2059,431.8,445.9,452.2,466.3,56.2
MUMBAI,1373,99.0,130.0,122.3,153.3,59.7
AND,328,31.3,73.0,78.0,119.7,67.7
PUNE,1966,86.0,140.5,140.5,195.0,74.0
GIS,2589,691.7,738.3,743.7,790.3,72.7
REALLY,765,62.5,104.0,109.3,166.5,78.0
GOOD,717,82.0,117.0,120.8,155.8,58.2
AND,343,21.0,72.7,73.0,124.7,83.0
HENCE,1202,262.4,306.0,265.6,309.2,87.4
