word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,1841,0,0,0,0,172.0
LIKE,1841,268.4,305.6,309.0,346.2,59.2
THE,2340,21.0,62.3,46.7,130.0,119.7
BEAUTIFL,5164,436.9,547.7,549.4,660.2,129.9
IFUL,3120,39.2,113.2,117.0,198.5,112.5
VIEW,2964,334.4,372.3,372.1,445.7,98.0
IN,234,0,0,0,0,78.0
BUFFALO,7551,216.3,266.4,275.2,325.3,67.9
BUT,608,52.0,109.0,98.7,187.0,130.0
I,453,0,0,0,0,125.0
DISLIKE,1950,372.1,427.7,434.6,490.1,115.7
THE,1575,12.6,74.8,65.6,127.8,93.4
PUBLIC,1825,173.8,265.2,262.5,374.2,129.8
TRANSPORTATION,6770,1362.9,1366.1,1375.1,1382.9,79.1
I,249,0,0,0,0,140.0
LIEK,577,50.5,93.8,89.8,179.5,117.0
KE,936,0,0,0,0,55.0
THE,265,26.0,10.3,15.7,52.0,78.0
BUILDING,3260,448.8,507.7,497.4,559.7,100.4
S,358,0,0,0,0,156.0
AND,375,5.3,36.3,41.7,83.3,88.7
LECTURES,2590,390.0,444.8,448.5,511.0,128.8
ROOMS,1326,131.2,212.2,202.8,283.8,105.8
HERE,671,132.5,136.2,117.0,144.2,109.0
BECAUSE,1623,325.0,372.0,374.3,430.1,125.0
IT,359,7.5,78.0,78.0,148.5,141.0
IS,219,0,0,0,0,62.5
BIG,515,15.7,98.7,93.7,187.3,135.3
ENOUGT,2558,306.8,390.0,387.3,470.5,101.3
GH,4586,39.0,109.0,109.0,179.0,140.0
I,359,0,0,0,0,140.0
LIKE,1342,178.0,249.6,237.2,308.8,90.4
THE,1513,192.3,202.7,202.7,285.7,129.7
CAMPUS,1575,98.8,213.2,210.5,324.8,137.7
DINING,3931,341.0,398.9,401.1,459.0,80.1
ITS,437,5.3,93.7,93.7,182.0,135.0
S,2106,0,0,0,0,86.0
DECILIOUS,4399,175.0,253.1,232.1,310.2,105.8
LICIOUS,6209,152.1,197.0,199.0,259.4,95.5
I,312,0,0,0,0,124.0
THING,936,28.2,71.8,74.8,168.4,121.6
K,795,0,0,0,0,109.0
THE,327,5.0,36.7,36.3,78.0,83.0
SCHOOL,1404,127.5,205.5,208.0,286.0,96.2
HAS,468,21.0,104.0,73.0,187.3,156.0
ENOUGH,2542,275.7,374.3,374.3,473.0,122.0
SPORTING,1638,82.1,177.5,179.4,290.5,130.6
FACILITIES,3947,309.0,380.6,374.4,449.2,107.7
I,359,0,0,0,0,140.0
THINK,13276,87.4,137.3,140.4,193.3,66.9
TENNIS,5678,479.6,530.4,530.4,585.1,76.2
CAN,359,31.0,67.7,73.0,171.7,140.3
BE,390,0,0,0,0,62.0
DEVELOPED,5881,825.3,832.5,838.1,845.3,80.7
I,390,0,0,0,0,141.0
FIND,452,8.0,58.5,62.5,121.0,89.8
THE,390,52.0,73.0,57.3,171.7,166.3
EDUCATION,1560,77.9,156.0,156.0,271.9,131.4
IS,187,0,0,0,0,54.5
