word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,2606,0,0,0,0,94.0
REALLY,733,41.5,72.8,75.3,132.7,75.5
LIKE,484,19.2,74.2,78.0,140.5,101.5
HE,202,0,0,0,0,54.5
AMBIENCE,1638,302.5,351.1,341.1,389.8,85.5
OF,171,8.0,31.0,46.5,85.5,93.5
THE,1014,15.6,34.4,31.2,50.0,34.4
BUFFALO,2309,196.9,251.5,257.4,319.8,78.0
CITY,670,31.2,81.8,89.5,148.0,85.8
DOWDOWNTOWN,10358,220.4,228.8,230.1,238.6,19.5
IS,375,0,0,0,0,39.0
VERY,1497,21.0,65.0,62.5,116.8,67.3
COOL,780,82.0,128.8,136.5,183.2,74.0
ITH,422,5.3,31.3,36.7,62.7,57.3
IS,3355,0,0,0,0,54.5
REALLY,1825,177.5,212.5,212.6,247.6,46.8
A,593,0,0,0,0,70.5
NICE,1217,15.6,28.2,34.4,78.2,68.8
PLACE,734,59.2,124.8,124.8,208.8,106.0
TO,234,15.5,62.0,62.5,109.0,93.5
HANG,1217,21.8,56.0,53.0,93.6,59.4
ROUND,1903,198.4,242.9,245.1,303.0,69.0
THE,577,41.7,72.7,78.0,109.0,67.3
BUILDING,936,130.6,175.6,169.6,230.1,105.2
ARE,327,10.3,31.0,52.0,93.3,103.7
WELL,640,89.5,85.8,105.2,156.0,89.8
MAINTAINED,2433,208.4,242.5,242.5,285.1,76.7
ARE,3338,10.3,41.7,36.3,88.3,98.7
I,2855,0,0,0,0,93.0
LIKE,531,23.2,70.2,78.0,125.0,82.2
THE,312,20.7,57.0,46.7,83.0,62.3
BUILDING,812,113.1,156.0,154.1,197.0,87.9
S,218,0,0,0,0,109.0
AND,343,21.0,57.3,57.3,93.7,72.7
LECTURE,2215,454.0,494.6,477.3,517.9,59.3
ROOMS,1982,11.6,25.4,25.2,39.0,27.4
BECAUSE,1731,403.9,436.9,438.4,478.3,81.4
THEY,733,66.0,124.8,120.8,187.0,85.8
WELL,952,62.2,109.2,105.2,152.2,70.5
MAINTAINE,7378,157.4,177.7,174.6,207.3,65.4
ND,297,0,0,0,0,54.5
INSULATED,1716,102.6,166.3,169.9,279.2,121.6
I,2215,0,0,0,0,109.0
HAVE,437,27.2,81.8,82.0,175.5,117.0
NOT,219,0,0,0,0,47.0
USED,920,46.8,121.0,117.0,191.2,97.5
CAMPUS,6755,101.3,137.3,137.3,188.9,64.1
DINING,1700,200.2,236.5,231.3,267.7,49.3
IS,156,0,0,0,0,54.5
GOOD,499,47.0,70.2,62.5,85.8,38.8
WITH,546,50.5,113.0,109.0,171.5,78.0
OFFERS,3588,75.3,156.0,143.0,223.7,96.3
FOOD,484,50.8,78.0,70.2,97.5,46.8
ROM,608,67.7,124.7,104.0,192.3,124.7
VARIOUS,873,29.0,104.7,95.9,193.9,113.6
DISCIPLINES,2325,383.5,430.3,416.1,468.1,75.5
LIKE,1591,5.2,18.2,13.0,36.3,41.5
CHINESE,1451,120.4,171.6,167.1,222.6,95.6
INDIAN,3619,180.4,197.8,189.0,206.3,45.0
ETC,671,99.0,130.0,151.0,202.7,103.7
SPORTING,2075,54.6,111.1,111.2,206.8,107.2
FACILITES,1825,150.9,211.6,215.0,275.7,102.2
THE,4305,12.6,34.4,31.2,53.0,40.4
