word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
BUFFALO,1170,60.0,93.6,100.3,169.6,87.1
IS,327,0,0,0,0,78.0
NICE,546,19.5,70.2,82.0,163.8,132.5
CITY,749,50.5,93.8,105.2,171.5,101.2
QUIET,795,49.6,121.6,131.0,209.0,109.2
ND,171,0,0,0,0,39.0
QUAINT,1513,127.5,215.8,218.5,338.2,140.5
THE,327,0.0,73.0,62.3,135.3,104.0
THE,2262,10.3,21.0,31.0,62.3,72.7
BUILDINGS,1216,124.8,152.6,152.4,204.4,95.4
HE,140,0,0,0,0,39.0
DOWNTOWN,1514,164.8,199.3,194.2,228.8,72.7
REA,343,31.3,46.7,62.3,140.3,130.0
RE,1248,0,0,0,0,47.0
PLEASANT,2808,261.8,277.4,305.1,355.4,97.1
SIGHT,1341,140.2,205.8,215.2,293.2,109.2
SOME,514,62.2,85.8,97.5,183.0,128.2
VERY,546,39.0,93.8,109.2,187.0,112.8
HISTORICAL,1794,312.0,346.4,369.9,416.7,96.7
ARE,2122,47.0,88.3,98.7,182.0,135.3
LOOK,1700,66.2,109.2,85.8,128.8,62.5
WHILE,1903,50.0,75.0,71.8,153.2,103.2
OTHER,733,46.6,109.2,106.2,199.6,118.4
S,3104,0,0,0,0,140.0
ARE,296,0,0,0,0,36.3
MORE,1186,77.8,148.2,113.2,284.8,202.8
GLASSY,4586,62.2,117.0,127.3,187.2,83.2
LECTURESAS,4010,446.3,479.1,480.4,513.2,98.1
FAR,406,31.3,73.0,88.7,171.7,135.0
HE,156,0,0,0,0,46.5
ROOMS,656,50.0,96.8,81.2,128.0,56.2
RE,171,0,0,0,0,62.5
CONCERNED,1420,209.7,202.7,204.8,201.1,62.3
A,1779,0,0,0,0,110.0
T,234,0,0,0,0,93.0
UB,515,0,0,0,0,86.0
THERES,952,78.0,67.7,78.0,99.0,73.0
ONE,952,3.8,23.5,35.2,62.5,66.2
SPECIFIC,1217,138.5,160.0,160.0,189.2,89.8
BUILDING,1029,124.6,159.9,154.0,208.8,101.5
HERE,842,121.0,167.8,144.2,191.0,70.0
HATE,795,97.5,156.0,136.5,218.5,109.2
TO,156,0,0,0,0,54.5
ATTEND,796,46.7,80.7,93.7,148.3,80.7
ANY,702,130.0,171.7,171.7,244.7,114.7
CLASSES,1716,200.9,220.4,214.6,241.9,78.1
THAT,328,7.8,23.5,7.8,39.0,46.8
IS,265,0,0,0,0,78.0
THE,265,10.3,21.0,26.0,57.3,67.7
HOCHSTETTAR,4056,472.3,506.4,516.3,550.4,106.5
HALL,5320,74.0,124.8,140.2,191.0,89.8
YE,1825,15.7,67.7,47.0,99.0,83.3
THE,234,10.3,21.0,20.7,52.0,62.3
HOCHIE,2075,202.8,228.8,215.8,241.8,101.5
THE,874,41.3,109.0,119.7,197.3,129.7
ACOUSTICS,1981,369.3,397.0,372.8,414.2,112.6
OF,219,8.0,39.0,62.5,109.5,117.5
HE,234,0,0,0,0,47.0
ROOMA,624,37.2,84.2,68.8,134.2,84.2
RE,640,23.5,39.0,39.0,101.5,125.0
PATHETIC,1170,157.9,216.4,206.6,272.9,101.2
ND,172,0,0,0,0,39.0
IT,218,23.0,47.0,39.0,109.0,132.0
IS,234,0,0,0,0,62.5
NOT,312,20.7,21.0,36.3,78.0,98.7
SUITABLE,1482,111.2,154.0,160.0,241.8,99.4
FOR,281,5.0,31.3,31.3,67.7,72.7
CLASSES,1841,161.2,175.1,176.9,215.0,52.0
OF,234,0,0,0,0,39.0
STRENGTH,4087,525.2,547.4,542.2,577.3,65.1
GREATER,921,131.7,154.0,142.7,165.0,77.9
THAN,842,0.0,43.0,46.8,89.8,70.2
THE,921,5.0,31.0,62.3,88.3,83.3
DINING,1092,83.2,156.0,150.7,223.5,91.0
SERVICES,2948,69.4,69.5,68.1,76.5,41.0
HAD,406,5.0,41.7,46.7,83.3,78.3
VENT,2543,15.6,46.8,46.8,109.2,90.4
HAD,266,21.0,31.0,15.7,67.7,88.7
CHANCE,921,163.7,202.7,189.7,228.7,93.8
TO,156,0,0,0,0,54.5
TRY,436,46.7,109.3,104.0,187.3,114.3
MOST,453,23.5,39.0,58.5,121.0,109.2
OF,375,0,0,0,0,62.5
THEM,452,31.0,86.0,81.8,152.2,93.8
BUT,1950,10.5,10.3,18.2,39.0,49.5
IM,1810,0,0,0,0,26.0
SURE,390,27.2,66.2,54.5,109.0,81.8
THEYD,5148,189.7,234.0,228.8,283.5,65.2
BE,203,0,0,0,0,46.5
REALLY,702,44.2,62.3,75.5,140.3,93.5
GOOD,1217,40.6,59.4,65.6,84.4,43.8
SINCE,1342,31.2,67.7,62.5,135.3,93.7
WE,1279,16.0,54.5,54.5,125.0,141.0
HAVE,312,27.5,50.8,35.2,97.5,85.8
BEEN,468,39.0,74.2,74.0,109.2,70.2
RANKED,1763,95.9,140.4,142.6,218.3,93.6
THE,281,10.3,26.0,21.0,57.3,67.7
BEST,562,39.0,58.5,70.2,113.2,74.2
AMONG,936,62.4,140.4,140.4,249.6,134.2
THE,265,5.3,20.7,31.0,57.0,62.3
DINING,749,46.7,96.2,93.7,153.5,75.5
ERVICES,1513,149.3,200.7,214.0,265.4,107.1
ACROSS,1092,44.2,91.0,98.8,151.0,78.2
THE,280,15.3,57.0,57.0,119.3,98.7
SUNY,3385,17.5,23.4,33.1,58.5,48.8
SYTEMS,3885,460.2,501.7,475.8,543.3,109.3
SINCE,1139,40.6,75.0,87.4,196.6,149.8
HAVE,328,11.8,58.5,46.8,117.0,93.8
TRYPED,1607,53.4,113.7,113.6,187.3,89.3
MORE,2496,11.8,46.8,50.5,109.0,93.5
THAN,390,23.5,50.8,50.8,101.5,82.0
LINES,624,40.4,68.6,71.6,143.4,93.6
CHOOSE,796,49.3,96.3,88.5,145.8,75.5
TO,141,0,0,0,0,70.5
END,437,31.3,98.7,83.0,161.0,114.3
HIS,296,26.0,20.7,26.0,72.7,98.7
RESPONSE,2200,176.4,187.1,184.1,207.4,59.2
HERE,375,23.2,66.2,50.8,93.8,70.5
FVORITE,2667,107.1,185.0,185.0,267.4,102.4
VAACATION,3682,364.0,386.7,393.4,454.3,95.6
SPOT,1528,249.8,316.0,319.8,425.0,140.2
FOR,265,5.3,26.0,26.0,57.3,62.7
HAD,250,10.3,31.0,21.0,62.3,72.7
FSO,5631,1742.0,1788.7,1778.7,1825.3,83.3
MANY,530,11.5,50.8,54.5,116.8,93.2
S,1108,0,0,0,0,171.0
IN,156,0,0,0,0,78.0
MY,234,0,0,0,0,70.5
MINDAID,6100,2065.9,2070.3,2103.9,2108.3,82.6
HAD,437,47.0,98.7,104.0,187.0,124.7
VE,421,0,0,0,0,62.5
MANY,874,97.5,179.5,163.8,261.2,124.8
RESPONSES,1186,190.7,215.0,206.2,255.0,90.4
IN,219,0,0,0,0,94.0
MY,218,15.5,47.0,39.0,101.5,117.0
MIND,780,50.8,148.2,148.2,245.8,128.8
FOR,296,15.3,67.3,62.3,114.3,83.3
HI,281,23.5,39.0,46.5,109.0,132.5
QUESTION,1544,101.2,179.4,173.5,275.1,113.4
BU,343,31.0,93.5,93.5,156.0,125.0
THAT,375,77.8,82.0,58.5,70.2,93.2
WAS,328,0.0,31.0,47.0,78.0,78.0
TILL,593,11.5,15.8,23.5,50.8,62.2
AN,203,39.0,8.0,31.0,78.0,117.0
YEAR,530,27.2,89.8,74.0,175.5,124.8
AGO,624,41.3,98.7,109.3,187.3,125.0
RIGHT,1482,15.6,62.4,71.6,131.2,87.6
NOW,5257,20.7,78.0,104.0,202.7,166.3
IF,249,0,0,0,0,46.5
IF,967,0,0,0,0,31.5
YOU,296,15.7,41.3,41.7,98.7,114.3
SK,1014,31.0,93.5,124.5,187.0,156.0
ME,171,0,0,0,0,62.5
THE,624,10.7,10.3,20.7,41.7,52.3
SAME,873,109.2,144.2,148.0,214.5,105.5
THING,905,34.2,78.0,78.0,190.2,137.2
ID,1420,0,0,0,0,47.0
SAY,2138,233.7,306.7,312.0,385.0,109.7
MY,546,124.5,179.5,195.0,250.0,125.5
HOMETOWN,1716,200.9,239.6,255.5,310.0,101.5
I,530,0,0,0,0,78.0
WOULD,2652,303.0,356.6,361.0,414.6,73.6
REALLY,687,57.2,80.7,88.5,169.0,106.5
ENJOY,1014,134.4,162.2,152.8,231.0,97.0
WEEK,1155,78.0,109.2,105.2,136.5,58.5
BREAK,546,31.4,59.4,68.6,140.6,93.8
FAR,343,20.7,26.0,26.0,72.7,93.3
AWAY,1451,53.2,22.0,25.0,6.2,59.4
RM,359,0,0,0,0,47.0
OM,1280,0,0,0,0,62.0
THE,250,5.3,20.7,26.0,52.0,57.3
FREEZING,1295,87.8,146.2,144.2,230.2,99.6
WEATHER,873,155.9,178.1,184.9,207.1,77.9
HERE,359,19.5,58.5,46.8,85.8,66.2
IN,188,0,0,0,0,78.0
BUFFALO,1014,49.0,95.7,98.0,167.0,86.9
MY,203,0,0,0,0,54.5
HOT,1248,25.7,83.0,93.7,181.7,140.0
AND,437,20.7,83.0,93.7,156.0,109.3
HUMID,1435,162.0,218.4,221.4,309.0,125.0
HOMETOWN,1201,165.8,202.8,218.4,267.1,101.2
BACK,421,19.2,70.2,62.2,128.8,89.8
IN,1092,0,0,0,0,46.8
INDIA,1248,96.8,118.4,112.4,134.0,87.6
ITS,1731,36.3,78.0,73.0,114.7,78.3
NOT,296,36.7,36.3,57.0,130.0,125.0
HUGE,483,54.5,66.2,81.8,148.0,109.0
TOWN,1810,31.2,109.0,101.5,195.2,121.2
NEITHER,1435,443.6,474.7,459.3,490.4,60.0
IS,1248,0,0,0,0,46.5
IT,156,7.5,47.0,23.5,78.0,85.5
VILLAGE,1076,88.9,129.3,124.9,200.4,91.1
