word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,390,0,0,0,0,78.0
LIKE,1155,175.5,253.5,249.8,327.8,105.5
THE,842,83.0,176.7,156.0,249.7,119.7
PEOPLE,11560,60.7,65.9,53.8,59.0,34.6
CULTURE,2933,403.1,447.9,463.3,508.0,100.3
I,484,0,0,0,0,78.0
DONT,1014,113.0,175.5,191.2,253.8,97.8
LIKE,734,81.8,156.0,152.2,226.5,101.8
THE,484,57.3,124.7,109.3,176.7,88.3
NIAGARA,1295,189.4,214.0,214.0,238.6,66.9
FALLS,765,49.8,118.6,115.4,184.2,87.6
WHICH,1482,318.2,343.2,346.2,371.2,84.2
VER,904,62.0,135.0,124.7,197.7,99.0
NEAR,718,42.8,113.2,121.0,199.0,105.2
TO,452,15.5,70.0,85.5,140.0,124.5
THE,421,46.7,78.0,72.7,104.0,57.3
BUFFALO,2512,185.0,263.0,258.6,336.6,89.1
YWATHER,6692,808.9,900.4,916.0,1007.6,122.7
EATHER,2871,174.3,192.5,213.3,231.5,88.3
IN,639,109.5,195.0,156.0,241.5,132.0
THE,484,57.0,83.0,88.3,114.3,57.3
BUFFALO,1716,118.1,193.9,193.9,269.6,86.9
THE,655,62.3,124.7,109.0,182.0,99.0
BUILDINGS,3338,553.1,605.0,611.8,667.2,91.7
AND,515,31.3,78.0,73.0,119.7,88.3
LECARE,4680,1482.1,1509.4,1519.1,1546.4,81.9
VERY,1045,117.2,187.0,191.0,268.8,101.2
GOOD,936,77.8,136.5,136.5,195.2,94.0
THE,982,104.0,197.7,166.3,260.0,114.3
LECTURE,1669,436.7,479.0,472.4,514.7,93.6
ROOMS,780,81.0,124.8,131.0,180.8,74.6
ALSO,936,89.8,156.0,160.0,241.8,105.2
VER,483,57.3,130.0,124.7,197.3,103.7
SPACIOUS,1825,269.0,314.0,310.0,355.0,85.8
ND,2340,114.3,150.7,171.7,208.0,93.7
ARE,593,62.3,135.3,130.0,203.0,109.3
GOOD,983,125.0,187.2,167.8,230.0,81.8
YTHE,5662,1010.2,1096.0,1115.2,1201.0,136.2
CAMPUS,1155,93.8,166.5,161.3,254.7,106.3
DINING,1420,124.8,184.5,184.7,244.3,83.2
IS,296,7.5,78.0,62.0,132.5,125.0
VERY,874,70.0,152.0,156.0,238.0,105.5
TASTY,1419,271.4,299.6,293.0,321.2,90.4
YES,3697,71.8,118.6,112.2,159.0,65.4
THE,1794,57.0,124.7,114.3,182.0,93.7
SCHOOL,1420,117.0,192.3,189.8,265.2,91.0
HAS,437,31.3,109.3,104.0,182.0,109.0
GOOD,858,89.8,148.2,148.0,206.5,93.5
SPOTING,2590,247.6,343.1,347.7,447.9,120.3
FACILITIES,5288,1179.2,1229.2,1235.4,1285.4,88.9
RI,8362,3923.5,3978.0,4001.5,4056.0,132.5
WAS,1607,198.0,296.3,275.7,374.0,134.7
SATISFIES,1841,317.1,315.2,331.0,329.1,83.0
WITH,889,101.2,144.5,163.8,230.0,109.0
RECREATIONAL,9501,305.9,340.1,335.0,369.2,54.0
CTIVITIES,2574,367.4,383.1,403.9,419.6,71.2
THE,8128,46.8,101.2,93.5,148.0,78.0
EDUCATION,3682,282.5,352.5,349.5,438.3,98.2
WAS,577,83.3,151.0,156.0,223.7,104.0
VERY,905,74.2,148.2,152.0,234.0,109.2
GOOD,1029,109.2,164.0,156.0,210.8,78.0
THE,500,67.7,135.3,125.0,192.7,99.0
LECTURES,1669,380.4,413.6,434.9,468.1,87.8
ARE,530,31.3,109.3,114.3,192.3,130.0
VPROFESSORS,7332,750.2,774.8,764.5,789.2,68.8
RY,546,70.0,117.0,140.5,187.5,117.5
HELPFUL,1700,327.6,376.4,392.4,441.3,93.7
TTHE,10499,31.2,46.8,44.2,59.8,28.7
CLASSROOMS,6131,494.5,522.0,535.2,562.8,59.9
RE,484,15.5,93.5,62.5,140.5,125.0
VERY,1092,117.0,199.0,199.0,281.0,101.5
GOOD,936,86.0,132.8,144.5,191.2,85.8
THE,515,57.0,140.3,119.7,203.0,114.7
LABARATORIES,2902,414.5,448.5,447.0,481.0,75.5
IS,4867,3.2,21.8,15.6,40.6,43.8
ALSO,733,31.2,105.2,117.0,206.5,124.5
GOOD,1607,191.0,284.8,265.2,359.0,125.0
MY,1638,117.0,156.0,172.0,211.0,94.0
FAVAORITE,4446,445.6,518.3,502.8,575.6,109.2
VACATION,1435,115.1,154.0,154.1,193.0,77.9
SPOT,998,101.2,167.8,183.2,249.8,105.5
IS,297,0,0,0,0,55.0
MANALI,1638,155.8,192.3,197.5,234.0,101.7
ITS,3104,88.3,156.0,150.7,218.3,98.7
SITUATED,2184,249.4,284.8,323.6,378.2,128.6
IN,421,0,0,0,0,62.5
INDIA,1108,106.2,143.4,131.2,168.4,100.0
IITS,13057,210.5,273.0,253.5,316.0,86.0
VER,702,57.0,130.0,130.0,203.0,104.3
GORY,5289,803.5,842.5,839.8,878.8,52.0
BEAUTIFUL,3946,446.4,504.0,507.1,564.7,84.1
PLACE,1092,62.6,156.0,140.4,240.2,112.2
THE,936,145.7,218.3,202.7,275.3,98.7
TREES,2293,299.6,358.8,349.4,408.6,77.8
SURRONSINGS,6240,294.3,306.7,303.7,316.1,41.6
RE,359,23.5,85.5,70.5,132.5,109.0
VERY,874,66.2,144.2,144.2,222.2,101.5
GOOD,1404,74.2,148.2,136.5,210.5,109.0
D,5678,0,0,0,0,156.0
ITS,920,114.7,213.3,187.3,286.0,124.7
NOT,624,98.7,176.7,166.3,244.3,104.0
THAT,717,81.8,89.8,89.5,97.5,82.0
MUCH,1107,132.8,218.2,222.2,307.8,112.8
CROWDED,3947,657.2,701.9,692.2,736.9,81.8
I,483,0,0,0,0,110.0
WILL,795,82.0,124.8,140.2,183.0,77.8
GO,405,8.0,31.0,70.0,109.0,117.0
ONEC,874,54.8,117.0,105.5,167.8,85.8
IN,437,86.0,140.5,140.5,195.0,109.0
YEAR,889,74.2,129.0,128.8,222.5,121.0
I,484,0,0,0,0,78.0
IF,437,0,0,0,0,54.5
I,312,0,0,0,0,78.0
HAD,343,62.3,83.0,88.3,151.0,94.0
A,1263,0,0,0,0,70.0
CHANCE,968,137.8,182.0,174.2,218.3,83.2
TO,375,7.5,31.5,70.5,109.5,117.0
GO,359,0.0,39.0,70.5,109.5,109.5
ABROAD,1233,249.5,283.3,278.0,311.8,75.5
I,375,0,0,0,0,94.0
WILL,764,81.8,113.2,140.2,179.2,81.8
ISIT,1436,210.8,195.2,218.5,203.0,81.8
SWAIZERLAND,3104,366.0,435.5,429.7,499.3,97.8
IWAS,967,97.5,136.5,140.5,179.5,62.5
VERY,905,74.2,159.8,164.0,249.5,113.0
BEAUTIFUL,2262,312.0,377.8,381.3,447.1,97.0
PALACE,1654,241.8,283.3,265.3,312.2,85.8
T,6318,0,0,0,0,101.5
THE,1076,57.3,135.3,119.7,197.7,104.0
WETHER,1326,257.3,299.3,283.2,325.2,80.8
WILL,5085,664.1,688.7,693.0,717.6,42.3
BE,203,0,0,0,0,62.5
GREAT,2777,351.0,392.5,397.8,465.3,83.2
THERE,1092,134.2,159.2,152.8,184.2,81.4
ARE,453,31.3,109.3,99.0,177.0,114.3
MANY,1638,187.2,261.2,261.2,343.2,109.2
PLACES,1124,80.7,169.0,163.8,257.2,106.3
IN,624,109.5,172.0,148.5,211.0,101.5
CV,2402,429.0,515.0,507.0,593.0,164.0
TO,437,8.0,47.0,78.0,117.0,109.0
WATCH,2012,205.8,318.2,327.6,446.0,143.4
STHERE,32838,5327.3,5363.7,5358.7,5400.0,88.2
REA,749,5.3,41.7,41.7,78.0,72.7
MANY,874,55.0,132.8,160.0,237.8,124.5
THINS,1092,106.2,190.4,187.2,271.4,102.8
GOING,3417,524.2,571.0,561.6,608.4,62.4
IN,390,0,0,0,0,46.5
THE,437,46.7,78.0,78.0,109.3,62.7
PICTURE,1576,98.0,193.9,185.0,280.9,109.3
GONE,10983,2199.8,2250.2,2266.0,2316.5,93.5
PERSON,1108,64.8,119.7,122.2,187.3,83.3
IS,218,15.5,47.0,31.0,93.5,109.0
PLAYING,1216,73.4,142.6,140.3,209.4,80.3
GUITAR,5632,91.0,163.7,171.7,254.7,106.5
ONE,12652,22.3,37.9,35.7,51.3,29.0
PERSON,2059,46.7,89.1,93.7,153.9,75.9
IS,250,0.0,55.0,39.0,94.0,94.0
DOING,905,62.4,143.6,143.6,230.8,118.4
FISHING,1653,343.1,381.1,401.1,439.1,104.9
SOME,1934,287.2,318.4,327.6,384.0,87.6
ARE,452,31.3,109.3,104.0,182.0,114.3
DANCING,1575,240.6,285.1,285.1,329.7,95.7
SOME,843,62.5,132.5,140.2,218.2,117.0
PEOPLE,4758,15.6,32.7,29.6,49.9,28.1
ARE,655,88.7,171.7,176.7,259.7,124.3
DOING,1014,77.8,168.4,171.6,262.2,112.6
BODY,1685,269.0,358.8,358.8,448.5,113.2
BUILDING,1747,243.6,276.8,317.9,351.0,107.4
IN,390,0,0,0,0,55.0
BOAT,1030,74.2,156.0,156.0,237.8,101.2
SOME,561,50.5,93.8,105.2,179.5,117.0
ARE,405,15.7,52.0,52.0,88.3,72.7
PLAYING,1232,82.4,162.7,158.3,242.9,95.7
WITH,811,97.5,140.5,152.0,218.5,101.5
THE,437,57.3,104.0,93.7,161.0,93.3
DOGS,3401,81.2,149.8,143.6,212.2,93.6
SSOME,12777,31.2,65.4,81.2,115.4,68.6
PEOPLE,1092,195.0,215.7,208.0,228.7,67.5
ARE,452,36.7,109.3,98.7,171.3,103.7
MAKING,1014,65.0,145.7,145.5,226.2,96.2
FUN,593,88.7,140.3,151.0,202.7,93.3
OF,297,39.0,86.0,93.5,140.5,101.5
THE,468,46.7,119.7,104.0,187.0,114.0
PERSON,967,54.5,98.8,101.3,171.7,85.8
WHO,702,62.3,125.0,145.7,208.3,114.7
IS,234,7.5,39.0,39.0,85.5,93.0
CHANGING,1279,152.2,193.0,191.1,231.9,77.9
HIS,500,57.0,135.3,119.7,198.0,109.7
DRESS,952,102.8,159.2,159.2,215.6,72.0
SOME,686,46.5,93.5,105.5,175.5,113.0
ARE,406,31.7,93.7,99.0,161.0,98.3
RELAXING,2121,99.6,193.1,189.1,286.4,108.9
THE,733,73.0,161.3,140.3,228.7,114.3
NEAR,2745,47.0,101.2,113.0,191.2,109.5
THE,593,62.3,135.3,119.7,192.7,99.0
POO,936,124.7,156.0,166.3,197.7,73.0
SEA,2231,93.7,192.3,182.0,280.7,150.7
SOME,640,50.5,89.5,97.5,167.5,109.0
ARE,531,42.0,114.3,114.7,187.0,114.0
ENJOYING,1654,417.2,467.9,468.0,518.6,85.8
THE,452,57.0,109.0,93.7,166.3,98.7
ENVWEATHER,6786,108.2,125.6,123.9,143.2,40.4
SOME,530,43.0,74.0,85.8,132.2,81.5
PEOPLE,889,187.2,202.7,197.7,213.2,54.5
ARE,484,36.3,104.0,98.7,166.3,93.7
DOING,843,65.6,137.4,143.6,215.4,96.8
CYCLING,1700,169.6,216.1,207.4,254.0,89.0
SGM,54381,17581.3,17669.7,17685.3,17773.7,140.3
CHAKRICHAKRIGMAIL,8377,601.2,630.4,627.8,656.9,65.9
COMCHINNAK,5413,778.4,808.1,800.2,845.5,81.0
CHAKCHAKRAUBCOLLECTIONGMAIL,37238,5078.9,5101.8,5097.2,5120.0,58.6
COMDATACOLLECTIONDATACOLLECTIONDATACOLLECTIONUBCOLLECTIONGMAIL,50138,949.7,953.9,952.6,956.8,21.9
COMDATACOLLECTIONCHA,26808,4293.4,4307.1,4298.4,4312.1,55.7
CHATASK,31435,4463.9,4514.6,4506.0,4556.7,91.1
TWOGMAI,38904,5213.9,5308.9,5310.6,5405.6,109.6
UBCOLLECTIONGMAIL,6280,1233.5,1280.6,1279.4,1326.5,78.2
COMDATACOLLECTION,5670,640.6,662.4,666.5,691.8,52.9
CHACHACOMPE,13240,1769.4,1809.6,1799.6,1839.9,77.2
SEC,1518,125.0,220.0,206.7,301.7,136.0
TASK,910,47.5,119.2,122.5,204.2,105.0
