word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
SO,2480,15.5,62.5,78.0,125.0,109.5
FAR,359,36.3,67.7,88.3,151.0,104.3
I,234,0,0,0,0,93.0
HAVE,421,27.2,66.2,66.2,105.2,58.5
HEARD,812,71.4,140.4,137.4,206.4,81.6
OLY,4149,70.3,101.5,98.8,130.0,41.5
SEEN,515,62.5,82.0,82.0,101.5,39.0
GOOD,499,70.0,101.2,101.5,132.8,47.0
OF,218,23.0,54.5,62.0,93.5,70.5
THE,327,21.0,78.0,78.0,135.0,83.0
BUFFALO,3073,253.5,308.1,304.2,366.6,72.1
CITY,1654,218.5,273.0,277.0,331.5,78.0
ALTHOUGH,3369,366.5,403.8,409.5,446.8,70.4
I,202,0,0,0,0,78.0
HAVE,406,19.8,78.0,82.0,140.2,77.8
HEARD,795,56.2,143.6,137.2,230.6,105.8
THAT,343,58.5,51.0,51.0,51.0,58.5
WEATHER,5866,2326.7,2348.9,2346.9,2369.0,60.1
IS,171,0.0,46.5,39.0,85.5,85.5
REALLY,1155,109.2,158.7,171.7,231.5,85.8
BAD,671,57.0,114.3,114.3,171.7,83.3
CITY,921,86.0,140.5,140.5,195.0,74.0
IS,203,23.5,54.5,62.5,93.5,70.0
BEAUTIFUL,3541,615.4,660.4,658.8,703.8,65.8
BUILDING,2902,314.0,364.6,345.2,395.9,79.9
IN,187,0,0,0,0,62.5
DOWNTOWN,2153,333.5,354.9,351.1,372.5,45.0
ARE,390,41.3,83.0,88.3,171.3,124.7
REALLY,764,67.7,106.5,111.7,181.8,88.3
AMAZING,1482,136.0,171.7,167.1,212.0,73.7
BUILDINGS,7971,180.0,216.1,208.8,244.8,55.3
IN,171,0,0,0,0,62.0
CAMPUS,2730,56.8,99.4,105.4,156.0,64.4
ARE,374,57.3,93.7,93.3,192.3,130.0
ASLO,483,27.2,66.5,70.2,117.0,70.0
GOOD,1014,78.0,121.0,117.0,160.0,62.5
ALL,1124,83.3,119.7,114.7,151.0,67.7
BUILDINGS,1934,230.6,286.0,268.6,324.0,83.1
BEING,873,90.6,146.6,149.8,205.8,71.6
CONNECTED,1623,242.8,249.8,251.4,261.8,55.3
FROM,406,31.2,62.5,70.2,164.0,128.8
INDISE,1342,140.3,176.8,182.0,218.5,83.2
WAS,514,31.3,88.7,88.3,187.0,140.0
SIDE,5741,39.0,124.8,97.5,206.8,128.8
