word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,421,0,0,0,0,63.0
LIKE,468,34.8,82.0,93.5,140.8,74.5
THE,265,10.7,47.0,52.0,99.0,73.0
CITY,687,58.8,113.2,124.8,179.2,81.8
BUFFALO,1419,89.1,144.9,149.4,218.6,84.9
IU,374,31.0,15.5,8.0,23.5,54.5
HAVE,343,8.0,43.0,43.0,86.0,62.5
HAVE,531,50.8,105.2,109.2,163.8,74.0
NOT,296,15.3,62.3,62.3,119.3,88.0
HAD,250,0.0,36.7,26.0,62.7,62.7
THE,250,5.3,15.7,26.0,47.0,52.3
OPPURTUNITY,1810,241.1,268.0,261.0,287.9,61.1
TO,4134,0.0,39.0,46.5,85.5,85.5
VISIT,514,106.0,121.6,121.6,137.2,62.4
DOWNTOWN,2059,277.2,289.3,298.0,310.1,39.9
S,656,0,0,0,0,31.5
O,156,0,0,0,0,78.0
F,344,0,0,0,0,94.0
NOW,280,15.3,52.0,62.3,109.0,77.7
BUT,1045,4.0,19.5,23.2,46.8,50.8
I,203,0,0,0,0,78.0
HAVE,391,7.8,66.2,66.5,132.5,89.5
HEARD,514,34.2,81.2,81.0,165.2,102.8
THAT,359,70.2,70.2,66.2,66.2,62.5
THE,312,10.3,67.7,67.7,125.0,88.7
SKYLINE,890,42.4,107.0,111.4,194.0,96.0
IS,140,15.5,23.5,23.5,62.5,78.0
BEAUTIFUL,1123,143.8,180.2,190.6,240.8,81.3
THERE,921,99.8,99.8,109.2,134.0,80.8
COULD,1154,34.0,80.7,85.8,153.5,85.8
BE,172,15.5,31.0,31.5,78.0,93.5
MORE,374,15.8,62.5,54.5,109.2,78.0
OUTDOOR,1076,180.6,207.3,200.4,227.1,57.9
GAMES,577,18.6,68.8,78.0,146.6,109.0
LTHOUGH,1030,147.3,164.7,187.1,213.7,77.9
THIS,374,11.5,42.8,43.0,97.2,77.8
MAY,655,78.0,145.7,150.7,218.3,98.7
BE,172,0,0,0,0,39.0
INFEASIBLE,1248,259.1,276.3,298.1,315.3,78.0
DUE,358,21.0,57.3,78.0,135.0,103.7
TO,296,8.0,47.0,62.5,101.5,93.5
THE,281,10.0,46.7,57.3,104.0,78.0
ERRIBLE,795,91.3,118.1,122.4,149.3,64.6
WINTERS,718,22.3,80.3,71.3,165.0,109.3
MY,826,62.5,101.5,101.5,140.5,78.0
FAVOURITE,3011,199.9,255.3,259.5,331.8,86.5
VACATION,920,70.1,99.2,119.0,167.9,88.0
SPOT,858,125.0,187.2,191.0,276.8,113.0
WOULD,546,31.2,90.4,93.6,171.2,96.4
BE,187,0.0,39.0,47.0,86.0,86.0
ON,203,15.5,23.5,23.5,62.5,78.0
THE,265,5.3,57.0,52.0,114.3,93.7
BEACHSIDE,1170,284.2,329.4,317.0,379.6,95.3
OMEWHERE,936,48.8,95.6,87.8,146.1,75.9
LIKE,452,31.2,74.2,89.8,148.2,93.5
HE,234,0.0,39.0,39.0,78.0,78.0
MALDIVES,1482,70.4,148.2,138.5,228.1,99.4
MY,686,0,0,0,0,47.0
PERSONAL,1404,91.8,140.4,140.4,234.0,104.0
FAVOURITE,1591,90.3,157.7,161.2,256.3,109.0
RITE,4586,3.2,50.0,40.6,87.4,65.6
SO,234,31.0,8.0,39.0,78.0,109.0
FAR,343,10.3,36.3,31.3,78.0,88.3
HAS,421,31.0,67.3,52.0,129.7,103.7
BEE,484,52.0,83.3,78.0,109.3,57.3
N,406,0,0,0,0,93.0
GOA,3026,62.3,109.3,114.3,161.3,83.3
WHERE,500,87.6,90.8,103.2,124.8,74.8
I,234,0,0,0,0,78.0
HAVE,406,19.5,74.0,78.0,140.5,86.0
VISITED,671,67.0,84.6,93.9,116.0,69.1
SEVERAL,764,75.6,107.0,109.1,167.1,98.1
TIMES,468,34.4,71.8,68.6,174.8,124.8
I,328,0,0,0,0,94.0
T,234,0,0,0,0,93.0
IS,187,7.5,46.5,46.5,85.5,78.0
AN,1030,20.7,46.7,52.0,78.0,57.3
EXTREMEL,1310,136.8,163.8,173.8,200.8,75.9
Y,296,0,0,0,0,109.0
RELAXING,1217,58.8,120.9,128.8,230.1,120.9
