word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
BUFFALO,1888,73.7,107.0,107.0,167.1,69.0
NY,561,70.0,101.5,109.0,140.5,70.5
IS,202,0,0,0,0,23.0
A,125,0,0,0,0,110.0
GREAT,843,68.6,143.4,146.6,233.8,106.0
CITY,624,89.8,124.8,132.5,191.0,85.8
IN,343,54.5,86.0,85.5,117.0,62.5
REGARDS,2153,327.6,352.8,357.0,386.1,68.2
WHEN,2355,19.5,78.0,82.0,140.5,82.0
YOU,359,41.3,73.0,78.0,119.7,67.7
THING,670,37.4,106.2,109.2,178.0,87.4
K,624,0,0,0,0,63.0
ABOU,639,70.2,97.5,113.0,163.8,78.0
T,281,0,0,0,0,109.0
THE,249,15.3,10.7,15.7,41.7,57.0
SURROUNDING,2652,475.2,475.1,492.3,497.8,56.5
ENVIRONMENT,2137,246.8,270.9,279.5,312.1,62.4
IT,421,70.0,109.0,109.0,148.0,78.0
IS,1045,0,0,0,0,15.8
THERE,1809,56.0,93.6,84.2,121.8,53.2
ARE,359,26.0,67.3,67.7,109.0,83.0
SO,421,0.0,31.5,46.5,78.0,78.0
MUCH,546,50.8,93.8,97.5,156.0,78.0
TO,203,7.5,31.5,23.5,62.5,70.0
DO,265,15.5,23.5,39.0,78.0,93.5
AND,327,21.0,72.7,72.7,135.0,98.7
SO,249,7.5,31.5,39.0,78.0,85.5
MUCH,577,50.5,101.2,105.2,163.5,77.8
TO,234,7.5,31.5,31.5,70.5,78.0
SEE,483,93.7,130.0,124.7,161.0,67.3
HOWEVER,1279,102.6,120.3,120.3,151.4,68.9
WHEN,437,23.2,62.5,70.2,124.5,77.5
THE,250,10.3,15.7,15.7,41.7,52.0
WINTER,843,59.8,117.0,119.7,207.8,109.0
COMES,671,65.8,109.2,112.4,181.0,90.6
IT,218,0,0,0,0,31.0
TURNS,577,34.4,93.6,93.6,152.8,77.8
INTO,718,89.5,132.5,132.8,183.2,66.2
FROZEN,1436,145.7,210.7,213.3,283.3,85.7
HELL,624,54.8,97.5,105.2,148.0,66.0
FROM,1810,52.0,85.8,91.0,124.8,49.5
WHICH,1201,249.6,274.6,274.4,299.4,99.8
THERE,1077,231.0,237.0,237.2,249.6,81.2
IS,218,0,0,0,0,31.0
NO,405,47.0,86.0,78.0,117.0,70.0
ESCAPE,1341,275.7,306.8,309.5,356.3,96.3
SUNY,2168,116.8,156.0,159.8,214.5,85.8
BUFFALO,2262,80.1,122.6,124.7,198.3,84.7
HAS,422,41.3,119.7,104.0,182.3,99.3
VERY,1997,19.9,49.1,58.0,104.7,66.7
GOOD,468,46.5,89.8,85.8,129.0,66.8
FACILITIES,2948,237.2,285.5,280.9,335.4,77.9
AND,390,31.3,83.0,83.0,156.0,114.7
ALL,1014,23.5,39.0,54.5,70.0,46.5
OF,187,0,0,0,0,31.0
THE,296,5.0,15.3,36.3,46.7,41.7
CLASSROOMS,1950,260.5,293.3,299.5,332.3,62.3
AND,406,47.0,99.0,104.0,156.0,88.3
BUILDING,1950,261.8,298.2,306.8,343.2,65.9
ARE,327,36.3,67.7,72.7,104.0,67.7
DESIGNED,1373,169.6,173.5,179.4,187.2,72.0
TO,218,8.0,23.0,39.0,70.0,78.0
WITHSTAND,1326,227.0,273.9,254.8,319.0,88.6
THE,359,31.0,78.0,78.0,135.0,93.3
WINTER,1997,62.5,124.8,122.2,215.8,111.8
IN,374,47.0,78.0,86.0,117.0,70.0
ADDITION,1279,113.1,146.2,150.1,195.0,70.2
TO,203,8.0,23.0,39.0,70.0,78.0
THEIR,639,34.0,106.2,102.8,181.0,96.8
ORIGINAL,1170,101.2,136.2,142.2,185.2,68.2
PURPOSE,1575,178.3,209.4,211.6,242.7,53.3
IT,921,0,0,0,0,31.0
IS,203,0,0,0,0,31.5
GREAT,780,47.0,109.2,103.0,177.6,93.2
THAT,359,8.0,43.0,27.5,62.5,54.5
YOU,1217,35.2,58.5,70.2,101.5,58.8
CAN,297,46.7,21.0,47.0,114.7,119.7
GO,265,8.0,31.0,39.0,78.0,86.0
FROM,749,70.0,144.2,148.2,222.5,97.8
A,156,0,0,0,0,109.0
POINT,967,103.0,168.6,156.0,221.6,78.0
TO,249,8.0,7.5,31.0,46.5,54.5
THE,312,5.3,15.3,26.0,46.7,52.0
OTHER,609,37.6,96.8,81.2,140.4,74.8
WITHOUT,1841,514.9,545.9,559.4,590.4,77.7
NEEDING,2699,62.5,69.5,76.6,83.7,32.5
TO,234,16.0,23.0,31.0,70.0,86.0
GO,312,8.0,31.0,54.5,93.5,101.5
OUT,4540,72.3,135.0,114.3,177.0,83.7
TO,234,23.5,15.5,31.0,70.0,93.5
IN,8081,11.8,21.5,21.5,31.2,19.5
THE,265,0.0,20.7,31.3,52.0,52.0
WINTER,780,33.8,96.3,85.7,163.8,98.8
CAMPUS,1763,140.7,195.0,210.5,264.8,77.7
DINING,780,54.7,83.2,85.8,114.3,46.7
IS,203,0,0,0,0,39.0
THE,468,41.7,73.0,78.0,109.3,67.7
WEAKES,1092,247.0,262.5,278.3,293.8,72.8
T,249,0,0,0,0,110.0
PART,530,8.0,66.2,54.5,112.8,73.8
OF,218,0,0,0,0,23.0
THE,265,5.0,21.0,26.0,52.0,57.0
UNIVERSITY,1622,201.4,244.9,260.5,316.6,92.1
BECAUSE,1451,225.1,263.0,258.6,309.9,98.1
THE,327,20.7,83.0,67.7,130.0,88.3
RE,967,21.0,26.0,36.3,83.3,104.3
ARE,296,0,0,0,0,41.7
NOT,359,31.3,57.3,57.3,83.3,52.0
ENOUGH,1435,73.0,117.0,122.2,181.8,77.8
OPPORTUNITIES,3198,333.6,367.2,358.8,392.5,61.2
AND,312,10.3,15.7,26.0,52.0,62.3
NITIES,6833,135.3,171.5,163.8,210.3,85.5
IN,358,54.5,93.5,101.0,140.0,85.5
STUDENT,1482,334.4,392.3,394.6,452.4,102.4
UNION,1467,483.6,492.8,502.4,511.6,59.2
AND,327,10.7,10.3,31.0,52.0,62.7
SO,1077,8.0,23.0,47.0,78.0,86.0
YOU,374,52.3,83.0,83.0,135.0,78.0
HAVE,483,27.5,97.5,78.0,148.0,89.5
TO,234,15.5,15.5,39.0,70.0,85.5
GO,249,23.0,16.0,39.0,78.0,101.0
TO,187,23.5,15.5,31.0,70.0,93.5
THE,249,5.0,15.7,26.0,46.7,51.7
COMMONS,4493,158.3,189.3,180.6,211.6,62.3
SOMETIMES,1638,199.3,220.1,215.0,235.8,50.3
IT,421,0,0,0,0,39.0
IS,218,0,0,0,0,46.5
VER,624,31.3,93.7,98.7,192.3,140.3
Y,796,0,0,0,0,93.0
CROWDED,1420,109.1,167.1,162.7,220.7,73.7
IN,312,46.5,78.0,85.5,117.0,70.5
LUNCHBREAKS,2278,117.5,194.3,191.5,276.5,90.8
THE,796,10.3,31.0,41.7,62.3,52.0
SPORTING,1232,70.0,118.9,124.8,181.4,70.2
FACILITIES,1919,221.8,268.3,266.8,319.7,76.4
ARE,312,0,0,0,0,36.3
GOOD,421,35.2,82.0,78.0,124.8,70.0
ENOUGH,951,54.8,106.5,111.7,179.3,85.8
THINKING,1061,128.6,146.2,152.0,169.6,48.9
THAT,359,4.0,39.0,23.5,58.5,54.5
FOOTBALL,1436,85.9,140.4,142.4,196.9,66.2
SWIMMING,1342,152.1,175.5,177.5,200.9,54.6
AND,328,10.7,15.3,36.3,62.3,73.0
OTHER,578,28.0,90.4,78.0,140.4,75.0
SPORTING,2901,123.3,170.1,173.2,220.0,57.7
GROUNDS,1201,80.0,151.6,156.0,231.9,93.7
HOWEVER,1544,120.1,164.7,153.7,211.7,91.4
THERE,546,34.2,75.0,62.4,115.6,75.0
ARE,328,26.0,72.7,62.7,109.3,83.3
NOT,344,31.3,57.3,47.0,73.0,41.7
ENOUGH,1965,69.3,118.1,124.9,191.7,84.7
RECREATIONAL,2559,266.4,285.8,287.4,314.7,73.0
CLUB,546,43.0,74.2,82.0,113.2,58.5
ACTIVITIES,1950,227.6,266.6,270.0,312.0,73.3
DURING,982,72.8,143.0,145.5,221.0,96.2
WEEKENDS,1280,152.2,189.1,179.6,216.5,72.2
THERE,1498,46.6,87.2,78.0,118.6,59.4
SHOULD,749,43.8,93.5,93.5,153.5,73.0
BE,265,23.5,93.5,47.0,117.0,93.5
ON,328,62.5,94.0,93.5,125.0,62.5
CAMPUS,1216,78.0,153.3,148.2,223.5,93.5
RECREATIONAL,2122,235.2,248.3,244.5,267.8,67.5
ACTIVITY,2168,317.6,329.5,335.4,347.2,86.0
SESSIONS,1294,222.4,234.0,237.9,249.5,46.9
LIKE,795,101.2,144.2,144.2,187.2,62.5
TREASURE,1763,150.1,189.1,193.0,232.0,50.8
HUNTING,1030,145.0,151.7,160.6,180.7,64.7
OR,265,39.0,93.5,78.0,132.5,93.5
ORIENTERING,2059,327.6,324.9,350.2,356.0,69.6
GUIDED,951,148.5,166.5,169.2,187.2,77.8
BY,281,39.0,70.5,78.0,109.5,70.5
