word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,577,0,0,0,0,78.0
LIKE,702,66.2,132.8,128.8,195.2,86.0
THE,436,10.7,73.0,83.0,156.0,114.3
GREAT,1045,78.2,143.6,146.6,212.0,84.0
FALL,8783,354.8,397.8,397.8,440.8,62.5
AND,483,52.0,109.3,114.3,171.7,93.7
THE,452,10.7,83.3,93.7,166.3,119.3
WINGS,2559,153.0,234.0,234.0,315.0,99.8
HERE,1498,116.8,120.8,120.8,124.8,70.5
BUT,983,135.3,197.3,197.7,259.7,93.3
THE,453,21.0,78.0,99.0,166.7,114.7
COLD,920,125.0,183.2,183.2,241.5,81.5
WINTER,1358,91.0,176.8,179.5,265.3,101.5
IS,1591,39.0,70.0,70.0,101.0,62.0
WHAT,609,15.8,89.5,93.8,167.5,101.2
I,265,0,0,0,0,94.0
DIS,515,47.0,119.7,124.7,197.3,109.0
LIKE,1404,62.2,124.8,117.0,179.5,82.0
I,577,0,0,0,0,78.0
LOVE,889,97.5,167.8,163.8,234.0,89.8
THE,468,26.0,78.0,83.3,156.0,114.3
BUILDINGS,2964,294.8,343.3,345.0,393.6,79.8
AND,484,52.0,114.3,119.7,182.0,99.0
THE,437,0.0,78.0,88.3,166.3,119.7
LECTURE,1482,298.7,341.0,347.6,389.9,86.9
ROOMS,2340,112.4,165.4,162.2,215.2,68.6
HERE,842,132.8,144.5,124.8,136.5,74.0
TOO,1108,135.3,161.3,171.7,197.7,62.3
USUALLY,3760,450.3,470.3,472.4,492.4,69.0
I,671,0,0,0,0,94.0
WENT,967,113.0,167.5,167.5,222.0,74.0
THE,422,5.3,57.0,83.3,145.7,109.3
COMMENCE,2324,376.4,382.2,360.8,366.6,68.1
AND,421,31.0,88.3,88.3,145.7,88.7
FIND,889,101.2,171.8,167.5,238.0,93.8
THE,452,20.7,83.3,93.7,166.3,109.0
ONE,453,41.3,93.7,104.0,177.0,114.7
I,312,0,0,0,0,109.0
I,1092,0,0,0,0,78.0
THINK,967,49.6,152.8,146.6,255.8,131.0
IS,265,31.0,62.5,78.0,109.5,78.5
INTERESTING,2980,243.8,242.4,246.9,245.5,56.7
FOR,561,36.3,99.0,109.0,171.7,104.0
DINNIN,13213,98.0,124.9,120.4,151.6,42.3
INTO,842,78.0,144.5,163.8,237.8,109.0
STUDENT,2308,432.3,465.9,467.7,501.3,78.0
UNION,5413,393.0,414.6,405.6,427.2,68.4
I,312,0,0,0,0,78.0
THINK,921,47.0,137.4,143.6,240.4,121.8
THE,437,15.7,78.0,93.7,156.0,104.0
SCHOOL,1622,168.7,221.0,223.7,276.0,68.0
HAS,546,47.0,130.0,125.0,208.0,109.0
ENOUGH,1248,93.5,176.8,171.5,285.8,129.8
SPORTING,4041,341.6,421.1,423.0,502.6,91.8
FACILITIES,5366,981.1,1031.1,1026.5,1076.5,73.4
I,608,0,0,0,0,78.0
USUALLY,2230,265.1,294.1,289.7,318.7,64.6
PLAY,983,117.0,175.5,171.5,230.0,78.0
TENNIS,2527,299.0,364.0,356.2,421.2,75.3
WITH,811,74.0,156.0,144.2,234.2,109.5
MY,531,109.0,164.0,156.0,211.0,102.0
FRIENDS,2886,173.9,247.3,249.6,323.0,89.0
I,546,0,0,0,0,78.0
LOVE,873,124.8,183.2,183.2,241.8,78.0
THE,453,41.3,98.7,104.0,161.3,94.0
LIOFE,983,121.6,158.8,156.0,218.4,81.2
FE,1716,15.5,47.0,54.5,117.0,132.5
HERE,1154,117.0,117.0,113.0,121.0,66.5
THE,749,67.7,119.7,130.0,182.0,83.3
PROFESSORS,4493,819.1,829.9,831.5,842.3,59.2
ARE,640,62.7,119.7,119.7,176.7,83.0
VERY,858,97.5,152.0,152.0,206.5,74.0
NICE,4649,86.2,179.5,167.8,261.0,116.5
AND,577,36.3,88.3,109.3,161.3,99.0
THE,437,0.0,67.7,93.7,161.3,119.7
CLASSROOMS,3292,519.6,554.0,558.5,592.9,63.9
AND,437,36.3,88.3,93.7,145.7,88.3
LABORATORIES,8720,1492.6,1514.3,1516.6,1538.3,58.8
ARE,671,51.7,114.3,124.7,187.3,104.3
PRETTY,1295,101.3,176.8,169.0,254.8,101.5
GOOD,1045,152.0,191.0,191.0,230.0,58.5
MY,656,101.0,156.0,148.0,203.0,102.0
FAVORITE,5039,489.5,569.4,569.4,649.2,89.6
VACATION,1982,167.6,218.2,210.6,261.2,79.9
SPT,1217,244.3,301.7,301.7,359.0,83.3
OT,1529,164.0,210.5,211.0,257.5,93.5
IS,344,47.0,86.0,86.0,125.0,78.0
THE,577,15.7,78.0,93.7,156.0,109.0
NIAGARA,11716,1585.4,1608.9,1606.9,1630.4,52.8
FALL,2481,144.2,183.2,179.5,218.5,58.5
I,483,0,0,0,0,94.0
T,921,0,0,0,0,94.0
LOCATED,2776,278.6,363.3,363.1,447.9,98.0
IN,1732,15.5,47.0,54.5,117.0,132.5
BUFFALO,2683,194.0,258.4,260.7,325.1,80.0
USA,1950,244.3,332.7,312.0,400.3,114.3
IT,702,101.5,148.0,148.5,195.0,93.5
IS,281,54.5,93.5,85.5,124.5,70.0
TGHE,436,27.2,54.5,70.0,136.2,105.2
HE,1514,54.5,93.5,93.5,132.5,78.0
BIGGEST,1560,118.0,178.3,180.4,240.7,73.6
FALL,874,128.8,167.8,171.8,210.8,62.5
IN,328,15.5,62.0,70.5,117.0,101.5
THE,452,15.3,78.0,98.7,182.0,135.3
WORLD,2060,81.0,149.6,153.0,221.6,90.6
THE,1279,270.3,327.7,327.7,385.0,83.3
SCENERY,2106,361.1,405.6,399.0,443.4,82.4
IS,281,54.5,86.0,85.5,117.0,62.5
AWSOME,6146,486.2,566.8,574.5,655.2,104.0
EI,2636,1147.0,1178.0,1209.0,1240.0,93.0
CROSS,2746,324.4,374.4,387.0,437.0,78.2
THE,452,10.3,83.3,83.0,176.7,135.0
US,592,23.5,109.0,70.5,156.0,132.5
IS,4992,62.5,101.5,101.5,140.5,78.0
ONE,3386,83.7,145.7,145.7,207.7,93.0
SID,577,47.0,114.3,109.0,176.3,98.3
E,2028,0,0,0,0,70.0
OF,297,54.5,101.5,101.5,148.5,94.0
IT,562,93.5,140.5,140.5,187.5,94.0
IS,515,140.5,187.0,179.5,226.0,85.5
USA,1545,218.3,312.0,291.3,385.0,125.0
AND,436,26.0,88.3,93.3,155.7,98.7
THE,546,10.3,93.7,114.7,198.0,140.7
OTHER,1123,68.6,153.0,152.8,256.0,121.8
SIDE,1264,206.8,269.0,265.2,327.5,81.8
IS,312,39.0,78.0,78.0,117.0,78.0
CANADA,2247,551.0,587.5,556.2,592.7,78.2
