word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
LIKE,546,62.5,54.8,85.8,132.5,97.2
THE,328,10.3,21.0,26.0,57.3,67.7
WEATHER,1123,229.6,265.1,263.1,298.7,93.6
OF,1092,0,0,0,0,26.0
BUFFALO,1529,127.1,178.3,173.9,238.4,71.3
DURING,2200,84.0,138.5,148.2,202.8,74.0
THE,297,10.3,15.7,31.3,57.3,67.7
FALL,874,12.6,43.8,34.4,65.6,53.0
SEASON,1560,156.2,205.5,197.5,246.8,109.2
DURING,1388,65.0,124.7,137.8,213.2,106.7
THE,343,10.3,20.7,41.7,72.7,83.0
FALL,609,27.2,58.5,50.8,82.0,54.8
COLOURS,2496,332.0,361.0,363.1,392.1,77.9
RS,1342,0,0,0,0,47.0
THE,281,5.3,20.7,26.0,52.0,57.3
THIS,3619,18.6,43.8,49.8,87.4,65.6
PLACE,873,65.6,124.8,118.6,190.2,90.2
IS,1045,275.7,322.3,301.7,348.3,72.7
BEAUTIFUL,1919,225.3,266.8,282.6,324.0,90.1
DISLIKE,1060,136.0,189.4,193.7,251.7,113.7
HE,218,0,0,0,0,39.0
WINTER,1669,138.1,205.1,207.3,274.3,87.0
SEAHAT,4400,610.9,657.4,633.0,679.6,91.1
BWEATHER,4337,120.9,143.0,142.9,165.0,58.4
GETS,1201,124.6,215.2,205.8,296.4,112.4
WORSE,842,49.8,115.4,121.6,187.2,96.8
DURING,1248,31.1,86.9,95.9,165.0,96.0
WINTER,1513,28.5,104.0,106.7,213.5,130.3
I,437,0,0,0,0,124.0
LIKE,640,50.5,54.8,78.0,128.8,101.5
THE,406,5.0,31.0,41.7,67.7,62.7
BUILDINGS,2995,502.1,536.6,536.6,571.1,67.3
AND,421,5.3,20.7,52.0,78.0,83.3
LECTURE,1763,438.9,487.9,476.7,525.7,102.6
TROOMS,3401,107.4,138.7,142.1,173.3,46.8
CAMPUS,1420,88.2,169.0,171.5,252.3,99.0
DINING,843,54.7,83.2,101.5,130.0,59.8
IS,452,70.0,140.0,109.0,179.0,109.0
VERY,625,46.8,85.8,74.2,144.2,93.5
GOOD,1232,58.5,124.8,117.0,183.2,97.5
THE,1201,20.7,46.7,67.3,93.3,72.7
SCHOOL,1030,75.7,124.7,122.3,182.0,78.0
HAS,406,10.7,83.3,31.3,104.0,93.3
GOT,874,177.0,208.0,218.7,249.7,72.7
ENOUGHT,873,35.7,91.3,98.0,180.4,104.7
SPORTING,2059,159.6,226.1,226.1,319.6,109.1
FACILITIES,1669,160.8,209.1,227.8,276.1,96.6
LIKE,484,50.8,50.8,70.2,109.2,78.0
HAVE,390,3.8,46.8,50.8,101.2,70.0
BEEN,453,39.0,89.8,62.5,113.2,74.2
PLAYING,1498,98.1,180.4,182.9,269.4,102.3
RACKQUET,4165,351.9,423.0,421.2,492.3,79.8
MANY,3058,39.0,66.5,50.8,109.2,81.8
SPORTS,4383,107.7,106.3,113.5,126.2,58.2
THER,593,23.2,78.0,74.0,128.8,86.0
THERE,2527,28.2,81.2,74.8,127.8,81.0
SHOULD,1622,174.3,223.5,234.0,309.2,101.2
BE,234,0,0,0,0,39.0
ERE,3900,0,0,0,0,34.4
SHOUDL,796,60.0,114.5,98.8,184.7,98.8
LD,2060,0,0,0,0,26.0
BE,219,0,0,0,0,39.0
SOME,421,27.2,50.5,58.5,105.2,82.0
RECREATIONAL,2200,249.5,252.2,254.7,280.8,87.0
ACTIVITIES,1887,212.2,233.9,244.8,275.9,73.2
LIKE,437,50.8,58.5,66.2,121.0,86.0
TRADITIONAL,1841,375.8,392.9,387.1,404.2,81.0
GAMES,936,65.6,162.2,156.0,252.6,118.4
OF,281,0,0,0,0,47.0
DIFFERENT,1732,164.7,185.7,204.4,232.3,71.1
