word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
AFFORDABLE,2886,213.8,260.6,259.0,305.8,71.8
COST,702,70.0,156.0,144.2,230.2,105.5
OF,218,31.0,70.0,62.0,101.0,70.0
LIVING,2262,200.3,231.7,233.8,265.2,80.5
READY,2325,59.2,131.0,124.8,196.6,93.6
AVAILABILTY,2808,314.7,334.7,327.5,347.5,62.5
OF,187,0,0,0,0,70.0
BASIC,827,56.4,140.4,137.4,221.4,102.8
AMENITIES,9719,858.1,882.4,882.2,906.6,78.0
WOULD,1217,134.2,202.8,199.8,268.4,90.4
BE,203,7.5,39.0,47.0,93.5,101.0
THE,437,26.0,93.3,93.7,161.0,104.0
ONES,889,101.0,187.2,183.2,269.5,113.5
LIKE,764,46.8,140.2,144.2,237.8,124.8
AND,437,10.7,93.7,99.0,182.0,119.3
DISLIKE,1248,258.4,300.7,307.3,349.6,86.9
IS,796,187.0,223.7,228.7,265.3,78.3
THE,390,31.7,99.0,88.7,156.0,93.3
MONTH,920,78.0,153.0,156.0,231.0,96.8
LONG,967,124.8,210.8,210.5,296.5,109.2
WINTER,5336,106.5,184.7,182.0,260.2,91.2
IN,390,39.0,109.5,101.0,171.5,132.5
HE,312,15.5,62.5,70.0,117.0,101.5
CURRENT,1263,95.9,160.4,167.1,231.7,82.4
CITY,1731,184.0,249.6,246.4,312.0,87.4
BUFFALO,2090,127.1,191.7,196.1,260.7,80.1
NY,1108,78.0,109.0,132.5,163.5,85.5
YES,1435,93.7,161.0,161.3,228.7,98.7
THE,406,10.3,88.3,78.0,156.0,104.0
BUILDINGS,3588,428.2,474.9,481.8,535.3,91.7
ANBD,344,58.2,116.8,54.8,128.8,89.8
D,1186,0,0,0,0,109.0
THE,343,10.7,78.0,78.0,145.3,98.3
LECTURE,1560,285.3,318.7,327.6,361.0,82.6
ROOMS,1123,140.2,199.6,199.6,259.0,78.2
ARE,608,99.0,161.3,161.0,223.3,93.3
GREAT,1466,53.2,121.6,121.6,209.2,106.4
GREEAT,1950,72.8,124.8,130.0,182.0,72.7
VARIETY,1872,169.1,247.3,245.1,327.6,93.6
IN,312,31.0,93.5,85.5,148.0,117.0
CAMPUS,1170,106.8,182.0,176.8,252.0,88.2
DINING,1778,91.0,145.5,145.7,200.2,70.2
YES,2823,418.2,458.6,461.8,502.2,65.4
OTHE,1170,54.5,140.5,132.5,218.5,113.2
R,1216,0,0,0,0,93.0
SPORTS,999,174.3,187.2,208.2,226.3,93.7
LIKE,562,35.0,113.0,117.0,203.0,113.5
CRICKET,1357,167.0,207.1,205.0,245.1,80.4
AS,296,31.5,86.0,86.0,140.5,109.0
THERE,1046,199.8,224.8,218.6,243.6,90.6
IS,202,0,0,0,0,62.0
A,94,0,0,0,0,94.0
LOT,530,67.7,130.0,140.3,202.7,93.3
OF,249,16.0,55.0,78.0,117.0,101.0
ASIAN,874,128.0,131.0,128.0,131.0,59.4
COMMUNITY,2808,83.1,173.3,169.9,260.1,102.3
OUT,874,182.3,244.7,255.0,317.3,98.7
HERE,1232,167.5,171.5,167.5,171.5,66.5
GREAT,11279,265.1,321.0,332.1,388.0,78.1
GOOD,1060,85.8,128.8,132.5,175.5,70.2
DIVERSITY,1622,263.4,310.3,313.8,360.7,81.6
IN,375,0,0,0,0,54.5
PROFESSORS,6131,675.4,684.8,683.2,692.6,57.7
LABS,1154,82.0,136.5,132.5,187.0,81.8
AND,468,57.3,125.0,125.0,192.7,93.7
CLASSROOMS,2106,140.4,190.4,188.8,238.8,60.9
ARE,593,93.7,150.7,156.0,213.0,88.3
GREAT,1404,53.2,131.0,131.0,215.2,106.0
VACATION,4945,195.0,230.1,230.1,273.0,77.8
SPOT,686,58.8,128.8,140.2,241.8,132.5
WOULD,874,75.0,137.2,128.0,190.2,81.0
BE,296,31.5,78.0,78.0,124.5,93.0
MONACO,3962,154.0,187.2,185.2,218.5,45.0
ACO,3541,176.7,239.0,234.0,296.3,88.3
ITALY,3416,134.0,212.2,212.2,290.4,97.0
LOOKS,1731,137.4,177.8,174.8,215.2,59.2
SPECTACULAR,2901,365.8,409.7,394.3,438.2,79.5
WITH,609,39.0,120.8,117.0,198.8,109.2
A,172,0,0,0,0,125.0
PORT,733,38.8,105.5,124.8,207.0,125.0
AND,468,36.3,109.0,114.3,187.0,114.3
F,796,0,0,0,0,109.0
RACING,1076,86.0,161.2,163.7,238.8,90.7
TRACK,2480,231.0,308.8,305.8,383.6,96.6
DECENT,4633,234.2,268.0,265.2,299.0,80.3
CROWDED,5304,424.4,457.1,460.2,492.9,45.2
THE,2184,293.2,330.8,330.8,368.4,56.4
SURROUNDING,2028,292.2,317.6,316.2,344.5,68.2
REGION,1170,109.2,179.3,179.5,260.0,96.2
IS,265,23.0,70.0,62.0,109.0,86.0
ALL,499,98.7,130.0,130.0,161.3,62.7
SEA,811,98.7,171.3,156.0,228.7,104.0
YET,749,41.7,78.0,78.0,114.3,72.7
TO,874,0,0,0,0,54.5
GO,265,0,0,0,0,39.0
THERE,2075,137.2,165.4,159.0,187.2,75.0
IF,2231,0,0,0,0,55.0
HAD,530,47.0,125.0,114.3,192.3,109.0
MONTHS,999,64.8,148.3,143.0,226.5,96.5
WOULD,764,56.0,127.8,134.0,205.8,93.6
GO,936,0,0,0,0,26.0
TO,218,0,0,0,0,46.5
SWITZERLAND,4665,217.2,300.7,306.4,389.9,96.3
FRANCE,2106,91.2,163.8,166.3,239.0,88.2
SPAINBARCELONA,8814,1174.6,1210.2,1211.2,1246.9,70.1
ITALY,1591,143.2,237.0,224.6,318.4,112.6
AND,453,51.7,119.7,119.7,187.7,99.3
ENGLAND,3089,312.0,354.3,352.0,394.3,82.3
THESE,2901,257.5,304.3,306.8,353.7,65.0
PLACES,1076,75.3,140.3,158.5,244.5,119.8
HAVE,562,27.5,97.5,105.5,175.5,97.5
GREAT,687,40.6,90.4,96.8,159.0,87.2
MONUMENTS,1966,447.1,473.2,464.4,490.6,76.2
PR,234,15.5,46.5,62.5,93.5,78.0
PLACES,1045,70.3,140.3,153.3,244.3,122.2
TO,265,0,0,0,0,54.5
VISIT,795,177.8,199.8,196.4,218.4,87.4
WITH,531,31.2,105.2,105.5,179.5,101.5
SCENIC,1077,301.8,338.0,327.8,364.0,72.8
BEAUTY,3323,156.2,239.3,239.2,322.3,101.3
BARCELON,2215,150.1,232.1,228.1,310.1,91.8
A,93,0,0,0,0,78.0
A,359,0,0,0,0,78.0
TO,202,0,0,0,0,31.0
WATCH,1045,102.8,168.4,159.2,224.8,84.4
FC,1575,62.5,15.5,46.5,124.5,187.0
BARCELONA,2480,150.6,208.0,206.2,263.7,66.1
PLAY,671,23.5,50.5,70.2,136.2,116.8
SOCCER,1279,106.5,166.3,169.0,228.8,75.5
MATCH,3151,361.3,428.0,425.7,492.4,80.0
EL,2808,23.5,86.0,101.5,164.0,140.5
CLASS,12277,132.6,134.5,132.6,134.5,37.1
S,3042,0,0,0,0,109.0
THE,1217,15.3,93.7,98.7,177.0,120.0
SCENE,827,149.8,162.4,165.4,178.0,75.0
LOOKS,795,81.2,124.8,118.6,162.2,62.2
LIKE,593,47.0,117.0,120.8,198.8,105.2
A,140,0,0,0,0,125.0
GET,468,41.7,98.7,98.7,166.3,104.0
TOGETHER,4524,310.1,316.0,323.6,329.5,60.4
OR,218,8.0,55.0,54.5,101.5,93.5
SOME,609,35.2,113.0,121.0,198.8,109.0
FESTIVAL,2044,130.6,214.5,216.5,300.4,95.6
EVERYONE,2590,148.4,197.0,195.0,243.6,60.2
IS,187,0,0,0,0,54.5
HAVING,1107,83.5,166.5,169.0,252.0,98.5
A,141,0,0,0,0,141.0
GOOD,1326,100.0,140.4,134.2,174.6,52.8
TIME,780,27.2,113.0,113.2,199.0,113.2
SOME,717,11.8,74.2,82.0,144.5,101.5
PEOPLE,998,83.2,91.0,75.3,83.2,70.2
ARE,577,83.0,140.3,156.0,213.3,99.0
FISHING,3011,276.4,312.0,314.1,349.7,77.9
SOME,983,66.8,156.0,164.0,253.2,120.5
ON,359,0,0,0,0,62.5
A,156,0,0,0,0,125.0
BOAT,1123,101.2,179.2,179.5,257.5,101.5
SOME,1373,66.5,144.2,144.2,222.0,105.0
HAVE,515,31.0,97.5,93.8,183.2,116.8
SETUP,1014,99.8,146.6,146.6,193.4,62.4
TENT,656,113.2,117.2,113.0,117.0,74.0
AND,421,5.0,83.3,78.0,166.3,124.7
ENJOYING,2153,388.2,438.6,444.6,495.0,87.5
SOME,764,23.2,89.8,85.8,159.8,105.0
PEOPLE,967,184.7,207.8,218.7,241.8,93.5
ARE,608,78.0,140.7,156.0,218.7,109.3
