word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,577,0,0,0,0,125.0
LIKE,608,74.2,128.8,132.5,187.0,77.8
THE,328,5.3,41.7,21.0,57.3,52.0
SUMMERS,2325,225.0,247.4,245.0,267.4,51.3
AND,343,21.0,73.0,73.0,125.0,78.0
SUMMER,2044,85.7,132.5,140.5,187.3,65.2
AND,343,20.7,78.0,72.7,130.0,83.3
FALL,718,86.0,124.8,128.8,167.5,58.2
AT,452,101.5,148.5,148.0,195.0,93.5
BUFFALO,2699,106.9,160.4,160.4,214.0,64.7
AND,358,21.0,78.0,78.0,135.0,88.0
DESPECIALLY,3291,265.2,309.3,312.1,356.2,68.8
THE,358,31.3,73.0,83.0,124.7,72.7
SUNSETS,1576,196.1,220.6,216.1,240.6,60.1
I,670,0,0,0,0,78.0
HATE,530,38.8,93.5,97.5,152.2,74.2
THE,374,31.3,83.3,78.0,130.0,72.7
WINTERS,1591,71.3,136.0,138.1,202.9,78.0
THE,2043,46.7,72.7,67.3,93.3,46.7
CAMPUT,998,73.0,145.7,148.2,220.8,88.2
S,1124,0,0,0,0,47.0
N,47,0,0,0,0,31.0
IS,10546,15.5,70.5,62.0,117.0,101.5
REALLY,921,83.3,137.8,135.3,189.8,67.5
GREAT,2449,213.0,267.7,265.2,319.8,65.2
I,453,0,0,0,0,78.0
FEEL,717,97.8,128.8,136.5,167.5,54.2
WE,281,47.0,86.0,94.0,133.0,86.0
HAVE,546,23.8,86.0,86.0,148.2,81.8
ALL,499,72.7,93.3,104.0,124.7,52.0
THE,327,20.7,72.7,67.3,119.3,72.7
FACILITIES,2434,394.7,447.7,444.6,497.6,76.4
FOR,327,31.0,83.0,83.0,135.0,78.0
ALMOST,1123,80.7,148.2,153.3,220.8,85.7
ALL,515,72.7,93.7,104.0,125.0,52.3
THE,359,36.7,88.3,83.3,135.0,77.7
SPORTS,1139,189.8,210.7,210.8,231.7,62.3
IT,1077,211.0,250.0,250.0,289.0,78.0
WOULD,780,68.8,134.2,137.2,202.6,84.0
BE,219,7.5,46.5,39.0,78.0,70.5
GREAT,858,74.6,128.0,128.0,199.8,87.4
IF,312,54.5,93.5,93.5,132.5,78.0
WE,343,54.5,85.5,93.5,124.5,70.0
CAN,1076,57.0,104.0,114.3,161.3,78.3
HAVE,530,23.2,85.8,85.8,148.2,82.0
HAVE,530,31.5,93.8,97.5,159.8,85.5
A,124,0,0,0,0,93.0
CRICKET,1295,138.3,171.4,169.4,202.6,75.6
GROUND,967,75.3,145.5,140.3,210.5,83.2
AS,281,47.0,94.0,93.5,140.5,93.5
WELL,1451,93.8,132.8,128.8,167.8,54.5
ALSO,1357,23.5,82.0,89.8,148.2,85.8
THE,296,20.7,67.3,72.7,119.3,72.7
ALSO,2402,66.2,124.8,136.5,195.0,89.8
THEN,343,19.5,58.5,54.8,93.8,54.8
TENNIS,811,59.8,114.5,114.3,169.0,70.2
COURT,998,90.6,159.0,165.4,233.8,93.4
IN,5086,47.0,78.0,86.0,117.0,70.0
NORTH,765,59.4,109.2,112.4,174.6,77.8
CAMPUS,1170,106.8,166.5,174.3,234.0,80.5
WASNT,1732,233.8,302.6,302.6,371.4,87.6
OPEN,2465,332.7,374.3,377.0,418.7,57.3
THROUGH,1139,265.3,294.3,303.1,332.1,66.7
SUMMER,1560,75.5,135.2,137.8,197.5,77.8
IT,234,31.0,62.5,70.0,101.5,70.5
WOULD,796,65.6,134.2,134.2,202.8,84.2
BE,265,23.5,70.0,62.5,109.0,85.5
GREAT,843,56.2,121.6,128.0,193.4,84.2
IF,343,70.0,109.0,109.0,148.0,78.0
THAT,592,97.5,101.8,105.0,109.2,66.5
STAYS,842,184.2,199.6,200.0,215.4,71.6
OPEN,609,47.0,105.5,109.2,167.8,78.0
DURING,1045,85.8,148.3,156.0,218.5,78.0
HOLIDAYS,1435,87.8,156.0,156.0,224.2,78.0
THE,561,62.0,109.0,109.0,156.0,73.0
EDUCATION,1591,79.7,154.2,156.0,230.6,85.0
AT,1077,270.7,296.7,307.0,333.0,62.3
BUFFALO,1482,93.6,142.7,144.9,194.0,60.3
IS,312,31.0,78.0,70.0,117.0,86.0
WORTH,889,62.4,128.0,137.4,203.0,87.4
COMING,1030,75.5,140.3,145.7,210.5,85.7
WOGRA,6287,579.4,635.1,632.9,688.6,69.1
IOS,265,42.0,52.3,41.7,83.3,67.7
S,655,0,0,0,0,78.0
GREAT,1404,106.4,168.6,168.6,230.8,77.8
I,405,0,0,0,0,93.0
PARTICULARLY,2091,293.6,334.1,339.2,379.7,63.8
LIKE,577,58.8,121.0,117.0,179.2,77.8
THE,296,31.3,73.0,72.7,114.3,62.3
WAY,1123,67.7,124.7,124.7,181.7,83.0
THE,312,31.3,73.0,78.0,119.7,67.7
ASSIGNMENTS,1965,389.8,405.5,418.2,433.8,56.6
