word,word_hold,avg_flight1,avg_flight2,avg_flight3,avg_flight4,avg_word
I,28969,0,0,0,0,125.0
HAVENT,1794,62.5,137.8,132.7,265.0,150.5
GONE,1467,15.6,90.4,90.4,165.2,99.8
ANY,8377,13.3,44.6,46.7,78.0,49.0
LACE,1092,93.2,195.0,191.2,293.0,137.0
OUTSIDE,1185,53.4,131.4,135.9,249.3,135.7
UB,702,86.0,140.5,140.5,195.0,109.0
PERHAPS,3447,103.5,104.9,126.3,153.3,79.5
PLUS,671,51.0,128.8,132.8,210.5,109.0
EXCEPT,2278,190.0,239.3,236.7,286.0,124.8
THE,328,10.3,52.0,41.7,83.3,73.0
AIRPORT,2839,170.3,193.8,197.6,221.0,54.7
AND,406,5.3,41.7,36.3,83.3,88.7
BUS,421,36.3,72.7,72.7,109.0,72.7
STATID,3963,479.8,526.6,534.4,581.2,115.0
GREY,2839,70.2,148.2,148.2,273.2,152.2
HOUND,811,43.8,115.4,112.4,227.6,134.0
BUS,1248,66.2,128.8,105.2,167.8,74.2
STATION,1669,183.1,209.7,202.9,309.7,169.3
SO,546,62.5,117.0,125.0,179.5,117.0
ALL,484,52.0,88.7,98.7,135.3,83.3
O,172,0,0,0,0,109.0
F,1482,0,0,0,0,62.0
MY,406,46.5,101.0,101.5,156.0,109.5
IMPRESSION,1544,176.1,213.8,219.9,285.6,115.5
OF,375,15.5,78.0,70.5,133.0,117.5
BUFFALO,2777,211.7,285.3,289.7,390.1,116.0
CITY,577,31.2,93.5,101.5,202.8,136.5
IS,281,0,0,0,0,70.0
FROM,936,86.0,167.8,167.5,249.2,105.0
UNIVERSITY,3354,271.9,312.1,309.6,367.6,83.5
M,812,0,0,0,0,141.0
NOT,452,15.7,26.0,36.3,78.0,93.7
SURE,1045,31.0,75.0,68.6,162.2,118.4
WHETHER,2059,209.6,237.3,239.0,266.8,95.4
THE,312,15.7,15.7,26.0,57.3,73.0
NIAGARA,1653,278.6,332.0,314.3,367.7,109.0
FALLS,1591,68.4,140.4,143.4,215.4,97.0
BELONG,1872,167.0,238.4,238.4,319.0,100.7
BUFFAL,4571,45.0,90.1,85.0,150.8,76.2
O,437,0,0,0,0,109.0
CITY,1029,50.8,117.0,117.0,206.8,124.8
PERHAPS,2933,355.6,354.1,363.4,386.9,76.5
NOT,514,36.3,88.3,88.3,181.7,140.0
SINCE,1716,162.7,225.0,220.6,291.7,86.7
ITS,1404,241.8,292.5,308.0,358.8,93.5
ON,312,15.5,85.5,70.0,140.0,124.5
THE,1264,23.2,66.5,70.2,136.5,101.2
BOARD,920,77.8,171.2,152.8,302.6,168.6
OK,842,171.5,249.5,218.5,296.5,125.0
SO,1950,43.0,74.2,70.2,101.5,58.5
I,328,0,0,0,0,125.0
LIKE,624,31.2,124.8,128.8,245.8,148.2
THE,359,5.3,31.3,31.0,67.7,73.0
CITY,687,62.5,117.0,117.0,218.5,129.0
IN,500,46.5,101.0,101.5,156.0,109.5
IN,9376,12.4,37.4,40.6,65.6,53.2
SUMMARY,1419,58.0,149.3,151.6,256.3,124.7
I,436,0,0,0,0,109.0
M,3432,0,0,0,0,24.8
A,141,0,0,0,0,141.0
N,889,0,0,0,0,62.5
INTERNATIONAL,3760,227.1,228.4,232.8,245.1,85.7
TUDENT,1107,171.7,192.5,200.3,241.8,114.3
FROM,1903,351.0,429.0,432.8,518.8,117.2
CHINA,1014,46.6,131.0,134.2,243.4,137.4
EVERYTHING,2652,162.4,206.0,185.7,260.5,127.8
HERE,577,35.0,78.0,66.2,109.2,74.2
NEW,624,93.7,145.3,130.0,265.0,182.0
TO,172,0,0,0,0,70.0
ME,312,0.0,46.5,47.0,93.5,93.5
AND,1263,23.5,89.8,105.2,171.5,113.0
I,265,0,0,0,0,156.0
FTER,2028,121.0,171.8,167.8,296.5,167.8
SOME,858,109.2,175.5,163.8,230.0,89.5
COMPARSION,4119,555.0,590.6,600.6,647.3,85.7
ISON,3759,163.9,195.0,202.8,233.9,56.4
I,265,0,0,0,0,141.0
FIND,2106,191.6,231.7,229.6,287.4,78.0
ITS,1950,84.2,106.0,115.4,168.4,93.6
REALLY,1576,148.2,210.7,208.0,296.5,111.8
GOOD,1825,257.5,278.3,278.2,299.0,41.5
IN,359,39.0,85.5,101.5,148.0,109.0
UNIVERSITY,2777,246.4,315.3,313.6,410.5,142.1
FOR,671,41.3,83.0,83.0,124.7,83.3
EXAMPLES,1872,237.9,296.5,300.2,378.4,126.8
WE,234,54.5,39.0,23.5,117.0,171.5
DONT,842,82.0,167.8,179.2,273.0,132.8
NEED,624,50.8,82.0,74.0,105.2,54.5
TO,765,0.0,46.7,47.0,93.7,93.7
CARRY,1092,75.0,174.8,168.4,268.2,121.6
TISSUE,1217,70.2,158.5,156.0,244.3,109.2
BECAUSE,10530,190.0,242.5,219.8,275.1,85.1
THE,296,5.0,36.3,26.0,67.3,72.3
RESTROOM,2667,256.6,310.1,301.6,355.1,90.0
HAVE,33665,70.2,152.0,140.5,300.2,195.0
IT,2278,3.8,31.2,27.5,62.5,66.2
WELL,936,93.8,148.2,156.0,210.5,89.5
AND,1701,27.2,62.2,58.5,93.5,66.2
EVERY,1029,128.0,156.0,146.8,174.8,118.4
WHERE,5585,48.3,46.8,45.2,49.9,45.2
CAN,390,5.3,57.3,36.7,88.7,83.3
IND,421,20.7,93.7,93.7,176.7,119.3
DIRECT,1373,64.8,174.2,176.8,291.2,137.8
DRINK,2325,190.4,299.4,274.6,383.6,115.4
ING,624,5.3,72.7,57.3,124.7,119.3
WATER,874,59.4,106.0,124.8,259.0,184.2
EVERYWHERE,4976,457.6,470.1,461.7,474.2,61.5
THATS,1466,237.4,237.0,265.4,290.2,121.8
ALL,842,52.0,83.0,93.7,124.7,72.7
WESOME,2949,209.4,231.6,247.4,278.4,91.3
ZZWLL,15210,1294.7,1330.6,1348.3,1384.1,69.3
LIKE,1248,40.6,71.8,87.2,168.4,121.6
TO,749,0,0,0,0,31.0
PEND,2059,20.8,75.5,80.7,145.7,88.3
VACATION,3744,192.4,215.8,217.2,261.3,74.2
WITH,904,66.2,85.8,85.8,175.2,124.5
FRIENDS,1888,120.9,212.5,210.6,318.0,121.1
OR,265,23.0,85.5,62.0,124.5,101.5
FAMILY,1591,80.3,184.7,210.5,366.5,197.5
THUS,1108,101.8,191.2,183.2,272.8,120.5
THE,265,5.0,31.3,26.0,62.3,67.3
SPOT,2855,15.5,80.7,93.5,158.7,96.3
IS,219,0,0,0,0,62.5
LECATION,4446,72.3,127.6,126.3,206.9,90.5
LOCATION,2979,206.6,270.9,265.4,341.4,113.2
NOT,344,10.3,36.3,31.3,78.0,88.3
IMPORTANT,3292,196.3,258.8,254.8,332.8,87.0
I,749,0,0,0,0,141.0
PREFOR,1451,371.7,405.3,421.2,454.8,111.8
ER,858,62.5,23.5,23.5,109.5,172.0
TO,234,0,0,0,0,62.5
STAY,843,70.0,152.0,148.2,269.2,148.5
HOME,593,31.2,101.5,93.5,187.2,121.0
IF,1029,117.0,172.0,202.5,257.5,140.5
I,1045,0,0,0,0,156.0
CAN,359,10.7,78.0,78.0,156.0,114.3
FIND,515,19.5,85.8,89.8,179.5,121.0
A,499,0,0,0,0,140.0
SOME,827,11.8,66.2,62.5,125.0,93.8
FRIENDS,2558,154.4,238.7,238.6,322.9,96.7
TO,171,0,0,0,0,54.5
PLAY,889,89.5,175.5,171.5,273.0,128.8
WITH,656,23.2,97.5,109.2,206.5,136.2
INSTEAD,2590,185.3,263.4,263.6,362.3,111.0
OF,250,0,0,0,0,78.0
TRAVEL,2621,126.9,169.3,162.6,293.9,142.4
LONELY,1341,192.3,223.5,252.3,283.5,112.0
IN,359,23.5,86.0,101.5,164.0,140.5
BEAUTIFUL,2480,330.9,414.1,403.7,486.9,114.4
SCENARY,17613,357.9,384.5,388.2,425.8,45.0
IT,79155,46.5,109.0,109.0,171.5,125.0
SEEMS,1887,111.7,111.7,111.7,111.7,62.5
LIKE,624,31.2,105.5,109.0,206.8,128.8
IN,328,23.5,86.0,70.5,133.0,109.5
PARK,1108,97.5,195.0,206.8,335.2,167.5
LOTS,827,66.2,140.5,132.8,207.0,97.8
OF,156,0,0,0,0,62.5
PEOPLE,2527,120.9,136.6,107.1,130.6,81.9
ARE,531,62.3,125.0,114.3,229.0,166.7
CAMPLING,2028,135.2,209.7,206.3,329.4,133.6
TO,2637,1139.0,1209.0,1185.5,1255.5,116.5
ELL,358,0,0,0,0,36.3
THE,344,15.7,26.0,26.0,67.7,83.3
TRUTH,1529,346.4,387.0,362.0,402.6,100.0
ITS,936,207.7,255.0,265.3,343.3,130.0
TOO,422,41.7,78.0,83.3,119.7,78.0
CROWD,2044,93.8,171.7,174.2,257.3,106.5
FOR,281,15.7,26.0,21.0,62.7,78.3
CAMPING,1466,75.7,187.1,182.7,298.7,129.4
ALMOST,1279,70.2,169.0,161.2,291.3,151.0
NO,406,31.0,109.0,86.0,164.0,133.0
SPACE,4540,60.9,109.2,109.2,157.5,58.2
TO,188,0,0,0,0,55.0
PASS,936,70.2,117.0,128.5,183.2,89.8
THROUGH,1498,234.0,271.7,265.1,329.7,120.4
SOME,749,38.8,121.0,121.0,218.8,125.0
I,1170,0,0,0,0,172.0
